"ID","Regen_Plot","OldPLOTID","Count_total","X0yr","Ct_1yr","Ct_2yr","Ct_3yr","Ct_4yr","Ct_5yr","X6yr","X7yr","X8yr","X9yr","X10yr","X11.yr","Type","Species","num_dead","seed_veg_plant","tallest_age","tallest_ht_cm","tallest_lastyr_cm","Remarks","number_sprouts","X11yr","X12yr","X13yr","X14yr","X15yr","X16yr","X17yr","X18yr","X19yr","X20.yr","unk_yr","quadrants","x21yr","x22yr","x23yr","x24yr","x25yr","x26yr"
4391,"RCH1100848",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","CADE27",NA,"S",60,80,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4392,"RCH1100848",NA,15,NA,6,8,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PSME",NA,"S",25,21,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4393,"RCH1100848",NA,5,NA,NA,2,1,NA,NA,NA,NA,1,NA,NA,1,"C","PILA",NA,"S",21,10,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4394,"RCH1100848",NA,4,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","ABCO",NA,"S",20,23,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4395,"RCH1100848",NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PIJE",NA,"S",30,40,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4396,"RCH1100901",NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,"C","PILA",NA,"S",15,19,1,"There are no PILA trees tallied in the 10-20 yr age class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4397,"RCH1100901",NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,"C","ABCO",NA,"S",25,60,1.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4398,"RCH1100901",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","CADE27",NA,"S",25,45,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4399,"RCH1100901",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PSME",NA,"S",25,30,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4400,"RCH1100041",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PIJE",NA,"S",13,65,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4401,"RCH1100041",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABMA",NA,"S",2,5,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4402,"RCH1100041",NA,3,NA,NA,NA,1,NA,NA,2,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",10,15,1.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4403,"RCH1100001",NA,6,NA,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",4,11,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4404,"RCH1100001",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",15,90,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4405,"RCH1100001",NA,3,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",3,6,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4406,"RCH1100001",NA,3,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,"C","CADE27",NA,"S",35,120,13,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4407,"RCH1100001",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"C","PILA",NA,"S",9,20,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4408,"RCH1100001",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","QUERC",NA,"S",25,34,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4409,"RCH1100886",NA,4,NA,NA,1,1,NA,1,NA,NA,NA,NA,1,NA,"C","PSME",NA,"S",10,26,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4410,"RCH1100886",NA,4,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,1,"C","PILA",NA,"S",25,50,1,"There are no PILA recorded in the 20-30yr age class",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4411,"RCH1100886",NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,"C","CADE27",NA,"S",60,75,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4412,"RCH1100825",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4413,"RCH1100825",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,3,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4414,"RCH1100825",NA,4,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PILA",NA,"S",25,30,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4415,"RCH1100825",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","CADE27",NA,"S",75,100,0.75,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4416,"RCH1100850",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","CADE27",NA,"S",100,93,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4417,"RCH1100850",NA,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PILA",NA,"S",50,10,0.1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4418,"RCH1100850",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PIJE",NA,"S",50,10,0.1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4419,"RCH1100452",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PIJE",NA,"S",30,35,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4420,"RCH1100452",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PICO",NA,"S",30,10,0.3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4421,"RCH1100452",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",2,2,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4422,"RCH1100401",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","CADE27",NA,"S",60,100,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4423,"RCH1100401",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PIJE",NA,"S",25,120,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4424,"RCH1100401",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"C","PILA",NA,"S",25,12,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4425,"RCH1100175",NA,68,4,12,50,NA,NA,1,1,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",11,44,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4426,"RCH1100175",NA,30,NA,5,23,NA,NA,NA,1,NA,1,NA,NA,NA,"C","PSME",NA,"S",8,28,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4427,"RCH1100175",NA,22,1,3,15,NA,NA,NA,NA,2,NA,1,NA,NA,"C","CADE27",NA,"S",9,32,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4428,"RCH1100175",NA,18,NA,2,13,NA,1,2,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",5,16,1.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4429,"RCH1100799",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","CADE27",NA,"S",65,140,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4430,"RCH1100799",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PIJE",NA,"S",24,115,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4431,"RCH1100799",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PILA",NA,"S",42,82,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4432,"RCH1100234",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"P",3,8,3,"Could be PIPO.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4433,"RCH1100209",NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"P",3,8,2,"Could be PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4434,"RCH1100209",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"P",3,5,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4435,"RCH1100090",NA,4,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",2,12,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4436,"RCH1100090",NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",2,3,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4437,"RCH1100065",NA,61,NA,NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",2,9,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4438,"RCH1100065",NA,11,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",2,10,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4439,"RCH1100065",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",1,3,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4440,"RCH1100111",NA,186,NA,20,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",2,5,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4441,"RCH1100111",NA,6,NA,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,5,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4442,"RCH1100086",NA,66,NA,3,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"",2,NA,NA,"Not recorded: P or S, Height, LYGrowth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4443,"RCH1100086",NA,34,NA,6,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"",2,NA,NA,"Not recorded: P or S, Height, LYGrowth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4444,"RCH1100086",NA,17,NA,7,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABMA",NA,"",2,NA,NA,"Not recorded: P or S, Height, Age, LYGrowth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4446,"RCH1100210",NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIPO",NA,"S",2,5,2,"could be PIJE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4447,"RCH1100355",NA,6,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,6,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4448,"RCH1100355",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",2,8,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4449,"RCH1100355",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",1,7,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4450,"RCH1100355",NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",1,3,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4451,"RCH1100355",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",1,5,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4452,"RCH1100774",NA,56,NA,1,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,20,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4453,"RCH1100774",NA,55,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,20,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4454,"RCH1100774",NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",3,8,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4455,"RCH1100022",NA,26,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,10,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4456,"RCH1100022",NA,27,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,10,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4457,"RCH1100022",NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",2,10,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4458,"RCH1100009",NA,28,NA,2,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,3,1,"could be 11 for count_1yr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4459,"RCH1100009",NA,12,NA,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4460,"RCH1100039",NA,34,NA,3,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,4,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4461,"RCH1100039",NA,4,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,3,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4462,"RCH1100039",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABMA",NA,"S",1,1.5,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4463,"RCH1100039",NA,7,NA,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",2,9,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4464,"RCH1100871",NA,8,NA,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,4,3,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4465,"RCH1100871",NA,9,NA,3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,2,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4466,"RCH1100871",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"S",2,3,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4467,"RCH1100379",NA,13,NA,1,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,9,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4468,"RCH1100379",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",2,8,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4469,"RCH1100379",NA,3,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,8,5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4470,"RCH1100152",NA,287,2,160,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",1,5,2.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4471,"RCH1100152",NA,20,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",1,5,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4472,"RCH1100243",NA,180,NA,NA,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"",2,7,2,"P or S not recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4473,"RCH1100243",NA,16,NA,4,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"",2,9,3,"P or S not recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4474,"RCH1100243",NA,12,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"",2,8,2,"P or S not recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4475,"RCH1100243",NA,676,NA,80,596,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"",2,12,6,"P or S not recorded",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4476,"RCH1100406",NA,2,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,4,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4477,"RCH1100463",NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"P",1,20,18,"lots of question marks in this section written on data sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4478,"RCH1100463",NA,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PILA",NA,"P",1,16,12,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4479,"RCH1100463",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"",2,NA,5,"no P or S recorded, no age class count, no height",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4480,"RCH1100463",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"P",2,NA,NA,"no height, tallest age, last year's growth recorded. Could be PIPO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4481,"RCH1100428",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",2,3,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4482,"RCH1100428",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PILA",NA,"S",25,13,0.5,"age ~25 years",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4483,"RCH1100403",NA,121,NA,1,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,3,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4484,"RCH1100403",NA,9,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",2,2.5,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4485,"RCH1100403",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",2,5,4,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4486,"RCH1100403",NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",2,6.5,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4487,"RCH1100403",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","PILA",NA,"S",25,15,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4488,"RCH1100772",NA,10,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C","PSME",NA,"S",2,3,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4489,"RCH1100772",NA,15,NA,NA,14,NA,NA,NA,1,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",6,12,0.5,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4490,"RCH1100799",NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"C","ABCO",NA,"S",70,126,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4491,"RCH1100261",NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"C","CADE27",NA,"S",35,110,6,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4492,"RCH1100261",NA,8,NA,NA,4,3,1,NA,NA,NA,NA,NA,NA,NA,"C","PIJE",NA,"S",4,11,1,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4493,"RCH1100261",NA,7,NA,NA,NA,2,NA,3,1,1,NA,NA,NA,NA,"C","PILA",NA,"S",25,133,10,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4494,"RCH1100261",NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,"C","ABCO",NA,"S",5,15,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4495,"RCH1100191",NA,10,NA,NA,3,3,NA,3,NA,NA,NA,1,NA,NA,"C","ABCO",NA,"S",20,65,2,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
