"Regen_Plot","ID","Fire","Date","Observers","Year.of.Fire","Photos","Datum","Easting","Northing","aspect","slope","parent1","parent2","BARE","ROCK","VEG..BASAL..10.","LITT","CWD","SHRUB","FORBE","GRASS","HARDWOOD","CONIFER","DEAD_OCC","LIVE_OCC","CALVEG_OBS","FIRE_SEV","HIST1","HIST2","HIST3","DUFF_cm","LITT_cm","BA_total_count","BA_live_count","BA_dead_count","NOTES","HERBS","UNDERSTORY.VEG","TREE_live.only","BAF","BA.Total1","BA.Live1","BA.Dead1","dominant_shrub_ht_cm","seed_tree_distance_general","fire.prefix","seed_tree_distance_conifer","seed_tree_distance_hardwood","seed_wall_distance","dominant_tree_1","dominant_tree_2","dominant_tree_3","fire_killed_trees_2.15","fire_killed_trees_15.30","fire_killed_trees_30.45","fire_killed_trees_45.60","fire_killed_trees_60.","dominant_shrub_1","dominant_shrub_2","new_or_revisit","burn_or_control","revisit_relocated_precisely","entered_by","entered_on","dominant_shrub_3"
"MOO1200396",1561,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO396 JUNO","NAD83 UTM zone 10",698958.89,4448782.22,114,26,"GRANITE","",0,0,3,96,1,9,6,2,0,65,0,65,"1",1,"",NA,NA,0,2,7,7,0,"BAF 20",8,17,65,20,140,140,0,25,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200397",1562,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO397 JUNO","NAD83 UTM zone 10",698763.82,4448781.69,245,20,"GRANITE","",15,2,0.5,83,0,30,5,10,0,5,10,5,"1",4,"",NA,NA,0,1.5,5,1,4,"BAF 10",15,45,5,10,50,10,40,100,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200415",1563,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO83 AA","NAD83 UTM zone 10",699468.22,4449176.8,22,10,"GRANITE","",4,0,0.5,86,10,71,5,4,0,0,0,0,"1",5,"",NA,NA,0,0.5,11,0,11,"BAF 20",9,80,0,20,220,0,220,85,21.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200416",1564,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO87 AA","NAD83 UTM zone 10",699265.27,4449176.5,218,1,"GRANITE","",0,0,2,98,0,0,0.5,100,0,0,0,0,"1",5,"",NA,NA,1,0.5,2,2,0,"BAF 5.  PLOT IN DRY MARSH",100,100,0,5,10,10,0,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200418",1565,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO95 AA","NAD83 UTM zone 10",698865.49,4449173.86,106,14,"GRANITE","",2,0,3,70,25,40,1,0,0,20,6,20,"1",4,"",NA,NA,0,2,11,4,7,"BAF 20",1,41,20,20,220,80,140,32,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200419",1566,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO97 AA","NAD83 UTM zone 10",698670.83,4449174.08,180,31,"GRANITE","",20,10,1,65,4,9,0.5,6,0,45,45,45,"1",3,"",NA,NA,0,2,9,3,6,"BAF 20",6,15,45,20,180,60,120,7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200434",1741,"MOONLIGHT","8/8/2012 0:00:00","CP, LJ, MS",2007,"MOC434 Juno","NAD83 UTM zone 10",698157.28,4461384.19,198,8,"GRANITE","",3,4,1,92,0,0,65,2,0,47,0,45,"1",0,"",NA,NA,0,3,7,6,1,"BAF 5.  Control",66,73,47,5,35,30,5,NA,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200436",1567,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO93 AA","NAD83 UTM zone 10",699672.2,4449374.19,132,26,"GRANITE","",5,0,0.5,91,4,10,30,20,0,4,0,4,"1",1,"",NA,NA,0,1,9,8,1,"BAF 20",50,60,4,20,180,160,20,20,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200437",1568,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO91 AA","NAD83 UTM zone 10",699475.75,4449376.98,94,39,"GRANITE","",15,2,0.5,79,4,67,0.5,0,0,0.5,0,0,"1",5,"",NA,NA,0,1,8,0,8,"BAF 20",0.5,67,0.5,20,160,0,160,65,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200438",1569,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO89 AA","NAD83 UTM zone 10",699264.5,4449375.11,210,9,"GRANITE","",20,0,0.5,65,15,50,8,0.5,0,0,6,0,"1",4,"",NA,NA,0,0.5,10,2,8,"BAF 20",8,58,0,20,200,40,160,80,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200441",1740,"MOONLIGHT","8/8/2012 0:00:00","CP, LJ, MS",2007,"MOC441 JUNO","NAD83 UTM zone 10",698165.05,4461586.67,228,12,"GRANITE","",0,0,1,84,15,0,60,4,0,30,2,30,"1",0,"",NA,NA,0.5,4,9,7,2,"BAF 20.  CONTROL",60,60,30,20,180,140,40,NA,1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200443",1739,"MOONLIGHT","8/8/2012 0:00:00","CP, LJ, MS",2007,"MOC443 JUNO","NAD83 UTM zone 10",697962.4,4461579.22,232,13,"GRANITE","",3,5,1,90,1,8,25,0,0,5,0,5,"1",0,"",NA,NA,0,3,8,7,1,"BAF 20.  CONTROL",25,30,5,20,160,140,20,48,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200453",1698,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"MOO165 AA","NAD83 UTM zone 10",695969.21,4450171.82,64,27,"GRANITE","",1,0,0.5,91,8,40,0.5,0.5,0,0.5,4,0.5,"1",5,"",NA,NA,0.5,5,11,0,11,"BAF 20",0.5,40,0.5,20,220,0,220,100,20.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200456",1570,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO456 JUNO","NAD83 UTM zone 10",699961.14,4449387.61,166,30,"GRANITE","",4,8,0.5,76,2,45,12,30,0,0,3,0,"1",5,"",NA,NA,0,0.5,9,0,9,"BAF 5",40,80,0,5,45,0,45,170,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200457",1571,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO457 JUNO","NAD83 UTM zone 10",699759.35,4449380.45,322,12,"GRANITE","",1,0,0.5,89,10,45,20,25,0,0,10,0,"1",5,"",NA,NA,0,0.5,7,0,7,"BAF 20",45,90,0,20,140,0,140,70,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200481",1572,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO481 JUNO","NAD83 UTM zone 10",699941.1,4449574.04,70,34,"GRANITE","",0.5,0,0.5,98,2,95,0.5,0.5,0,0,2,0,"1",5,"",NA,NA,0,2,7,0,7,"BAF 20",0.5,95,0,20,140,0,140,145,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200482",1573,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO482 JUNO","NAD83 UTM zone 10",699761.54,4449582.04,250,44,"GRANITE","",0.5,60,0.5,40,2,1,3,22,0,2,0.5,2,"1",2,"",NA,NA,0,1,7,6,1,"BAF 20",25,26,2,20,140,120,20,25,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200519",1699,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"MOO149 AA","NAD83 UTM zone 10",696067.12,4449975.31,62,33,"GRANITE","",0.5,6,0.5,73,20,90,3,0.5,0,0.5,0.5,0.5,"1",4,"",NA,NA,0,2.5,11,4,7,"BAF 20",3,90,0.5,20,220,80,140,20,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200520",1700,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"MOO151 AA","NAD83 UTM zone 10",695871.57,4449977.23,24,20,"GRANITE","",2,7,0.5,89,2,65,0.5,0,0,0.5,4,0,"1",5,"",NA,NA,0.5,2,8,3,5,"BAF 20",0.5,65,0.5,20,160,60,100,60,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200521",1701,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"MOO153 AA","NAD83 UTM zone 10",695671.83,4449975.47,74,3,"GRANITE","",1,3,0.5,90,6,95,0,0,0,0,7,0,"1",5,"",NA,NA,0,1,7,0,7,"BAF 20",0,95,0,20,140,0,140,40,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200522",1702,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"MOO155 AA","NAD83 UTM zone 10",695474.79,4449974.02,30,26,"GRANITE","",2,4,0.5,89,5,73,0.5,0.5,0,0.5,2,0,"1",5,"",NA,NA,0,2,8,5,3,"",0.5,73,0.5,20,160,100,60,50,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200523",1703,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"MOO157 AA","NAD83 UTM zone 10",695279.1,4449971.33,64,5,"GRANITE","",2,10,0.5,88,10,45,0.5,0.5,0,40,2,0,"1",5,"",NA,NA,0,2.5,15,0,15,"BAF 20",0.5,85,40,20,300,0,300,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200528",1574,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO528 JUNO","NAD83 UTM zone 10",700763.38,4449983.89,112,14,"GRANITE","",5,0,0.5,87,8,55,15,20,0,3,4,3,"1",1,"",NA,NA,0,1.5,4,3,1,"BAF 5",32,85,3,5,20,15,5,150,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200530",1575,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO530 JUNO","NAD83 UTM zone 10",700561.44,4449983.76,222,11,"GRANITE","",5,2,0.5,92,1,35,15,20,0,15,0,15,"1",1,"",NA,NA,0,1,1,1,0,"BAF 5.  PIPO SAPLINGS COUNTED IN 11.3m RADIUS ARE OLDER THAN THE FIRE",35,70,15,5,5,5,0,140,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200531",1576,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO 531 JUNO","NAD83 UTM zone 10",700363.37,4449979.73,235,14,"GRANITE","",1,7,0.5,90,2,90,2,1,0,0,2,0,"1",5,"",NA,NA,0,2,9,0,9,"BAF 20",2,90,0,20,180,0,180,160,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200542",1704,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"moo167 AA","NAD83 UTM zone 10",696071.88,4450172.54,74,20,"GRANITE","",7,4,0.5,89,0.5,35,8,10,0,0,0,0,"1",2,"",NA,NA,0,1.5,7,0,7,"BAF 10",18,53,0,10,70,0,70,115,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200544",1705,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"MOO163 AA","NAD83 UTM zone 10",695667.09,4450171.65,58,22,"GRANITE","",0.5,0,0.5,92,8,85,0,0,0,0,6,0,"1",5,"",NA,NA,0.5,3,14,0,14,"BAF 20",0,85,0,20,280,0,280,85,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200545",1706,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"MOO161 AA","NAD83 UTM zone 10",695469.65,4450174.98,126,9,"GRANITE","",0,0,0.5,95,5,95,0.5,0,0,0,5,0,"1",5,"",NA,NA,0,3,13,0,13,"BAF 20",0.5,95,0,20,260,0,260,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200547",1707,"MOONLIGHT","8/15/2012 0:00:00","AA, CR",2007,"MOO159 AA","NAD83 UTM zone 10",695264.73,4450174.34,112,21,"GRANITE","",1,1,0.5,97,2,30,65,0,0,0,0,0,"1",5,"",NA,NA,0,1.5,8,0,8,"BAF 20",65,95,0,20,160,0,160,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200552",1577,"MOONLIGHT","8/9/2012 0:00:00","CP, LJ",2007,"MOO552 JUNO","NAD83 UTM zone 10",700562.6,4450180.64,133,27,"GRANITE","",0,2,0.5,98,0.5,5,75,5,0,0.5,0,0.5,"1",1,"",NA,NA,0,1,6,6,0,"BAF 5",80,80,0.5,5,30,30,0,70,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200575",1578,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO75 AA","NAD83 UTM zone 10",700667.7,4450580.1,174,38,"GRANITE","",10,0,0.5,86,4,89,2,0,0,0,0,0,"1",5,"",NA,NA,0,2,6,0,6,"BAF 5",2,89,0,5,30,0,30,80,52.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200577",1579,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO81 AA","NAD83 UTM zone 10",700477.83,4450571.01,196,23,"GRANITE","",10,3,1,81,5,0,0,1,0,10,7,10,"1",2,"",NA,NA,0,2,8,8,0,"BAF 20",1,1,10,20,160,160,0,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200607",1580,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO77 AA","NAD83 UTM zone 10",700666.57,4450774.97,36,40,"GRANITE","",0.5,0,1,99,0,98,0.5,0,0,0,0,0,"1",5,"",NA,NA,0.5,5,3,0,3,"BAF 5.  PHOTO TAKEN FROM NORTH (NOT SOUTH)",0.5,0,0,5,15,0,15,180,61.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200609",1581,"MOONLIGHT","8/9/2012 0:00:00","AA, CR, MS",2007,"MOO79 AA","NAD83 UTM zone 10",700467.05,4450770.29,28,10,"GRANITE","",5,0,1,93,1,62,1,0,0,4,2,4,"1",1,"",NA,NA,0,3,6,5,1,"BAF 5",1,63,4,5,30,25,5,180,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200901",1582,"MOONLIGHT","8/13/2012 0:00:00","AA, CR, LJ, MS",2007,"MOO109 AA","NAD83 UTM zone 10",701660.38,4452978.41,324,18,"GRANITE","",2,0,2,93,3,17,0.5,1,0,8,2,8,"1",2,"",NA,NA,0,2,8,8,0,"BAF 20",1,18,8,20,160,160,0,100,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200903",1583,"MOONLIGHT","8/13/2012 0:00:00","AA, CR, LJ, MS",2007,"MOO107 AA","NAD83 UTM zone 10",701468.15,4452963.58,26,14,"GRANITE","",1,8,2,84,5,1,2,1,0,10,2,10,"1",4,"",NA,NA,0,4,9,8,1,"BAF 20",3,4,10,20,180,160,20,7,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200904",1584,"MOONLIGHT","8/13/2012 0:00:00","AA, CR, LJ, MS",2007,"MOO105 AA","NAD83 UTM zone 10",701269.73,4452974.38,160,18,"GRANITE","",0.5,0,1,99,0.5,30,10,5,0,7,5,7,"1",2,"",NA,NA,0,3,8,7,1,"BAF 10",15,45,7,10,80,70,10,7,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200905",1585,"MOONLIGHT","8/13/2012 0:00:00","AA, CR, LJ, MS",2007,"MOO103 AA","NAD83 UTM zone 10",701070.74,4452973.2,234,30,"GRANITE","",3,10,0.5,87,0.5,6,5,15,0,5,3,5,"1",3,"",NA,NA,0,4,7,6,1,"BAF 10",20,26,5,10,70,60,10,7,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200924",1586,"MOONLIGHT","8/13/2012 0:00:00","AA, CR, LJ, MS",2007,"MOO111 AA","NAD83 UTM zone 10",701672.75,4453165.77,76,15,"GRANITE","",3,1,2,94,0.5,3,5,2,0,25,5,25,"1",1,"",NA,NA,0,2,9,9,0,"BAF 20",7,10,25,20,180,180,0,70,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200926",1587,"MOONLIGHT","8/13/2012 0:00:00","AA, CR, LJ, MS",2007,"MOO113 AA","NAD83 UTM zone 10",701465.23,4453171.43,46,14,"GRANITE","",0.5,0,2,96,2,18,0.5,5,0,45,2,45,"1",1,"",NA,NA,0,1,7,7,0,"BAF 20",5,23,45,20,140,140,0,8,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200927",1588,"MOONLIGHT","8/13/2012 0:00:00","AA, CR, LJ, MS",2007,"MOO101 AA","NAD83 UTM zone 10",701271.97,4453171.6,112,24,"GRANITE","",0.5,0,0.5,99,1,20,3,8,0,8,2,8,"1",2,"",NA,NA,0,2,8,7,1,"BAF 20",11,31,8,20,160,140,20,7,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200950",1589,"MOONLIGHT","8/13/2012 0:00:00","AA, CR, LJ, MS",2007,"MOO99 AA","NAD83 UTM zone 10",701262.38,4453380.57,44,9,"GRANITE","",0,0,1,99,0,62,1,5,0,10,0,10,"1",1,"",NA,NA,0,4,7,7,0,"BAF 20",6,68,10,20,140,140,0,8,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200967",1590,"MOONLIGHT","8/7/2012 0:00:00","AA, CR, MS",2007,"MOO35 AA","NAD83 UTM zone 10",702067.83,4453585.03,251,22,"GRANITE","",3,1,1,95,0.5,9,0.5,5,0,10,0.5,10,"1",1,"",NA,NA,0,2,7,7,0,"BAF 20",5,14,10,20,140,140,0,40,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200968",1591,"MOONLIGHT","8/7/2012 0:00:00","AA, CR, MS",2007,"MOO33 AA","NAD83 UTM zone 10",701867.01,4453576.89,240,2,"GRANITE","",0.5,0,1,99,0,2,15,4,0,13,0,13,"1",1,"",NA,NA,0,2,8,8,0,"BAF 20",19,21,13,20,160,160,0,40,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200970",1592,"MOONLIGHT","8/7/2012 0:00:00","CP, LJ",2007,"MOO970 JUNO","NAD83 UTM zone 10",701368.77,4453388.72,34,24,"GRANITE","",3,0.5,1,96,0,3,35,5,0,20,0,20,"1",1,"",NA,NA,0,1,8,8,0,"BAF 10",40,43,20,10,80,80,0,65,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200971",1593,"MOONLIGHT","8/7/2012 0:00:00","CP, LJ",2007,"MOO971 JUNO","NAD83 UTM zone 10",701160.62,4453379.41,106,20,"GRANITE","",2,1,0.5,97,0.5,2,35,15,0,0,0,0,"1",4,"",NA,NA,0,0.5,11,2,9,"BAF 10",50,50,0,10,110,20,90,9,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200976",1594,"MOONLIGHT","8/7/2012 0:00:00","CP, LJ",2007,"MOO976 JUNO","NAD83 UTM zone 10",700563.93,4453382.81,140,36,"GRANITE","",3,15,0.5,77,5,65,1,8,0,0,0.5,0,"1",5,"",NA,NA,0,0.5,5,0,5,"BAF 5",8,70,0,5,25,0,25,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200978",1595,"MOONLIGHT","8/7/2012 0:00:00","CP, LJ",2007,"MOO978 JUNO","NAD83 UTM zone 10",700368.76,4453386.55,220,22,"GRANITE","",4,0,0.5,91,5,50,4,10,0,0,5,0,"1",5,"",NA,NA,0,0.5,9,0,9,"BAF 5",13,60,0,5,45,0,45,80,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200986",1596,"MOONLIGHT","8/7/2012 0:00:00","AA, CR, MS",2007,"MOO37 AA","NAD83 UTM zone 10",702064.34,4453777.11,184,29,"GRANITE","",0,3,0.5,97,0,16,5,45,0,0,5,0,"1",5,"",NA,NA,0,2,6,0,6,"BAF 20",50,66,0,20,120,0,120,90,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200987",1597,"MOONLIGHT","8/7/2012 0:00:00","AA, CR, MS",2007,"MOO31 AA","NAD83 UTM zone 10",701868.69,4453775.96,274,9,"GRANITE","",2,0,3,91,4,0.5,3,5,0,3,0,3,"1",2,"",NA,NA,0.5,2,10,10,0,"BAF 20",8,8,3,20,200,200,0,5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200989",1598,"MOONLIGHT","8/7/2012 0:00:00","AA, CR, MS",2007,"MOO29 AA","NAD83 UTM zone 10",701684.99,4453778.91,206,3,"GRANITE","",0.5,0,0.5,100,0.5,8,7,3,0,2,2,2,"1",1,"",NA,NA,0,2,11,11,0,"BAF 20",10,18,2,20,220,220,0,10,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200991",1599,"MOONLIGHT","8/7/2012 0:00:00","AA, CR, MS",2007,"MOO27 AA","NAD83 UTM zone 10",701464.28,4453777.32,244,16,"GRANITE","",0,9,2,86,3,18,2,5,0,35,25,35,"1",1,"",NA,NA,0,3,7,6,1,"BAF 20.  MOVED PLOT 10m WEST TO AVOID ROAD",7,25,35,20,140,120,20,55,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200995",1600,"MOONLIGHT","8/7/2012 0:00:00","CP, LJ",2007,"MOO995 JUNO","NAD83 UTM zone 10",700962.27,4453583.08,64,25,"GRANITE","",4,1,0.5,95,0.5,18,6,45,0,0,0,0,"1",1,"",NA,NA,0,1,7,7,0,"BAF 20",50,68,0,20,140,140,0,100,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200998",1601,"MOONLIGHT","8/7/2012 0:00:00","CP, LJ",2007,"MOO998 JUNO","NAD83 UTM zone 10",700761.27,4453586.59,38,28,"GRANITE","",3,25,0.5,63,7,50,4,5,0,0,0,0,"1",5,"",NA,NA,0,1,9,0,9,"BAF 10.  SEEDLINGS FOR BELT TALLY WERE COUNTED ALONG A ROAD.",7,55,0,10,90,0,90,50,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1200999",1602,"MOONLIGHT","8/7/2012 0:00:00","CP, LJ",2007,"MOO999 JUNO","NAD83 UTM zone 10",700562.47,4453591.77,200,14,"GRANITE","",4,0,0.5,92,4,40,25,8,0,0.5,0.5,0,"1",5,"",NA,NA,0,1,7,0,7,"BAF 10.  SEEDLINGS FOR BELT TALLY WERE COUNTED ALONG A ROAD.",32,70,0.5,10,70,0,70,100,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1201001",1603,"MOONLIGHT","8/7/2012 0:00:00","CP, LJ",2007,"MOO1001 JUNO","NAD83 UTM zone 10",700357.84,4453580.1,62,16,"GRANITE","",3,0,0.5,90,7,25,7,5,0,0,0,0,"1",5,"",NA,NA,0,2,7,0,7,"BAF 5.  SEEDLINGS FOR BELT TALLY WERE COUNTED ALONG A ROAD.",10,35,0,5,35,0,35,65,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MOO1201007",1604,"MOONLIGHT","8/7/2012 0:00:00","AA, CR, MS",2007,"MOO39 AA","NAD83 UTM zone 10",702272.89,4453972.98,212,26,"GRANITE","",1,12,0.5,84,3,16,0,14,0,2,10,2,"1",4,"",NA,NA,0,2,10,1,9,"BAF 20",14,30,2,20,200,20,180,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
