"Regen_Plot","firesev","dist.to.low"
"AMR1300264",4,37.372645395541
"AMR1300268",4,118.072427207323
"AMR1300269",4,24.6544224115325
"AMR1300270",3,0.101137141697109
"AMR1300271",4,52.1547816129839
"AMR1300310",3,0
"AMR1300311",2,0
"AMR1300312",3,0
"AMR1300313",2,0
"AMR1300314",2,0
"AMR1300315",3,0
"AMR1300352",3,0
"AMR1300377",4,18.956844484915
"AMR1300378",1,0
"AMR1300379",4,14.6155082613095
"AMR1300387",1,0
"AMR1300388",2,0
"AMR1300391",2,0
"AMR1300392",4,30
"AMR1300396",2,0
"AMR1300398",1,0
"AMR1300399",2,0
"AMR1300404",2,0
"AMR1300408",3,13.9999835800845
"AMR1300412",1,0
"AMR1300414",3,0
"AMR1300423",3,7.53688038093969
"AMR1300429",3,0
"AMR1300430",2,0
"AMR1300431",2,0
"AMR1300432",2,0
"AMR1300434",1,0
"AMR1300435",2,0
"AMR1300438",1,0
"AMR1300440",1,0
"AMR1300441",2,0
"AMR1300442",2,0
"AMR1300443",3,0
"AMR1300444",2,0
"AMR1300445",2,0
"AMR1300446",2,0
"AMR1300447",2,0
"CHB2012283",1,0
"CHB2012263",1,0
"CHB2012262",2,0
"CHB2012243",2,0
"CHB2012261",2,0
"CHB2012228",2,0
"CHB2012190",2,0
"CHB2012191",2,0
"CHB2012192",2,0
"CHB2012212",1,0
"CHB2012280",2,0
"CHB2012188",2,0
"CHB2012187",3,0
"CHB2012186",3,0
"CHB2012185",4,26.9640727211514
"CHB2012208",4,60.033405192495
"CHB2012148",3,8.02363118789127
"CHB2012131",1,0
"CHB2012130",2,0
"CHB2012265",1,0
"CHB2012247",1,0
"CHB2012999",0,0
"CHB2012998",0,0
"CHB2012997",1,0
"CHB2012996",1,0
"CHB2012292",2,0
"CHB2012183",4,46.2775876676323
"CHB2012222",1,0
"CHB2012181",2,0
"CHB2012020",2,0
"CHB2012026",1,0
"CHB2012034",1,0
"CHB2012044",2,0
"CHB2012043",2,0
"CHB2012033",2,0
"CHB2012012",2,0
"CHB2012229",3,0
"CHB2012248",2,0
"CHB2012169",2,0
"CHB2012170",2,0
"CHB2012149",1,0
"CHB2012138",2,0
"CHB2012153",1,0
"CHB2012175",1,0
"CHB2012218",1,0
"CHB2012013",0,0
"CHB2012232",1,0
"CHB2012231",1,0
"CHB2012230",3,0
"CHB2012045",2,0
"CHB2012171",2,0
"CHB2012252",1,0
"CHB2012211",2,0
"CHB2012210",3,0
"CHB2012189",2,0
"CHB2012008",1,0
"CHB2012015",1,0
"CHB2012007",3,0
"CHB2012992",1,0
"CHB2012993",1,0
"CHB2012006",1,0
"CHB2012167",3,0
"CHB2012168",2,0
"CHB2012281",3,0
"CHB2012282",1,0
"CHB2012014",2,0
"CHB2012995",0,0
"CHB2012994",1,0
"CHB2012039",2,0
"CHB2012051",2,0
"CHB2012050",2,0
"CHB2012038",1,0
"CHB2012193",1,0
"CHB2012214",2,0
"CHB2012991",1,0
"CHB2012990",1,0
"CHB2012065",2,0
"CHB2012078",2,0
"CHB2012003",1,0
"CHB2012266",2,0
"ELK2012776",NA,NA
"ELK2012441",NA,NA
"ELK2012001",NA,NA
"ELK2012002",NA,NA
"ELK2012440",NA,NA
"ELK2012003",NA,NA
"ELK2012004",NA,NA
"ELK2012005",NA,NA
"ELK2012006",NA,NA
"ELK2012630",NA,NA
"ELK2012010",NA,NA
"ELK2012007",NA,NA
"ELK2012008",NA,NA
"ELK2012009",NA,NA
"ELK2012402",NA,NA
"ELK2012403",NA,NA
"ELK2012586",NA,NA
"ELK2012650",NA,NA
"ELK2012615",NA,NA
"ELK2012119",NA,NA
"ELK2012566",NA,NA
"ELK2012625",NA,NA
"ELK2012800",NA,NA
"ELK2012721",NA,NA
"ELK2012629",NA,NA
"ELK2012658",NA,NA
"ELK2012749",NA,NA
"ELK2012719",NA,NA
"ELK2012750",NA,NA
"ELK2012828",NA,NA
"ELK2012829",NA,NA
"ELK2012856",NA,NA
"ELK2012857",NA,NA
"ELK2012799",NA,NA
"ELK2012624",NA,NA
"ELK2012595",NA,NA
"ELK2012801",NA,NA
"ELK2012510",NA,NA
"ELK2012587",NA,NA
"ELK2012527",NA,NA
"ELK2012564",NA,NA
"ELK2012512",NA,NA
"ELK2012511",NA,NA
"ELK2012536",NA,NA
"ELK2012716",NA,NA
"ELK2012717",NA,NA
"ELK2012745",NA,NA
"ELK2012622",NA,NA
"ELK2012652",NA,NA
"ELK2012653",NA,NA
"ELK2012623",NA,NA
"ELK2012772",NA,NA
"ELK2012771",NA,NA
"ELK2012744",NA,NA
"ELK2012565",NA,NA
"ELK2012594",NA,NA
"ELK2012690",NA,NA
"ELK2012659",NA,NA
"ELK2012591",NA,NA
"ELK2012572",NA,NA
"ELK2012751",NA,NA
"ELK2012779",NA,NA
"ELK2012571",NA,NA
"ELK2012570",NA,NA
"ELK2012599",NA,NA
"ELK2012892",NA,NA
"ELK2012864",NA,NA
"ELK2012891",NA,NA
"ELK2012543",NA,NA
"ELK2012593",NA,NA
"ELK2012592",NA,NA
"ELK2012590",NA,NA
"ELK2012589",NA,NA
"ELK2012600",NA,NA
"ELK2012617",NA,NA
"ELK2012618",NA,NA
"ELK2012619",NA,NA
"ELK2012620",NA,NA
"ELK2012621",NA,NA
"ELK2012893",NA,NA
"RCH1100090",2,0
"RCH1100065",2,0
"RCH1100111",2,0
"RCH1100086",1,0
"RCH1100076",1,0
"RCH1100197",2,0
"RCH1100149",1,0
"RCH1100250",4,59.3824747972984
"RCH1100234",4,21.0047893403098
"RCH1100209",3,0
"RCH1100173",3,0
"RCH1100150",3,0
"RCH1100198",3,0
"RCH1100248",4,41.2110758262462
"RCH1100484",3,0
"RCH1100460",3,0
"RCH1100458",3,0
"RCH1100881",2,0
"RCH1100235",3,0
"RCH1100210",3,0
"RCH1100075",3,0
"RCH1100100",2,0
"RCH1100112",2,0
"RCH1100110",3,0
"RCH1100063",1,0
"RCH1100095",3,0
"RCH1100503",2,0
"RCH1100479",3,0
"RCH1100519",3,0
"RCH1100477",2,0
"RCH1100430",2,0
"RCH1100084",2,0
"RCH1100732",3,0
"RCH1100114",3,0
"RCH1100070",2,0
"RCH1100264",4,18.842812789768
"RCH1100089",2,0
"RCH1100066",4,12.8271636094621
"RCH1100408",4,26.1992919612459
"RCH1100739",4,57.0120365145912
"RCH1100355",2,0
"RCH1100774",2,0
"RCH1100350",1,0
"RCH1100352",2,0
"RCH1100022",4,49.2105618980713
"RCH1100009",2,0
"RCH1100039",2,0
"RCH1100871",3,0
"RCH1100379",2,0
"RCH1100152",1,0
"RCH1100243",4,23.9498371565714
"RCH1100406",3,1.16000549083125
"RCH1100463",4,76.4319259007985
"RCH1100428",1,0
"RCH1100403",2,0
"RCH1100772",3,0
"RCH1100825",2,0
"RCH1100850",1,0
"RCH1100452",0,0
"RCH1100401",0,0
"RCH1100175",2,0
"RCH1100852",0,0
"RCH1100848",2,0
"RCH1100901",0,0
"RCH1100041",1,0
"RCH1100001",0,0
"RCH1100799",2,0.323379690900622
"RCH1100261",0,0
"RCH1100191",0,0
"RCH1100117",2,0
"RCH1100886",0,0
"RCH1100432",3,0
"RCH1100843",2,0
"RCH1100789",2,0
"RCH1100841",2,0
"RCH1100897",2,0
"RCH1100819",2,0
"RCH1100737",4,36.6634533558001
"RCH1100768",4,39.1131463594688
"RCH1100004",0,0
"RCH1100015",0,0
"RCH1100026",0,0
"RCH1100042",0,0
"RCH1100046",4,29.8310056221671
"RCH1100053",0,0
"RCH1100061",1,0
"RCH1100058",2,0
"RCH1100080",3,13.1176918008152
"RCH1100091",4,42.1310583465629
"RCH1100096",0,0
"RCH1100115",1,0
"RCH1100133",4,36.4677788998719
"RCH1100140",2,0
"RCH1100159",4,22.3126126057468
"RCH1100163",2,0
"RCH1100170",4,69.9370743560372
"RCH1100187",3,0
"RCH1100219",0,0
"RCH1100224",4,47.5860530448454
"RCH1100259",3,0
"RCH1100271",4,36.8770471128523
"RCH1100280",2,0
"RCH1100326",1,0
"RCH1100633",3,0
"RCH1100668",2,0
"RCH1100667",4,33.5773253066259
"RCH1100698",2,0
"RCH1100703",4,62.7373140561434
"RCH1100727",3,18.0766248809432
"RCH1100733",2,0
"RCH1100738",4,97.0592330594723
"RCH1100767",2,0
"RCH1100803",1,0
"RCH1100860",1,0
"RCH1100839",2,0
"RCH1100861",1,0
"RCH1100877",1,0
"RCH1100879",2,0
"RCH1100888",0,0
"RCH1100893",0,0
"RCH1100895",1,0
"RUS1100029",0,0
"RUS1100030",0,0
"RUS1100031",0,0
"RUS1100032",0,0
"RUS1100033",0,0
"RUS1100034",1,0
"RUS1100051",2,0
"RUS1100078",2,0
"RUS1100079",2,0
"RUS1100080",3,0
"RUS1100097",0,0
"RUS1100098",0,0
"RUS1100099",0,0
"RUS1100100",0,0
"RUS1100112",3,7.07486984309868
"RUS1100113",2,0
"RUS1100115",4,47.6772566003203
"RUS1100116",4,37.7399161006324
"RUS1100131",0,0
"RUS1100132",1,0
"RUS1100133",2,0
"RUS1100134",2,0
"RUS1100135",3,0
"RUS1100136",3,0
"RUS1100138",3,0
"RUS1100143",3,0
"RUS1100146",4,16.3756899223663
"RUS1100149",4,92.6466872895741
"RUS1100150",4,31.7319556635272
"RUS1100151",4,60.2616947457071
"RUS1100165",1,0
"RUS1100166",2,0
"RUS1100167",3,12.7603940586559
"RUS1100168",4,18.8115414716303
"RUS1100169",2,0
"RUS1100170",2,0
"RUS1100171",2,0
"RUS1100172",2,0
"RUS1100178",3,7.10809457780199
"RUS1100179",3,0
"RUS1100180",4,63.9938444311249
"RUS1100181",4,32.2283062330347
"RUS1100182",3,13.5062295962125
"RUS1100204",4,24.8603879171839
"RUS1100205",4,17.1289439378306
"RUS1100206",3,16.6899781702163
"RUS1100207",3,0
"RUS1100250",2,0
"RUS1100279",4,34.5886556396245
"RUS1100280",4,51.5653929871112
"RUS1100281",4,48.3505909747235
"RUS1100311",4,49.2380818852826
"RUS1100352",3,13.8091825825265
"RUS1100353",3,15.0858347163114
"RUS1100373",4,22.1873706350144
"RUS1100392",4,60.2192235631978
"RUS1100393",1,0
"RUS1100394",2,0
"RUS1100516",2,0
"RUS1100517",3,0
"RUS1100534",3,0
