Regen_Plot,Fire,fire.year,SHRUB,GRASS,FIRE_SEV,Year,survey.years.post,rad.march,tmean.normal,ppt.normal,diff.norm.ppt.z,diff.norm.ppt.min.z,seed_tree_distance_general,diff.norm.ppt.z.1,diff.norm.tmean.z,diff.norm.tmean.max.z,def.normal,aet.normal,diff.norm.def.z,diff.norm.aet.z,diff.norm.def.max.z,diff.norm.aet.min.z,snow.normal,diff.norm.snow.z,diff.norm.snow.min.z,dominant_shrub_ht_cm,ppt.normal.sq,tmean.normal.sq,snow.normal.sq,FIRE_SEV.cat
CUB1300354,Cub,2008,14,0.5,5,2013,5,6823.36408125879,8.90048037850191,1774.45980422155,0.316284728346281,-0.208589174419043,22,0.316284728346281,-0.738494225181188,0.569645605010655,588.537402246566,592.756897011159,-0.896817891394067,0.303235920506095,-0.343199534917972,-0.02466966510732,327.258297857766,0.726124017342138,0.048114461894918,40,3148707.59679798,79.2185509680975,107097.993516762,high.sev
CUB1300357,Cub,2008,47,1,5,2013,5,4912.30570896172,9.72902738622469,1543.49133471743,0.297277262273815,-0.259034360062477,68,0.297277262273815,-0.714069409214545,0.538781686485546,604.671710563077,603.585320965123,-0.900198754250927,0.531295640381255,-0.25137513773056,0.112601510951714,302.01424641982,0.737669603325058,0.073448269271885,45,2382365.50034779,94.65397388191,91212.6050405318,high.sev
CUB1300360,Cub,2008,15,0,5,2013,5,5681.43676669649,9.12131862236965,1728.93359821526,0.31125888259065,-0.21789463229235,54.1,0.31125888259065,-0.738609520842593,0.574072700460223,591.650250311068,591.994534945779,-0.896298751279617,0.337774863377675,-0.325684018094333,0.00806327680512,322.286804563598,0.720221928680575,0.047883972597769,35,2989211.38703757,83.1984534107874,103868.784395815,high.sev
CUB1300361,Cub,2008,0,0,0,2013,5,6455.23470839954,9.5250970693419,1509.58780572472,0.302878256908105,-0.262970998148656,2,0.302878256908105,-0.66879105080161,0.492707612322246,608.689933579253,620.732402887161,-0.929379859383452,0.643678110845125,-0.252198631487939,0.188027169052899,281.831803633298,0.793215328626707,0.126742616939793,NA,2278855.34319278,90.7274741803857,79429.1655391979,control
CUB1300362,Cub,2008,0,0,0,2013,5,6440.48986248943,9.58348060362573,1508.14435456319,0.300413782767031,-0.26654186997819,1.4,0.300413782767031,-0.666530108794372,0.489334756990908,609.46053311715,618.493523606958,-0.925614787076196,0.636634364643713,-0.240922425182018,0.185753424558423,284.268317609103,0.788093370598357,0.121653268209521,NA,2274499.39420082,91.8431004800706,80808.4763963099,control
CUB1300370,Cub,2008,0,0,0,2013,5,6143.78175029455,9.43741026200837,1505.91092308069,0.30109663007456,-0.26654086810289,1.6,0.30109663007456,-0.669928270682203,0.495484246836709,609.840431351535,621.017800647448,-0.929133048639557,0.64810754466501,-0.23899949209676,0.198603995641732,282.449172980966,0.79550108667413,0.127191339808889,NA,2267767.70825374,89.0647124534609,79777.5353176317,control
CUB1300371,Cub,2008,5,0,5,2013,5,5082.18487096596,9.10659666662226,1734.86955982372,0.309294058673425,-0.216282798633099,25.1,0.309294058673425,-0.732192859687473,0.562919088216367,590.527597106309,587.099364872278,-0.898613811949303,0.307853384690277,-0.339534614330037,-0.008887949674554,329.318958093208,0.715353672769608,0.040795811227406,35,3009772.38960295,82.9301028485356,108450.976159596,high.sev
CUB1300372,Cub,2008,60,0,4,2013,5,5600.97536321683,9.65749247223042,1536.14163240882,0.291829557038787,-0.2649324289313,19,0.291829557038787,-0.713957715406054,0.539798568712885,605.445843172845,598.497188728846,-0.896757205564191,0.500064677810724,-0.244999789709682,0.105634708246274,309.975612001591,0.722901860280536,0.057096037840136,60,2359731.11481963,93.2671608511872,96084.8800357609,high.sev
CUB1300373,Cub,2008,22,1,5,2013,5,6021.13832707193,9.67390162451336,1560.86691091963,0.293160469693617,-0.26067269873762,14.3,0.293160469693617,-0.715690130920949,0.543211111487174,604.079937005303,597.414439778943,-0.895167821058113,0.48658543641831,-0.251593251075439,0.096227003006188,311.628779081821,0.717782437313479,0.051764870614858,NA,2436305.51360379,93.5843726407622,97112.4959520264,high.sev
CUB1300378,Cub,2008,65,0,1,2013,5,5721.97554688624,9.42077782586705,1471.14617821062,0.280401095826638,-0.295595664950979,1.3,0.280401095826638,-0.699834678588386,0.525177089609959,615.494906074216,600.552822489142,-0.895079289677164,0.574083411092082,-0.151376273338191,0.166711649255399,303.181813879029,0.745844344293116,0.082557695502853,90,2164271.07766371,88.7510548443483,91919.2122669782,control
CUB1300379,Cub,2008,55,2,4,2013,5,5474.34100549502,9.41516351313544,1480.34957633067,0.281977233821804,-0.290759300626688,10,0.281977233821804,-0.70340062144408,0.528619491447904,613.92855541067,599.766456312783,-0.895560573235514,0.564461924295147,-0.167307088993518,0.158323149758763,304.886782260587,0.741072592340119,0.077162135907882,110,2191434.86814239,88.6453039790769,92955.9499972146,high.sev
CUB1310350,Cub,2008,0,0,0,2013,5,6221.58808483254,9.60913423327324,1513.37850889055,0.304693542098061,-0.259358917978929,0.9,0.304693542098061,-0.667764513096916,0.490118635583845,607.527963627461,620.618688990225,-0.929331264000777,0.637963235193881,-0.26446487881558,0.176596596352078,281.147214402405,0.791110897998349,0.126452909414663,NA,2290314.51117178,92.3354607130637,79043.7561662319,control
CUB1310351,Cub,2008,0,2,0,2013,5,6020.4490867618,9.65756198170994,1514.5623448484,0.302236050604917,-0.262734151591701,3.4,0.302236050604917,-0.666301038763067,0.488086635956885,608.230821048856,618.263173855636,-0.925981415917786,0.631484175746458,-0.254905049950495,0.175145034692562,283.827284856785,0.785734711072634,0.120803900555992,NA,2293899.09643268,93.2685034305692,80557.9276291746,control
CUB1310371,Cub,2008,0,1,0,2013,5,6457.72206405591,9.71706048817673,1671.10994439807,0.323889491467586,-0.217205833909083,3.6,0.323889491467586,-0.72935750223263,0.566776304088147,594.930736466461,613.438433450921,-0.899004677723681,0.505976552067431,-0.292665542292858,0.049184178635113,287.712623536657,0.755786847809135,0.099792579036451,NA,2792608.44626612,94.4212645308854,82778.5537423461,control
CUB1310378,Cub,2008,0,0,0,2013,5,6031.80688960732,9.34558786727818,1502.2792291795,0.299197983669268,-0.270307745160116,1,0.299197983669268,-0.67114306473645,0.498434874873482,611.036590720869,621.25407806432,-0.928816986903971,0.651811699862098,-0.225282813242634,0.209617561308888,283.122276270832,0.797819477357445,0.127589192664908,NA,2256842.88242415,87.3400125850171,80158.2233207773,control
CUB1310379,Cub,2008,0,1,0,2013,5,6015.64635932544,9.42105928830131,1494.62317969432,0.296525538439506,-0.274679855401204,3.2,0.296525538439506,-0.667170772729997,0.492245246901548,612.050239547428,619.035120935844,-0.924824855685472,0.647015885839395,-0.211637784989435,0.208502971053636,285.108943408425,0.793332067390924,0.123675454678026,NA,2233898.44927956,88.7563581136884,81287.1096114685,control
FRD0900009,Freds,2004,90,0.5,5,2009,5,6870.06973011397,9.88653166439341,1302.64297220365,0.515917595552239,-0.770507211608908,72.75,0.515917595552239,-0.105556525997717,0.374111057998418,626.67195880951,640.563793348983,-0.207499641100341,0.221269512791396,0.714719680182503,-0.874079390096727,189.79135474353,0.470595799079698,-0.761230707626656,60,1696878.71303156,97.7435083510535,36020.7583353845,high.sev
FRD0900010,Freds,2004,25,0.5,4,2009,5,6392.70300164123,9.78237004293235,1291.21293509471,0.51215489717277,-0.772521199973585,12.29,0.51215489717277,-0.108808005919453,0.375959449888242,627.529384039378,638.632818741151,-0.207938282984918,0.220962752677483,0.722455432536315,-0.87932305731937,191.843463379559,0.470922130087979,-0.7477639715635,40,1667230.8437559,95.6947636568603,36803.9144414642,high.sev
FRD0900012,Freds,2004,9,0,5,2009,5,6520.02188121444,10.0015963428416,1302.50154729161,0.516160370789433,-0.771083530354556,43.4,0.516160370789433,-0.113165963491303,0.367822226935298,627.021586501824,641.175653141854,-0.207956461320495,0.223389052718338,0.716967131506119,-0.863333055201793,183.830209373541,0.472789134111207,-0.776207357266156,102,1696510.28069704,100.031929405142,33793.5458783199,high.sev
FRD0900014,Freds,2004,0.5,30,5,2009,5,7270.07374826857,9.79951569385815,1281.29698007994,0.508711217449933,-0.775035158380596,32.95,0.508711217449933,-0.121713188722347,0.369392688930795,628.757858150412,637.344448464812,-0.208940504614495,0.223093152189118,0.73236017838137,-0.872822428648575,188.065594655182,0.472743234775166,-0.750679588199265,90,1641721.95116197,96.0305078341722,35368.6678930072,high.sev
FRD0900020,Freds,2004,30,5,4,2009,5,7024.45341457305,10.404826566328,1166.10992750873,0.454579248871573,-0.833189687074752,15.48,0.454579248871573,-0.095342869334248,0.386853835518902,638.556526862576,616.310859485662,-0.174615135589805,0.188102506451132,0.856233006996129,-0.886586217847788,213.480276182935,0.420329704812504,-0.753970932821144,160,1359812.36303442,108.260415875365,45573.8283191422,high.sev
FRD0900021,Freds,2004,65,0,4,2009,5,7599.19980107909,10.3703139233803,1164.64406013131,0.451418648158832,-0.83696278224253,8.29,0.451418648158832,-0.093963339531168,0.389801571032567,639.000894637835,615.20321889529,-0.17212144635866,0.185580929026742,0.862926403420956,-0.887546860543654,215.069940801807,0.415835725835893,-0.759375129844976,130,1356395.78679914,107.543410869455,46255.0794364928,high.sev
FRD0900025,Freds,2004,33,0.5,4,2009,5,6970.71716877296,9.90882354602843,1210.03608201184,0.484447562955597,-0.797692271955373,17.16,0.484447562955597,-0.14270331873967,0.360629882099367,634.601160558004,627.522854761265,-0.200526455114167,0.216447150678608,0.792359744249103,-0.866389858825633,192.803192340688,0.464436849109662,-0.717374479937125,100,1464187.31977056,98.1847840663274,37173.0709767603,high.sev
FRD0900026,Freds,2004,65,0,4,2009,5,6828.74284599167,10.419770456007,1173.11984083516,0.464356655559903,-0.821704757849658,20,0.464356655559903,-0.104453224632454,0.377959489953921,637.831673892362,620.064704183651,-0.184140391956465,0.200009633969048,0.837264088707265,-0.870512602221646,202.692917987963,0.429784203180529,-0.762738458613609,30,1376210.16096111,108.571616355876,41084.4190024751,high.sev
FRD0900027,Freds,2004,55,0,5,2009,5,7025.28067796866,10.6037413675682,1167.29725996087,0.458322151056758,-0.828818213160061,11.19,0.458322151056758,-0.092142512930872,0.383994005732832,638.77922809699,617.893622851024,-0.17963572916905,0.19556828971897,0.850210409071487,-0.871605339854067,205.365236588263,0.419937680205362,-0.775736389097873,130,1362582.89311215,112.439330990277,42174.8803989532,high.sev
FRD0900028,Freds,2004,20,5,4,2009,5,7026.89248452617,10.6454498779738,1164.43603397192,0.455209532737191,-0.832465724220788,6.57,0.455209532737191,-0.087970802627064,0.386815040965377,639.202198835655,616.769595144217,-0.177185902999554,0.192981304860488,0.856638074507202,-0.873171805573862,207.173974987633,0.415423150905451,-0.780141265060831,130,1355911.27721225,113.325603104452,42921.0559121764,high.sev
FRD0900030,Freds,2004,17,12,5,2009,5,7779.5862474065,10.0676264323845,1145.40000540197,0.437033896213666,-0.852768326785946,31.36,0.437033896213666,-0.105942035680714,0.404377629926787,639.286503298831,610.707210350105,-0.154926108626297,0.168308126350453,0.892995056731459,-0.901249348218865,218.051662736147,0.377110187283389,-0.828220843536904,40,1311941.17237483,101.357101982047,47546.5276219984,high.sev
FRD0900031,Freds,2004,10,15,5,2009,5,7898.11168443255,10.0676728348913,1146.52273954124,0.435380544838214,-0.854483256522743,32.22,0.435380544838214,-0.104011268361543,0.406595989474351,638.961820279727,610.160109731225,-0.151733501462768,0.164288724387296,0.896124978792684,-0.908044222456181,219.493017814045,0.372546695201868,-0.833505390561139,60,1314514.39228515,101.358036310408,48177.1848691167,high.sev
FRD0900032,Freds,2004,20,30,4,2009,5,7710.80173409619,10.0725540136749,1147.54266096445,0.433703705635081,-0.856212395721888,7.26,0.433703705635081,-0.101989653241432,0.40884270324821,638.648450227588,609.589765493835,-0.148562736365617,0.160184796721109,0.899350304217498,-0.915291541236982,220.831557662851,0.367771107082693,-0.839381943012472,30,1316854.15873337,101.456344358398,48766.5768598011,high.sev
FRD0900034,Freds,2004,41,15,5,2009,5,7702.49236461861,10.0631657518384,1148.40836172333,0.42865788177325,-0.861357716273748,7.89,0.42865788177325,-0.095903277031404,0.416881383653287,637.725093602186,607.666985830594,-0.13936909975594,0.146365971926836,0.909192325899505,-0.944614139361264,231.5819824325,0.369386803147371,-0.826111428262853,120,1318841.76527606,101.267304948973,53630.2145873667,high.sev
FRD0900039,Freds,2004,40,10,5,2009,5,7385.9396090453,10.3293253764077,1188.45461687313,0.479522494417083,-0.804280068606014,60,0.479522494417083,-0.132001854963336,0.360873778961763,636.06260898082,626.026277216075,-0.197230568648019,0.215363409826572,0.806670658657002,-0.853670097811177,189.537174631684,0.451918877872776,-0.755942511514056,105,1412424.37636706,106.6949627317,35924.3405673615,high.sev
FRD0900041,Freds,2004,21,4,5,2009,5,7332.77920701649,10.4621927555161,1180.75163389835,0.473835044205038,-0.810934457783157,5,0.473835044205038,-0.118964209429662,0.366928512262147,637.021848320374,623.865287751193,-0.192884595527524,0.21100385030658,0.81919384946828,-0.854914527291906,192.194588018263,0.441201732377049,-0.769781758872676,30,1394174.42095362,109.457477253574,36938.7596635098,high.sev
FRD0900042,Freds,2004,61,5,5,2009,5,7485.78144004938,10.9186908888579,1162.51554554774,0.45594249504364,-0.831610066656264,20,0.45594249504364,-0.07944832182787,0.386629181522825,639.934680616749,617.269143423252,-0.180105996818736,0.198283744546541,0.8570358909287,-0.858829929112534,200.00979094432,0.409650904413808,-0.810064998045174,30,1351442.39364016,119.217810726429,40003.9164735906,high.sev
FRD0900043,Freds,2004,3,5,4,2009,5,7390.17626961162,10.8971276681466,1157.80687863401,0.452871230242182,-0.835117999077068,30,0.452871230242182,-0.079698204658913,0.388299497135376,640.404330568213,616.167353216382,-0.177955884928853,0.196117832097423,0.863253875275844,-0.859664950537272,201.355662211087,0.404621947036451,-0.81615184443538,20,1340516.76821223,118.747391415886,40544.1027044654,high.sev
FRD0900044,Freds,2004,55,0.5,5,2009,5,8015.71425520782,10.3354015912529,1135.01589025546,0.439603731652981,-0.849930330861492,29.62,0.439603731652981,-0.1053649929901,0.40082992901589,640.443705352499,611.710732256398,-0.161799396036005,0.178683045872166,0.889882844374597,-0.878565428245295,209.071948992634,0.374174182036651,-0.853694380139704,30,1288261.07113239,106.820526052473,43711.0798555786,high.sev
FRD0900049,Freds,2004,45,0.5,5,2009,5,7923.74302742631,10.3863298329139,1144.27779804586,0.429841073669651,-0.860318520045397,27.12,0.429841073669651,-0.091091177730626,0.417180798142099,638.662728387321,608.325436527462,-0.143396664037811,0.156084910334533,0.909470168859085,-0.916429848321336,223.887823569167,0.361335900260482,-0.856852046197866,30,1309371.67910068,107.875847398077,50125.7575425385,high.sev
FRD0900055,Freds,2004,50,0,5,2009,5,8062.20640516617,10.7499312079382,1175.94607378207,0.471739544265699,-0.813766738100967,25,0.471739544265699,-0.101442191523002,0.373218127885113,638.096290538605,623.34258045806,-0.192931217879029,0.213152652561207,0.826353469068888,-0.842601138656761,187.135108739741,0.432209090049213,-0.803109126792838,30,1382849.16844347,115.561020975404,35019.5489230347,high.sev
FRD0900058,Freds,2004,40,0.5,5,2009,5,7217.63788344598,10.9737720725549,1166.55435345362,0.462789357670921,-0.823887896758697,35,0.462789357670921,-0.080230434188556,0.383880467801205,639.611339375998,619.977374974829,-0.186889759759293,0.207118924523901,0.844955174652453,-0.844662338358766,190.849727275916,0.415192613841522,-0.824426467598213,30,1360849.05956159,120.423673500386,36423.6184012915,high.sev
FRD0900059,Freds,2004,25,5,5,2009,5,6927.1052990262,11.0708304397722,1162.69909967044,0.459749129803782,-0.827304007410472,16.82,0.459749129803782,-0.072044920011456,0.387764651582212,640.130843900504,618.859148218204,-0.184922945678363,0.205198445223799,0.851168019892603,-0.845086228698639,191.931065474205,0.409480733497655,-0.832002416501943,70,1351869.19637445,122.563286626187,36837.5338940636,high.sev
FRD0900061,Freds,2004,30,5,4,2009,5,7395.19935494672,11.1078081208221,1154.26370519816,0.453579531925017,-0.834197272052391,10.47,0.453579531925017,-0.066990522247825,0.392447634866163,641.116299101207,616.607421685922,-0.180854880830645,0.201095301361117,0.863431679834216,-0.846743121299188,194.471294353757,0.398627425433,-0.845020496592571,100,1332324.70113779,123.383401249001,37819.0843276256,high.sev
FRD0900064,Freds,2004,70,0.5,5,2009,5,6766.01506126296,10.9805550150951,1141.16017750848,0.445112808973782,-0.843609242231021,30.36,0.445112808973782,-0.071729528614162,0.398236142904671,642.110335683317,613.62904901479,-0.174171284657062,0.194312409068822,0.880123628282392,-0.850900489677255,197.922663983305,0.382023841087509,-0.86592535153553,220,1302246.55073119,120.57258843953,39173.3809182483,high.sev
FRD0900070,Freds,2004,10,10,5,2009,5,7812.77474275844,10.6314109095153,1136.30661250593,0.43099498484691,-0.859295667278244,33.07,0.43099498484691,-0.076452907608048,0.421208660463909,639.601305611876,608.854961307703,-0.147430180838288,0.16402957774121,0.909832746843088,-0.894593075588114,216.307377438212,0.353242130756847,-0.886976256593526,30,1291192.7176247,113.026897926961,46788.8815341971,high.sev
FRD0900072,Freds,2004,0,0,5,2009,5,7397.23919661859,10.2819442739668,1259.62374938747,0.499756762091017,-0.78307454966492,46.17,0.499756762091017,-0.156953877916298,0.343828845037237,633.474513910608,634.866396450685,-0.213320184826054,0.235396685998704,0.767240250423478,-0.824438894836177,165.554003791021,0.473536606529805,-0.813130552171027,NA,1586651.99002095,105.718378052959,27408.1281712374,high.sev
FRD0900080,Freds,2004,30,30,5,2009,5,6726.18583236722,11.1074352192557,1166.10578275168,0.466483089300061,-0.819919817648064,21.97,0.466483089300061,-0.074379386375762,0.384664529248482,639.752089601293,621.569102973193,-0.191231804057887,0.213407436954721,0.83956555559339,-0.831621535732865,183.135513172429,0.415939029234419,-0.845166297916032,30,1359802.69656691,123.375117149962,33538.6161849289,high.sev
FRD0900081,Freds,2004,4,35,4,2009,5,7208.50668381319,11.1920984930494,1162.32927155718,0.463472160255771,-0.823232388899304,16.84,0.463472160255771,-0.066491490509259,0.388566416482334,640.276025878478,620.431871378861,-0.18935797159555,0.211539983368244,0.845610644286782,-0.83227695506664,184.252300060665,0.409937721256917,-0.852607403065138,30,1351009.33551864,125.263068678119,33948.9100776453,high.sev
FRD0900082,Freds,2004,4,30,4,2009,5,7232.09441819718,11.2794451326703,1158.5258653635,0.460470566700066,-0.826522874961255,7.36,0.460470566700066,-0.058336810295439,0.392496513759202,640.804918700895,619.311413071035,-0.187543682665805,0.209761613090072,0.851592832173202,-0.832737145754653,185.243491378829,0.403962745610289,-0.860334027567632,120,1342182.18071625,127.22588250092,34315.1510982183,high.sev
FRD0900083,Freds,2004,55,0.5,4,2009,5,7340.63005986177,11.3343218818601,1154.71829840054,0.457424708344139,-0.829848221105331,7.63,0.457424708344139,-0.05260859801113,0.395743922926171,641.321574561799,618.18154649568,-0.185685608602733,0.207905780703212,0.857554331551505,-0.833415569683961,186.341984333343,0.398137456021641,-0.86747513044093,100,1333374.34866104,128.466852521613,34723.3351252878,high.sev
FRD0900084,Freds,2004,30,10,4,2009,5,7150.65032287079,11.3133508548953,1150.65410795793,0.454304530577393,-0.833242132933907,7.72,0.454304530577393,-0.052884999144511,0.397452227670339,641.843078598262,617.034425148216,-0.183797757083103,0.206015961593909,0.863583016509484,-0.834132845220346,187.458872197321,0.39230318011356,-0.874566717408572,30,1324004.87616046,127.99190756596,35140.8287654915,high.sev
FRD0900086,Freds,2004,27,5,5,2009,5,6974.04186987414,11.2874157163505,1142.21571160458,0.447935865024515,-0.840101068233564,13.49,0.447935865024515,-0.052287192958223,0.401287672890286,642.956748513998,614.734748098824,-0.180221830859803,0.202579871857329,0.875748432262971,-0.834663407832633,189.137756102396,0.380107071124099,-0.890992158747171,225,1304656.73183636,127.405753553716,35773.0907834494,high.sev
FRD0900090,Freds,2004,31,5,5,2009,5,7396.22921245394,10.8783510136458,1129.03306961035,0.438408916361067,-0.851152839743987,17.56,0.438408916361067,-0.06738753608673,0.415523129565651,641.605841798798,611.519676848613,-0.16345042533802,0.184585347861363,0.896597660572777,-0.857116660205215,196.116615060148,0.347586315611912,-0.928114497901459,65,1274715.67227377,118.338520776089,38461.7267026503,high.sev
FRD0900091,Freds,2004,65,5,5,2009,5,7695.15358953382,10.8693981037982,1129.05088499069,0.436837532800257,-0.852951946274319,50.68,0.436837532800257,-0.065510271200707,0.417825678401153,641.338913232235,610.973731237054,-0.160490749946162,0.181335665342594,0.900052429021355,-0.861546753491995,197.263033532738,0.342108862983961,-0.93440845098854,30,1274755.90089826,118.143815138852,38912.7043985381,high.sev
FRD0900092,Freds,2004,30,10,5,2009,5,7867.50531484758,10.8687670360793,1128.64979082302,0.435324249504329,-0.854677458861949,22.98,0.435324249504329,-0.063233890426451,0.420385035856776,641.100491725788,610.441123449659,-0.157687402398623,0.178274256185254,0.90342793239094,-0.865678720223013,199.659225313307,0.340070237589825,-0.934646282436186,50,1273850.35032485,118.130096884564,39863.8062527099,high.sev
FRD0900098,Freds,2004,5,10,5,2009,5,6630.44455105348,11.0652768186023,1181.91979451683,0.481457002695672,-0.80382073547082,45,0.481457002695672,-0.095771793041263,0.370253745417823,637.693554588248,627.642413117145,-0.20198562995111,0.225869141796398,0.811136859179732,-0.817152342893355,171.869533120012,0.443407185113818,-0.831824173843472,95,1396934.40067071,122.440351072297,29539.1364148909,high.sev
FRD0900100,Freds,2004,75,0,5,2009,5,7035.10578292228,11.2242575806064,1168.64088908422,0.473013047816322,-0.813029719776522,50,0.473013047816322,-0.074383433763124,0.381514394472476,639.323201821568,624.291848661217,-0.196973167999354,0.220967934402424,0.82865777641678,-0.818477285652183,174.64612278154,0.423643851639935,-0.857402082325421,240,1365721.52763956,125.9839582358,30501.2682026247,high.sev
FRD0900101,Freds,2004,5,2,4,2009,5,6559.50586790772,11.2647699939969,1165.51801648284,0.470116308404205,-0.816163739225861,20,0.470116308404205,-0.067915597928048,0.385277036974653,639.872148002905,623.164065964979,-0.195299247491627,0.219334983995398,0.834520795380957,-0.81889248206849,175.544266490172,0.417117096085611,-0.865835619072448,30,1358432.24674609,126.895043017653,30815.7894975725,high.sev
FRD0900102,Freds,2004,11,2,5,2009,5,6958.37335008043,11.3324199122348,1161.90286934343,0.467146632285905,-0.819356727331193,6.3,0.467146632285905,-0.060501837777054,0.389161326490923,640.399663132341,622.011799793378,-0.193532996970909,0.217541793166404,0.84037127879909,-0.819752919449559,176.68094145292,0.410812513440275,-0.873143187387607,50,1350018.2777885,128.423741067216,31216.1550726901,high.sev
FRD0900103,Freds,2004,20,3,5,2009,5,7415.71624416039,11.4081921813087,1158.18080391382,0.464199663126431,-0.822518266278985,30.96,0.464199663126431,-0.052632854798663,0.393106583197797,640.932502543387,620.883215076725,-0.191835416809053,0.215853759642917,0.846150648371581,-0.820363349093333,177.663215940737,0.404562644718363,-0.880811328399424,30,1341382.77455446,130.146848845673,31564.2182984049,high.sev
FRD0900105,Freds,2004,95,2,4,2009,5,7071.51170032149,11.5159236845098,1147.11983226812,0.455033239633288,-0.83227266146923,16.37,0.455033239633288,-0.038709850037566,0.402307276094354,642.558937770458,617.439971706671,-0.186693449452591,0.210750000153219,0.863683248388458,-0.822152413947342,180.545450336867,0.385876883382528,-0.903761953059291,40,1315883.90958284,132.616498307454,32596.6596373421,high.sev
FRD0900106,Freds,2004,40,15,4,2009,5,7426.59170099687,11.4963644815867,1143.53315742694,0.451886392581468,-0.83559148147391,17.44,0.451886392581468,-0.038770804423736,0.40413570019525,643.107289146197,616.280074884553,-0.18497847128903,0.209050337738051,0.869548534572505,-0.822734555283573,181.473994173809,0.379703617688435,-0.911357527103365,35,1307668.08213483,132.166396293488,32932.8105613957,high.sev
FRD0900107,Freds,2004,32,20,5,2009,5,6873.23444018426,11.4755908822491,1140.00737185149,0.448727378185035,-0.838910497596631,16.74,0.448727378185035,-0.038931858434716,0.405901581199722,643.644424420345,615.125487206722,-0.183256566727066,0.207327046940384,0.875347281789054,-0.823419532182455,182.441940063182,0.373703841413741,-0.918544837282216,30,1299616.80787574,131.689186096759,33285.0614940177,high.sev
FRD0900108,Freds,2004,17,0.5,5,2009,5,7773.52367697901,11.1576498208121,1125.2963310493,0.440849752023602,-0.848300489261032,37.48,0.440849752023602,-0.050147467102411,0.418642112763868,642.721345836771,612.407017765867,-0.16999088542527,0.193517128193199,0.893369763092921,-0.839006175293139,187.348847120587,0.344394035012484,-0.952949211813375,320,1266291.83267302,124.493149523868,35099.5905174131,high.sev
FRD0900109,Freds,2004,7,47,5,2009,5,7278.68493126437,11.0976356814013,1120.22141116782,0.43493155783342,-0.855310074043424,12.96,0.43493155783342,-0.04379083316296,0.427657646983105,641.778986455684,610.289694861964,-0.158954384355626,0.181721146459427,0.907054671490837,-0.854114649617046,196.356611474629,0.334031642865247,-0.955827213210439,80,1254896.01003882,123.157517717111,38555.9188697984,high.sev
FRD0900118,Freds,2004,10,20,5,2009,5,6502.71261208052,11.6274768803026,1153.91783187446,0.46486401263579,-0.821862343476723,23.65,0.46486401263579,-0.038199524673432,0.397691142963228,641.608722579498,621.293491578635,-0.194281852846131,0.220058540719978,0.846808227667842,-0.808750046327999,171.048940242977,0.398762377734978,-0.909614279295572,30,1331526.36271785,135.198218601971,29257.7399582455,high.sev
FRD0900119,Freds,2004,15,15,5,2009,5,7046.27022293521,11.6999641355502,1150.06273353197,0.461849226541075,-0.824998090811455,20,0.461849226541075,-0.029779612273785,0.401871507574119,642.178395256047,620.135744595325,-0.192733472903086,0.218543742026314,0.852522949891575,-0.809196786372836,171.837401253426,0.392041383966723,-0.917988440151857,170,1322644.29105903,136.889160773161,29528.0924695309,high.sev
FRD0900123,Freds,2004,90,1,5,2009,5,6959.5920886342,11.6294718235272,1134.21959584046,0.44745657771293,-0.840026847467862,23.6,0.44745657771293,-0.025902302743637,0.413346061572558,644.442372412694,614.7645660932,-0.184160080529099,0.209939472174728,0.879347704170828,-0.813871625257205,176.19819246566,0.360180533623099,-0.955545854638221,40,1286454.0915885,135.244614894213,31045.8030281658,high.sev
FRD0900124,Freds,2004,40,10,5,2009,5,6736.36076299543,11.573779048512,1130.80663307021,0.446070124935946,-0.84178617566602,50.19,0.446070124935946,-0.02786266216874,0.416221669287477,644.237334351598,614.278932516822,-0.181616228555836,0.207361332528855,0.882838671772869,-0.8165416020042,176.981934628391,0.35392078711065,-0.963038145110725,30,1278723.64139558,133.952361463775,31322.6051848081,high.sev
FRD0900125,Freds,2004,5,10,4,2009,5,7378.68953549384,11.5117166312192,1127.49860252278,0.444668538171436,-0.843558838454463,3.55,0.444668538171436,-0.030290527687057,0.418891306285203,644.012063358863,613.782787762999,-0.178992172392089,0.204645968156157,0.886297521941571,-0.819591864244072,177.9664746068,0.348025657477819,-0.969468972508861,40,1271253.09869082,132.519619797489,31672.0660839728,high.sev
FRD0900126,Freds,2004,49,1,4,2009,5,7326.06692984255,11.4544386221988,1124.12227961066,0.443245856516488,-0.84534491611029,8.57,0.443245856516488,-0.032238163889381,0.421642745153079,643.797607769593,613.276122173687,-0.176365825737766,0.201952390569107,0.889826739282117,-0.822549769849536,178.83253791374,0.341927014201089,-0.976478449480695,30,1263650.89951707,131.20416414972,31981.0766166693,high.sev
FRD0900133,Freds,2004,43,15,4,2009,5,6510.87104526716,11.672759723401,1236.59364546946,0.506329843051346,-0.783818376408943,4.76,0.506329843051346,-0.073150723962786,0.373510296301196,635.034914281893,640.1223864585,-0.215594034809185,0.246604142396925,0.773513844612528,-0.760123926249775,159.622554026061,0.446744590739003,-0.92863058209879,110,1529163.84401545,136.253319560253,25479.3597538028,high.sev
