"Regen_Plot","Fire","Year.of.Fire","Easting","Northing","aspect","slope","SHRUB","FORB","GRASS","HARDWOOD","CONIFER","FIRE_SEV","BA.Live1","Year","firesev","dist.to.low","fire.abbr","X5yr","fire.year","survey.years.post","elev.m","rad.march","tmean.post","ppt.post","ppt.post.min","tmean.normal","ppt.normal","seed.tree.any","diff.norm.ppt.z","diff.norm.ppt.min.z","seed_tree_distance_general","seed_tree_distance_conifer","seed_tree_distance_hardwood","diff.norm.ppt.z.1","diff.norm.ppt.min.z.1","tmean.post.1","tmean.post.max","ppt.post.1","ppt.post.min.1","perc.norm.ppt","perc.norm.ppt.min","tmean.post.2","tmean.normal.1","diff.norm.tmean.z","diff.norm.tmean.max.z","def.normal","aet.normal","diff.norm.def.z","diff.norm.aet.z","diff.norm.def.max.z","diff.norm.aet.min.z","def.post","aet.post","def.post.max","aet.post.min","snow.post.min","snow.normal","snow.post","diff.norm.snow.z","diff.norm.snow.min.z","dominant_shrub_ht_cm","dom.veg.all","ppt.normal.sq","tmean.normal.sq","snow.normal.sq","FIRE_SEV.cat"
"FRN1200382","Freds",2004,738891.76,4296952.16,184,40,81,4,0.5,0,0,1,0,2012,NA,NA,"FRD","Y",2004,8,7293.10335202317,7293.10335202317,9.64302620244034,1216.47469354919,751.839263042154,9.55580024739967,1161.57257255205,27.3,0.411108753679539,-0.877670215998942,27.3,NA,NA,0.411108753679539,-0.877670215998942,9.64302620244034,9.64302620244034,1216.47469354919,751.839263042154,1.04726533864046,0.647259827589003,9.64302620244034,9.55580024739967,-0.0898558350689393,0.435483799445352,632.818684230994,601.05759894056,-0.102015378273489,0.125488766519041,0.93622723509557,-0.970924600625668,620.826790299101,613.335055046139,742.872069214938,506.065158607665,209.034194806266,279.948112537096,319.675547383084,0.393919430696111,-0.719783019923798,90,"NA NA NA SALIX ALNUS",1349250.84130519,91.3133183682036,78370.9457130826,"control"
"FRN1200395","Freds",2004,738064.28,4297154.93,178,28,12,3,6,0.5,65,1,320,2012,NA,NA,"FRD","Y",2004,8,7409.68462060171,7409.68462060171,9.00401764246856,1225.74145285341,758.109518055724,8.95936288502529,1159.11280196272,3.8,0.416611362320313,-0.872061419614383,3.8,NA,NA,0.416611362320313,-0.872061419614383,9.00401764246856,9.00401764246856,1225.74145285341,758.109518055724,1.05748245621813,0.654042916937869,9.00401764246856,8.95936288502529,-0.110304672860861,0.423395407268119,633.08126586469,602.89200477966,-0.110430565007681,0.127913706668983,0.922835864128504,-0.979512338163047,620.06506957193,615.464667287348,741.853803184041,506.615551141198,204.733683404578,272.332084249664,311.142571079606,0.397836514266265,-0.708526596300689,30,"NA NA NA ABCO ABMA PIPO",1343542.48767387,80.2701833055687,74164.7641117661,"control"
"HAR1000001","Harding",2005,727498.87,4388382.46,200,20,0,3,80,0,0,4,0,2010,NA,NA,"HAR","Y",2005,5,6826.23172461885,6826.23172461885,8.10834796933015,568.653291403246,360.569025511834,7.87326846970777,639.829169824681,17,-0.120505358965047,-1.01379404726668,17,NA,NA,-0.120505358965047,-1.01379404726668,8.10834796933015,8.10834796933015,568.653291403246,360.569025511834,0.888757997012019,0.563539523542875,8.10834796933015,7.87326846970777,0.151016260903067,0.457437841300562,774.21900901788,411.657285939493,0.594627723607543,-0.838565833259863,0.923940832871869,-1.61411846274202,840.118258021424,345.894966437937,876.614179294452,285.074291677066,71.2055764668692,145.974334181665,187.425631776214,0.519282353155526,-0.979340012240646,NA,"NA NA NA JUOC",409381.36655854,61.9883563960945,21308.5062397804,"high.sev"
"HAR1000003","Harding",2005,727894.2,4388391.2,260,35,6,2,70,0,0,4,0,2010,NA,NA,"HAR","Y",2005,5,5969.40749694738,5969.40749694738,8.21566862348951,573.330777562742,363.743237621375,8.00962771410779,646.17969383811,23,-0.119297139463869,-1.01376359803074,23,NA,NA,-0.119297139463869,-1.01376359803074,8.21566862348951,8.21566862348951,573.330777562742,363.743237621375,0.887262139355281,0.562913445114394,8.21566862348951,8.00962771410779,0.144644037140839,0.449921103158945,772.237717162163,412.63732500413,0.60479120981655,-0.874769823573853,0.925240572554812,-1.60760907104489,839.318298825542,344.33158800389,874.86102712125,287.108392195987,73.9494547494333,148.951819033498,190.630269475728,0.514510288538223,-0.969655999215066,70,"NA NA NA PIPO CADE27 PIJE",417548.196728714,64.1541361186036,22186.6443933879,"high.sev"
"HAR1000006","Harding",2005,729686.41,4388849.93,332,36,59,1,25,0,0.5,5,0,2010,NA,NA,"HAR","Y",2005,5,4300.62582477906,4300.62582477906,8.74941657530357,589.46973300227,374.903231908218,8.51412401207322,709.962458593418,42,-0.116880038309656,-1.01551005704511,42,NA,NA,-0.116880038309656,-1.01551005704511,8.74941657530357,8.74941657530357,589.46973300227,374.903231908218,0.8302829619613,0.52806064232041,8.74941657530357,8.51412401207322,0.120819901391826,0.421335538856995,764.736103601738,417.364533620633,0.638820568086414,-0.909985729326163,0.952822546286776,-1.61554404301052,836.344078090598,346.012495741264,871.541826515914,290.689624292073,87.5475257509359,162.015788203463,205.720006404416,0.49775539431011,-0.895070566331589,6,"NA NA NA PIJE ABCO",504046.692612011,72.4903076929618,26249.1156271894,"high.sev"
"HAR1000007","Harding",2005,729885.12,4388855.41,306,56,10,1,30,0,0,4,20,2010,NA,NA,"HAR","Y",2005,5,5476.46340935078,5476.46340935078,8.76908274802785,590.31612885911,375.373593871588,8.52933895520617,711.789261947067,6,-0.116677749307055,-1.01613997159536,6,NA,NA,-0.116677749307055,-1.01613997159536,8.76908274802785,8.76908274802785,590.31612885911,375.373593871588,0.82934115533624,0.527366193815246,8.76908274802785,8.52933895520617,0.118647069716497,0.420117006894117,764.204101479739,417.75347128621,0.640911834441886,-0.910105151982228,0.955387411158341,-1.61822384406375,836.046448095076,346.23863593706,871.297261343353,290.595624180047,88.8964071932343,163.760552509945,207.033325294957,0.490717757815216,-0.896384189447089,60,"NA NA NA JUOC CADE27 PINUS",506643.95342315,72.7496230127975,26817.5185583625,"high.sev"
"HAR1000008","Harding",2005,727892.05,4388991.11,313,20,3,0.5,15,0,50,0,140,2010,NA,NA,"HAR","Y",2005,5,5312.09314445341,5312.09314445341,8.33745977497425,573.068774726276,364.393822049285,8.13367735803443,649.414535977595,6.5,-0.121731836620745,-1.01328213330414,6.5,NA,NA,-0.121731836620745,-1.01328213330414,8.33745977497425,8.33745977497425,573.068774726276,364.393822049285,0.88243909395038,0.561111280795009,8.33745977497425,8.13367735803443,0.145944535078838,0.447837266410441,771.575292844956,412.319729263112,0.609174643881017,-0.890001318224582,0.929304007401489,-1.59313078615313,839.320475337398,342.847912770317,874.921468206562,287.962958819853,73.9027635462472,145.927160277169,189.217680889638,0.53850896115776,-0.939263853889564,8,"NA NA NA PIJE JUOC",421739.239538995,66.1567073646019,21294.7361065586,"control"
"HAR1000013","Harding",2005,728273.96,4389194.02,321,42,1,7,6,0,60,1,240,2010,NA,NA,"HAR","Y",2005,5,5679.13797362871,5679.13797362871,8.50301897590408,578.292332167048,368.242397411654,8.31190478181067,655.449160562374,1.5,-0.121154346395468,-1.01285573031449,1.5,NA,NA,-0.121154346395468,-1.01285573031449,8.50301897590408,8.50301897590408,578.292332167048,368.242397411654,0.882284038125664,0.561816872411131,8.50301897590408,8.31190478181067,0.141849412832699,0.440330250545146,769.384792647697,413.502783996437,0.621219513859569,-0.899534980216843,0.92864911514732,-1.59561044222786,838.793417184189,343.38586914625,873.142411848914,289.128208274223,77.0689993329853,148.525325929153,192.58374605932,0.539526968952989,-0.919047025724085,32,"NA NA NA PIPO CADE27",429613.602081921,69.0877611018871,22059.7724423611,"control"
"HAR1000017","Harding",2005,729068.13,4389225.18,262,51,1,10,40,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,6406.78517279474,6406.78517279474,8.73301123089875,587.32514637827,374.290934497245,8.51211771151252,684.695821515912,28,-0.118962410012504,-1.01322643470712,28,NA,NA,-0.118962410012504,-1.01322643470712,8.73301123089875,8.73301123089875,587.32514637827,374.290934497245,0.857789879713208,0.546652867938594,8.73301123089875,8.51211771151252,0.130595750644926,0.429397988673616,765.93390132394,415.879138734659,0.637441578618208,-0.908094388614848,0.956059494234136,-1.60093882918036,837.589105919389,344.728000194676,873.405144121235,290.442155688437,83.6734958969568,155.887632388601,200.491864872294,0.523978112773382,-0.893734086271936,60,"NA NA NA PIPO",468808.36800135,72.4561479346451,24300.9539317236,"high.sev"
"HAR1000018","Harding",2005,729270.55,4389240.64,224,30,3,7,70,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,6790.34126652494,6790.34126652494,8.73098350386563,587.867694925149,374.492300936327,8.50323143137813,693.34547915147,24.4,-0.118924061013328,-1.01419833557006,24.4,NA,NA,-0.118924061013328,-1.01419833557006,8.73098350386563,8.73098350386563,587.867694925149,374.492300936327,0.847871245435382,0.540123664460376,8.73098350386563,8.50323143137813,0.126402743924715,0.427818832966885,765.501984924589,416.399038429868,0.638980606474447,-0.90854987049691,0.957900250771279,-1.60442788268873,837.334611951531,345.015719621009,873.186773391512,290.341690589233,85.3779719556881,157.755019776993,202.519596947428,0.519908050150015,-0.886303572486424,20,"NA NA NA JUOC PIPO CADE27 PIJE",480727.953459782,72.3049447755769,24886.6462648395,"high.sev"
"HAR1000019","Harding",2005,729467.6,4389242.7,190,35,0,3,30,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,7336.99592429067,7336.99592429067,8.72730846867558,588.386579806087,374.666370743537,8.49302246007904,701.775600242071,24.1,-0.118835532923822,-1.01514329997149,24.1,NA,NA,-0.118835532923822,-1.01514329997149,8.72730846867558,8.72730846867558,588.386579806087,374.666370743537,0.838425530330677,0.533883438829021,8.72730846867558,8.49302246007904,0.122322831840389,0.42598189672028,765.047506936718,416.918310139591,0.638468069746173,-0.907233217568398,0.952565797607436,-1.60016028802084,836.790708867761,345.591070874798,872.085154719988,291.112714053073,87.0083398841157,159.598832232582,204.483117291579,0.515426308294934,-0.879554284642417,NA,"NA NA NA JUOC CADE27 PIPO PIJE",492488.993095119,72.131430507407,25471.7872500039,"high.sev"
"HAR1000020","Harding",2005,729667.54,4389248.78,230,33,9,1,80,0,0.5,5,0,2010,NA,NA,"HAR","Y",2005,5,6678.50135577883,6678.50135577883,8.74283982371998,588.914339860181,374.848303576266,8.50392640708704,707.781468039287,44.3,-0.11876159727046,-1.01609840082254,44.3,NA,NA,-0.11876159727046,-1.01609840082254,8.74283982371998,8.74283982371998,588.914339860181,374.848303576266,0.832056738489644,0.529610226465352,8.74283982371998,8.50392640708704,0.119707901369732,0.424239859759387,764.593100000072,417.400598273923,0.639057319294919,-0.907286126480074,0.950571002522195,-1.60052363390952,836.367206932237,346.038759646213,871.354078587905,291.512737819136,88.4729628533475,161.379246509998,206.208410085512,0.5100135670172,-0.875749115194908,20,"NA NA NA PIPO CADE27 JUOC PIJE",500954.606499848,72.3167643371523,26043.2612041347,"high.sev"
"HAR1000021","Harding",2005,729871.87,4389253.99,239,40,2,4,70,0,0,4,20,2010,NA,NA,"HAR","Y",2005,5,6226.6637072157,6226.6637072157,8.80233082445551,589.455562940117,375.034865739366,8.56342527242813,708.041350111632,53.2,-0.118680724000666,-1.01706771778509,53.2,NA,NA,-0.118680724000666,-1.01706771778509,8.80233082445551,8.80233082445551,589.455562940117,375.034865739366,0.83251573209274,0.529679326892754,8.80233082445551,8.56342527242813,0.120515346706808,0.423079967442239,764.167387609743,417.836530637016,0.640701336605932,-0.908487868132966,0.952677670202205,-1.60620012017768,836.113377407134,346.310814969828,871.145996868876,291.379571628271,89.5068285826779,163.007377596375,207.342918376816,0.502334142945018,-0.879662056172038,71,"NA NA NA PIJE JUOC",501322.553467903,73.3322523964608,26571.4051508472,"high.sev"
"HAR1000023","Harding",2005,729662.31,4389448.97,208,35,5,10,70,0,0,5,20,2010,NA,NA,"HAR","Y",2005,5,7398.75747564245,7398.75747564245,8.74017350697916,588.651991376986,374.829161424499,8.49937379961507,706.717558053959,15.6,-0.119702525617632,-1.0164046896799,15.6,NA,NA,-0.119702525617632,-1.0164046896799,8.74017350697916,8.74017350697916,588.651991376986,374.829161424499,0.832938116038772,0.530380428719842,8.74017350697916,8.49937379961507,0.119114718836923,0.425616917842522,764.574033936112,417.376288834239,0.641425579109449,-0.909505460553158,0.957851417430544,-1.60547992239313,836.728343766247,345.697424265826,872.323257221646,290.847111258403,88.9640257541348,161.096230000882,206.480231548978,0.515959432001057,-0.866059553919517,30,"NA NA NA JUOC CADE27 PIPO",499449.706861751,72.2393549855831,25951.9953204971,"high.sev"
"HAR1000024","Harding",2005,729866.72,4389454.71,240,32,0,0,15,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,6427.77049544252,6427.77049544252,8.8194626938239,589.026736810492,374.866096341075,8.58097327048156,706.158363003972,65,-0.119689772198113,-1.01753801516784,65,NA,NA,-0.119689772198113,-1.01753801516784,8.8194626938239,8.8194626938239,589.026736810492,374.866096341075,0.834128387724241,0.530852732163942,8.8194626938239,8.58097327048156,0.121456727855138,0.424559892317454,764.14817738629,417.871937640604,0.640452118918359,-0.907525626022494,0.951113973114221,-1.60003641852544,836.144487328293,346.346079155545,871.067483882066,291.766431458947,89.8223279215681,162.64050285151,207.507524687023,0.508082070715416,-0.871224363133104,NA,"NA NA NA PIJE JUOC",498659.633640449,73.633102268719,26451.933167792,"high.sev"
"HAR1000025","Harding",2005,729660.74,4389646.18,310,55,27,5,10,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,5890.52418210831,5890.52418210831,8.74997566036871,586.410739204784,373.411174241567,8.50392861555634,705.41529697458,9.9,-0.120770418435794,-1.01689515953809,9.9,NA,NA,-0.120770418435794,-1.01689515953809,8.74997566036871,8.74997566036871,586.410739204784,373.411174241567,0.831298586406917,0.529349414228854,8.74997566036871,8.50392861555634,0.117409917705471,0.425757058022757,764.961479033367,416.944974287865,0.640125715382051,-0.907319246849894,0.957116430146623,-1.60274979302869,837.061007642278,345.299677924774,872.764746077918,290.38590005231,88.2513578942605,160.240954548146,205.813790929942,0.519364539978204,-0.866782697111295,90,"NA NA NA PIPO JUOC CADE27",497610.741205735,72.316801898478,25677.163514501,"high.sev"
"HAR1000027","Harding",2005,729849.12,4389853.89,102,35,10,10,45,0,10,4,40,2010,NA,NA,"HAR","Y",2005,5,6746.86152630585,6746.86152630585,8.86539436566158,581.790552644976,370.101309673513,8.6164404906164,701.034930377425,4.6,-0.122056413588061,-1.01872090857344,4.6,NA,NA,-0.122056413588061,-1.01872090857344,8.86539436566158,8.86539436566158,581.790552644976,370.101309673513,0.829902373526167,0.527935618663476,8.86539436566158,8.6164404906164,0.11853431783181,0.423865944095676,765.655123309221,416.389491196289,0.635980823001729,-0.90292485067333,0.951635009499941,-1.60336910846812,837.374053329445,344.937628583794,872.970064550674,289.50882203545,86.6432711340905,159.89683379614,204.771070787085,0.513095347180434,-0.885703481234108,35,"NA NA NA PIJE JUOC",491449.973609281,74.2430467283338,25566.9974580304,"high.sev"
"HAR1000028","Harding",2005,730048.97,4390061.01,160,38,5,12,60,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,7433.63482529539,7433.63482529539,8.99738143535594,577.158617623774,366.775535092268,8.7511285672784,693.910809784591,24.9,-0.123318760228312,-1.02056341470634,24.9,NA,NA,-0.123318760228312,-1.02056341470634,8.99738143535594,8.99738143535594,577.158617623774,366.775535092268,0.831747552402218,0.528562936216724,8.99738143535594,8.7511285672784,0.121999019134853,0.422355998390765,766.353557274128,415.83692012679,0.630807662292903,-0.896303086331255,0.943321582411896,-1.59902166004324,837.580977480896,344.744866071422,872.86837432048,289.00735094969,85.0393293777474,159.516458517594,203.734116477286,0.507283230201998,-0.904302873517106,50,"NA NA NA PIJE JUOC",481512.211935907,76.5822512010361,25445.5005379953,"high.sev"
"HAR1000029","Harding",2005,730257.23,4390089.32,112,39,0,5,20,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,6013.52196697144,6013.52196697144,9.1079760150043,576.848019656578,366.335040753732,8.87171012089123,688.975300023179,39.7,-0.123439526245838,-1.02183067526668,39.7,NA,NA,-0.123439526245838,-1.02183067526668,9.1079760150043,9.1079760150043,576.848019656578,366.335040753732,0.837255007018642,0.531709976745766,9.1079760150043,8.87171012089123,0.127880304905848,0.421594163680646,766.177433653663,416.174633197925,0.629271999112137,-0.893337043217904,0.938385453702666,-1.59582401469815,837.230941335507,345.252788402834,872.134123506808,289.482491693283,85.4987213855943,160.686462598404,204.434040042938,0.500557193058139,-0.910883669884317,NA,"NA NA NA CELE3 PIJE JUOC",474686.96404203,78.7072404691239,25820.1392623883,"high.sev"
"HAR1000036","Harding",2005,729834.73,4390455.57,94,50,17,5,20,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,5807.11938844434,5807.11938844434,8.94886565347049,567.256004532055,360.383270212927,8.67815332213751,692.351885730544,58.4,-0.125929400163631,-1.02067837677829,58.4,NA,NA,-0.125929400163631,-1.02067837677829,8.94886565347049,8.94886565347049,567.256004532055,360.383270212927,0.819317483238322,0.520520385140085,8.94886565347049,8.67815332213751,0.11178143576039,0.420362180348354,768.500967803959,413.259064141795,0.62153048550907,-0.884261270282283,0.932044430873496,-1.58378081755021,838.888800943019,342.912600657752,874.054258282992,287.263068169975,79.7342030407443,154.725893517232,198.969912045628,0.515790258251381,-0.925932477554125,10,"NA NA NA PIPO PIJE CADE27 ABCO",479351.13367464,75.3103450825263,23940.1021247058,"high.sev"
"HAR1000037","Harding",2005,730031.31,4390457.18,141,45,9,5,25,0,1,5,0,2010,NA,NA,"HAR","Y",2005,5,5363.42769272064,5363.42769272064,9.05908711965453,567.526771367289,360.349407431296,8.80311476176577,685.838693116901,22.3,-0.12585380168284,-1.02176230661632,22.3,NA,NA,-0.12585380168284,-1.02176230661632,9.05908711965453,9.05908711965453,567.526771367289,360.349407431296,0.827493078274827,0.525414227934023,9.05908711965453,8.80311476176577,0.119285068144352,0.420696445539681,768.2674227964,413.698364206905,0.621928104272119,-0.883452087716101,0.933003167197873,-1.58756536224187,838.71348328131,343.334493224677,873.949087763057,287.254331895626,80.4131866765178,155.936154014704,199.82238511034,0.510203982027031,-0.930158549711689,10,"NA NA NA PIJE PIPO CADE27",470374.712976299,77.4948295088184,24316.0841288975,"high.sev"
"HAR1000038","Harding",2005,730019.75,4390664.08,52,42,13,4,30,0,2,4,100,2010,NA,NA,"HAR","Y",2005,5,5661.52931276741,5661.52931276741,9.1025986280107,562.49423542275,356.994236051885,8.84755471391203,679.863594855543,6,-0.127204216359791,-1.02235957929108,6,NA,NA,-0.127204216359791,-1.02235957929108,9.1025986280107,9.1025986280107,562.49423542275,356.994236051885,0.827363370651239,0.525096855829939,9.1025986280107,8.84755471391203,0.119946989368458,0.419714164544979,769.403034097622,412.689601406468,0.615120193956375,-0.874605452941225,0.924179512625438,-1.57537370725023,839.246328387851,342.633106290969,874.338203372648,286.50108971138,77.9902463675069,154.055311772454,197.770745387627,0.511624507431848,-0.943601194846874,10,"NA NA NA PIJE CADE27 PIPO",462214.507609902,78.279224415667,23733.039085308,"high.sev"
"HAR1000039","Harding",2005,730225.68,4390669.13,143,40,1,5,70,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,7196.07118199571,7196.07118199571,9.22574650364591,562.671616717455,356.890180287079,8.98398893455507,673.30914146603,22.7,-0.127128899342518,-1.02348501521463,22.7,NA,NA,-0.127128899342518,-1.02348501521463,9.22574650364591,9.22574650364591,562.671616717455,356.890180287079,0.835680940692891,0.530053965270699,9.22574650364591,8.98398893455507,0.128160792522066,0.419962600779766,769.186951711764,413.186058012109,0.61541588435758,-0.873781777845282,0.925094159566922,-1.57893735334893,839.081530950249,343.084873709383,874.252597045905,286.512120404347,78.6384597841982,155.230303164011,198.602823119091,0.506307559718542,-0.947944037903382,30,"NA NA NA JUOC PIJE",453345.199981722,80.7120571762079,24096.4470203908,"high.sev"
"HAR1000041","Harding",2005,729413.72,4390839.77,324,NA,24,20,15,0,1,5,0,2010,NA,NA,"HAR","Y",2005,5,4237.54954788962,4237.54954788962,8.85201968442137,557.424173403843,354.249818563574,8.57860517217217,683.689682639527,15.1,-0.128726756302329,-1.0196798018277,15.1,NA,NA,-0.128726756302329,-1.0196798018277,8.85201968442137,8.85201968442137,557.424173403843,354.249818563574,0.815317515472503,0.51814416329338,8.85201968442137,8.57860517217217,0.104891559148345,0.415872820297921,771.014927276238,410.209986871275,0.60890034873744,-0.870443601866716,0.914421243859028,-1.55419710589244,840.183338958651,340.463793991587,874.889173985955,285.676552553234,73.47255213025,148.803110808655,192.921808446047,0.525249515021857,-0.95018344998014,50,"NA NA NA PIJE CADE27 ABMA ABCO",467431.582147737,73.5924667000191,22142.3657863329,"high.sev"
"HAR1000044","Harding",2005,730018.25,4390861.7,246,40,2,5,30,0,0,4,40,2010,NA,NA,"HAR","Y",2005,5,7180.35365692918,7180.35365692918,9.15258554526892,557.70142088449,353.788588243698,8.90040204381595,673.451546682117,9.4,-0.128505085776116,-1.02296978045811,9.4,NA,NA,-0.128505085776116,-1.02296978045811,9.15258554526892,9.15258554526892,557.70142088449,353.788588243698,0.828124047872647,0.52533636604846,9.15258554526892,8.90040204381595,0.121436463001025,0.418747913828864,770.53715345642,411.628237920018,0.608373282980287,-0.865527045563507,0.915669412555091,-1.56381320174934,839.7453418834,341.973399884695,874.70316964058,285.777571734962,75.7088180643051,152.315601930646,195.852070259054,0.512633557834486,-0.956595993999592,80,"NA NA NA JUOC CILE PIJE",453536.985728536,79.2171565415631,23200.042591495,"high.sev"
"HAR1000045","Harding",2005,730212.51,4390867.07,122,48,0,15,60,0,0,5,0,2010,NA,NA,"HAR","Y",2005,5,6502.07706768004,6502.07706768004,9.27581325008236,557.831012520614,353.667519186791,9.03339332724458,667.868075267917,34,-0.128421738376311,-1.02401649043421,34,NA,NA,-0.128421738376311,-1.02401649043421,9.27581325008236,9.27581325008236,557.831012520614,353.667519186791,0.835241319622649,0.52954697534377,9.27581325008236,9.03339332724458,0.129326523301776,0.419414181347341,770.36484667593,412.095753154378,0.608384908831875,-0.864328084557415,0.916281870329129,-1.56670266574351,839.600985487436,342.429270016005,874.640639588646,285.816546455045,76.2907110602489,153.359906298408,196.604758560016,0.508115591161023,-0.960530360104253,NA,"NA NA NA JUOC CILE PIJE",446047.765962072,81.6021950047069,23519.2608598565,"high.sev"
"HAR1000046","Harding",2005,729407.5,4391038.51,281,38,2,30,40,0,0,4,20,2010,NA,NA,"HAR","Y",2005,5,5996.94580863696,5996.94580863696,8.88851146494299,552.669360578626,351.067382301539,8.62356495053734,677.024603460633,7.1,-0.130104091671202,-1.02030972453255,7.1,NA,NA,-0.130104091671202,-1.02030972453255,8.88851146494299,8.88851146494299,552.669360578626,351.067382301539,0.816320939820561,0.518544496768724,8.88851146494299,8.62356495053734,0.10602951162104,0.413683418001668,772.07634699087,409.061874369159,0.602778704303112,-0.861971511208476,0.906400784567557,-1.54230992889134,840.657963902067,339.636945993492,875.202802738985,284.841114223336,71.2716895998517,147.22213191172,191.088771701608,0.524837504815641,-0.963322364624587,90,"NA NA NA PIJE QUOC CADE27",458362.313691027,74.3658724561361,21674.3561246319,"high.sev"
"HAR1000047","Harding",2005,730610.64,4391080.48,31,10,32,8,5,0,0.5,5,40,2010,NA,NA,"HAR","Y",2005,5,5287.58672220078,5287.58672220078,9.48276255824714,553.117539264013,350.094891515348,9.25203540103041,648.588791240225,9.9,-0.129545861280255,-1.02672091571416,9.9,NA,NA,-0.129545861280255,-1.02672091571416,9.48276255824714,9.48276255824714,553.117539264013,350.094891515348,0.852801569706975,0.539779435358265,9.48276255824714,9.25203540103041,0.142968814906894,0.420994364325997,771.319994064678,411.821678513819,0.599892022406915,-0.849325672377973,0.907110924129821,-1.5560946013714,839.844891382135,342.737729415833,874.93811300905,285.249312071855,75.0806192084036,153.541731789028,196.10560942266,0.50128807032499,-0.981043684207311,10,"NA NA NA CADE27 PIJE PIPO",420667.420122456,85.6001590619199,23575.0634007738,"high.sev"
"HAR1000050","Harding",2005,730209.85,4391264.2,110,43,48,5,40,0,1,5,0,2010,NA,NA,"HAR","Y",2005,5,5102.72793535373,5102.72793535373,9.39128099114057,548.150647404453,347.197485450625,9.14867128929502,656.300165844697,11.8,-0.131048369029569,-1.02517010635748,11.8,NA,NA,-0.131048369029569,-1.02517010635748,9.39128099114057,9.39128099114057,548.150647404453,347.197485450625,0.835213330624336,0.529022394811925,9.39128099114057,9.14867128929502,0.13263380175362,0.418251724219712,772.833747311576,409.725792362229,0.592925845312948,-0.840937576671803,0.897192409959449,-1.53640194268561,840.61929564827,341.138194174587,875.404211988356,284.415517232545,71.6587728156238,149.739847034703,192.694017843332,0.510911688697994,-0.986069099721854,10,"NA NA NA PIJE CADE27 PIPO",430729.907687777,83.698186359571,22422.0217899763,"high.sev"
"HAR1000053","Harding",2005,729992.93,4391458.52,108,56,9,2,15,0,0,4,0,2010,NA,NA,"HAR","Y",2005,5,5556.58588886386,5556.58588886386,9.28815303828245,543.20026129853,344.111681442514,9.04356470486963,654.172653904979,27.9,-0.132543977156363,-1.02462548987567,27.9,NA,NA,-0.132543977156363,-1.02462548987567,9.28815303828245,9.28815303828245,543.20026129853,344.111681442514,0.830362226326617,0.5260257814025,9.28815303828245,9.04356470486963,0.125551508868802,0.415781528373976,774.184503109345,407.994819675808,0.585461394468066,-0.832157589643873,0.886947012734585,-1.51932298180864,841.258687859153,339.834634083546,875.798799726635,283.550438342959,68.7510221404138,146.947660032825,189.972764316764,0.515507838914114,-0.995122648958065,4,"NA NA NA PIJE ABCO",427941.861117083,81.7860625711637,21593.6147891227,"high.sev"
"HAR1000056","Harding",2005,729585.98,4391645.16,36,56,47.5,25,4,0,0.5,4,0,2010,NA,NA,"HAR","Y",2005,5,4591.18764616175,4591.18764616175,9.05749068336867,538.323360426045,341.263975214719,8.8094799527145,653.754897644976,18.5,-0.134221214986212,-1.02313385364692,18.5,NA,NA,-0.134221214986212,-1.02313385364692,9.05749068336867,9.05749068336867,538.323360426045,341.263975214719,0.823433005802709,0.522005994056879,9.05749068336867,8.8094799527145,0.113712363754216,0.411821303474534,775.586318276921,405.95091381472,0.578479072094779,-0.830970328634074,0.876216882161287,-1.50178987240688,841.973896534792,337.605620351041,876.142966981094,282.432340390869,65.4405405863243,143.515154026692,186.700255610602,0.521151166548592,-1.00107502048116,54,"NA NA NA PIJE ABCO CADE27",427395.466194793,77.6069370372787,20596.5994353051,"high.sev"
"HAR1000060","Harding",2005,729588.27,4391854.07,90,40,39,6,12,0,0,4,0,2010,NA,NA,"HAR","Y",2005,5,5168.7548446558,5168.7548446558,9.12546242059193,533.307280567711,337.90025410559,8.87840948877068,644.72038176753,9.3,-0.13571353628812,-1.02376070888463,9.3,NA,NA,-0.13571353628812,-1.02376070888463,9.12546242059193,9.12546242059193,533.307280567711,337.90025410559,0.827191594448473,0.524103570573062,9.12546242059193,8.87840948877068,0.119067357297341,0.413088686723355,776.838126848745,404.662527086433,0.570108562094424,-0.823353088021515,0.865543335152683,-1.48564706277897,842.47028913846,336.437917646942,876.481395549757,281.558973947911,63.0861255176267,141.813591708175,184.739944878611,0.52047586704925,-1.01485368793497,10,"NA NA NA PIJE CADE27 ABCO",415664.37066647,78.8261550502933,20111.094793173,"high.sev"
