plot_id,contributor,longitude,latitude,fire_year,sample_year,time_since_fire,distance_seed_source,fire_severity_category,shrub_cover,grass_cover,forb_cover,canopy_cover,count_CONIF.ALLSP,plot_size_CONIF.ALLSP
FRD0900011,DJNY,-120.3477994480659,38.788819818609,2004,2009,5,140,high,85,0,0,0,0,60
FRD0900012,DJNY,-120.3454919419725,38.788835410403415,2004,2009,5,43.4,high,9,0,1,0,0,60
FRD0900013,DJNY,-120.3431766489802,38.788840598512394,2004,2009,5,47,high,30,5,15,0,0,60
FRD0900014,DJNY,-120.34088607554513,38.78885900702294,2004,2009,5,32.95,high,0.5,30,20,0,3,60
FRD0900015,DJNY,-120.3477799761696,38.7870195308233,2004,2009,5,200,high,60,10,10,0,0,60
FRD0900016,DJNY,-120.34318242987266,38.787014397777845,2004,2009,5,NA,high,40,0,45,0,0,60
FRD0900017,DJNY,-120.34087829702844,38.787052319455036,2004,2009,5,140,high,25,0.5,45,0,0,60
FRD0900019,DJNY,-120.3016733420469,38.787151974755204,2004,2009,5,80,high,60,5,5,0,0,60
FRD0900020,DJNY,-120.29939199670444,38.787128788275,2004,2009,5,15.48,high,30,5,15,0,6,60
FRD0900021,DJNY,-120.29706021295623,38.78715186979666,2004,2009,5,8.29,high,65,0,5,0,2,60
FRD0900022,DJNY,-120.26940048592294,38.78722731426858,2004,2009,5,22,high,55,0.5,5,0,1,60
FRD0900023,DJNY,-120.26716138892456,38.78720763819855,2004,2009,5,55,high,25,0.5,2,0,1,60
FRD0900024,DJNY,-120.34314482730724,38.78525595270566,2004,2009,5,109.46,high,12,2,45,0,1,60
FRD0900025,DJNY,-120.32246661598373,38.785303698218414,2004,2009,5,17.16,high,33,0.5,6,0,0,60
FRD0900027,DJNY,-120.30166180678596,38.78534295750311,2004,2009,5,11.19,high,55,0,25,0,0,60
FRD0900028,DJNY,-120.29936093349065,38.78545743577292,2004,2009,5,6.57,high,20,5,40,0,17,60
FRD0900032,DJNY,-120.27632322862432,38.78541591457751,2004,2009,5,7.26,high,20,30,34,0,10,60
FRD0900033,DJNY,-120.27397769588279,38.785444881213095,2004,2009,5,18.45,high,4,15,1,0,8,60
FRD0900034,DJNY,-120.26943447844648,38.785447208155496,2004,2009,5,7.89,high,41,15,4,0,1,60
FRD0900036,DJNY,-120.32934627020161,38.783475527649934,2004,2009,5,145.05,high,3,1,1,0,0,60
FRD0900037,DJNY,-120.32703260815731,38.78347574956296,2004,2009,5,157.83,high,1,2,70,0,0,60
FRD0900038,DJNY,-120.32010547972263,38.783478439849404,2004,2009,5,165,high,55,10,5,0,0,60
FRD0900039,DJNY,-120.31781163656363,38.78347821276484,2004,2009,5,60,high,40,10,15,0,0,60
FRD0900040,DJNY,-120.31549517445673,38.78349796233184,2004,2009,5,75,high,45,19,16,0,0,60
FRD0900041,DJNY,-120.31319180419236,38.783512381142764,2004,2009,5,5,high,21,4,35,0,0,60
FRD0900042,DJNY,-120.29933960932647,38.78356161079211,2004,2009,5,20,high,61,5,5,0,0,60
FRD0900043,DJNY,-120.29706662236079,38.78358533292628,2004,2009,5,30,high,3,5,5,10,26,60
FRD0900044,DJNY,-120.28322662984675,38.78360157655759,2004,2009,5,29.62,high,55,0.5,5,0,0,60
FRD0900046,DJNY,-120.27631390418898,38.783725879307404,2004,2009,5,7.96,high,2,15,20,0,3,60
FRD0900048,DJNY,-120.27168771997239,38.783630769852415,2004,2009,5,12.06,high,8,0,2,0,5,60
FRD0900049,DJNY,-120.2694050508634,38.78363372511955,2004,2009,5,27.12,high,45,0.5,15,0,0,60
FRD0900051,DJNY,-120.3293272445684,38.78169408154504,2004,2009,5,NA,high,1,4,25,0,0,60
FRD0900052,DJNY,-120.3270088941199,38.78166113139808,2004,2009,5,NA,high,1,10,80,0,0,60
FRD0900053,DJNY,-120.31782786751096,38.78170658772656,2004,2009,5,300,high,20,0,45,0,0,60
FRD0900054,DJNY,-120.31549174327607,38.781733454381076,2004,2009,5,200,high,5,5,75,0,0,60
FRD0900055,DJNY,-120.31096433307701,38.78170956680963,2004,2009,5,25,high,50,0,5,0,0,60
FRD0900058,DJNY,-120.3039808468506,38.78176198814509,2004,2009,5,35,high,40,0.5,10,0,0,60
FRD0900059,DJNY,-120.30165463951576,38.78173646098146,2004,2009,5,16.82,high,25,5,5,0,0,60
FRD0900061,DJNY,-120.29705480324827,38.78179288678866,2004,2009,5,10.47,high,30,5,5,0,0,60
FRD0900064,DJNY,-120.29005095713563,38.78176895281308,2004,2009,5,30.36,high,70,0.5,10,0,6,60
FRD0900065,DJNY,-120.28780537968217,38.781778625784895,2004,2009,5,119.94,high,55,0.5,5,0,0,60
FRD0900066,DJNY,-120.28566533950325,38.781770437215975,2004,2009,5,250,high,20,0.5,5,0,0,60
FRD0900067,DJNY,-120.28096374140588,38.781857377715255,2004,2009,5,120,high,40,0.5,25,0,0,60
FRD0900068,DJNY,-120.27858982204764,38.781833793030586,2004,2009,5,4.34,high,10,5,65,10,0,60
FRD0900069,DJNY,-120.27633519428556,38.78181213151743,2004,2009,5,19.08,high,2,5,20,0,21,60
FRD0900070,DJNY,-120.26933909270939,38.78183037900556,2004,2009,5,33.07,high,10,10,30,0,42,60
FRD0900071,DJNY,-120.26706638985502,38.78187829930171,2004,2009,5,3.11,high,40,10,5,3,13,60
FRD0900072,DJNY,-120.33391415407701,38.77985606473089,2004,2009,5,46.17,high,0,0,60,0,0,60
FRD0900073,DJNY,-120.33160374699504,38.77988321159974,2004,2009,5,NA,high,1,0,39,0,0,60
FRD0900074,DJNY,-120.32930755736547,38.77988405955876,2004,2009,5,NA,high,7,10,50,0,0,60
FRD0900075,DJNY,-120.32007175933497,38.77990745071845,2004,2009,5,175,high,76,1,3,0,0,60
FRD0900076,DJNY,-120.31779278615029,38.77992198123193,2004,2009,5,150,high,70,0,0,0,0,60
FRD0900077,DJNY,-120.31548575786364,38.779941858658646,2004,2009,5,300,high,50,20,0.5,0,0,60
FRD0900078,DJNY,-120.31088699768559,38.7799267804112,2004,2009,5,60,high,25,5,20,0,0,60
FRD0900080,DJNY,-120.3062853217351,38.77994650056329,2004,2009,5,21.97,high,30,30,10,0,1,60
FRD0900081,DJNY,-120.30395931805549,38.77995985590001,2004,2009,5,16.84,high,4,35,30,1,0,60
FRD0900082,DJNY,-120.3016606027488,38.77994244218738,2004,2009,5,7.36,high,4,30,1,0,9,60
FRD0900083,DJNY,-120.29936630362131,38.77995445631832,2004,2009,5,7.63,high,55,0.5,5,5,0,60
FRD0900084,DJNY,-120.29704628648632,38.779967812114954,2004,2009,5,7.72,high,30,10,5,0,0,60
FRD0900086,DJNY,-120.29235885570772,38.77984787272329,2004,2009,5,13.49,high,27,5,25,0,5,60
FRD0900087,DJNY,-120.28778373324654,38.7798780191697,2004,2009,5,11.21,high,60,0.5,7,0,5,60
FRD0900088,DJNY,-120.28551189508369,38.780002000010086,2004,2009,5,25.46,high,15,1,4,0,0,60
FRD0900089,DJNY,-120.28086650715643,38.780024295184596,2004,2009,5,100,high,15,5,30,0,0,60
FRD0900090,DJNY,-120.27864418874758,38.78001406255233,2004,2009,5,17.56,high,31,5,5,0,8,60
FRD0900091,DJNY,-120.2762830842694,38.7800273989011,2004,2009,5,50.68,high,65,5,0.5,0,0,60
FRD0900092,DJNY,-120.2739808368894,38.779997374322015,2004,2009,5,22.98,high,30,10,10,0,5,60
FRD0900094,DJNY,-120.33390759858128,38.778061117109175,2004,2009,5,122.45,high,1,14,70,0,1,60
FRD0900095,DJNY,-120.33160141467295,38.77808151380386,2004,2009,5,NA,high,0.5,20,30,1,0,60
FRD0900096,DJNY,-120.32930758577515,38.778066919971124,2004,2009,5,NA,high,1,14,25,0,0,60
FRD0900097,DJNY,-120.32007149877104,38.7781504012187,2004,2009,5,150,high,42,20,8,0,0,60
FRD0900098,DJNY,-120.31778012207124,38.778138069382734,2004,2009,5,45,high,5,10,43,0,0,60
FRD0900099,DJNY,-120.31317607117899,38.77814737726992,2004,2009,5,225,high,50,0,30,0,0,60
FRD0900100,DJNY,-120.31088337113162,38.77811830186355,2004,2009,5,50,high,75,0,5,0,1,60
FRD0900101,DJNY,-120.30857391907774,38.778103210571416,2004,2009,5,20,high,5,2,8,0,0,60
FRD0900102,DJNY,-120.30625670022054,38.7781538441732,2004,2009,5,6.3,high,11,2,67,0,0,60
FRD0900103,DJNY,-120.30397470143542,38.7781647018657,2004,2009,5,30.96,high,20,3,0.5,0,0,60
FRD0900104,DJNY,-120.29935172909379,38.77816626966756,2004,2009,5,6.84,high,NA,1,NA,0,0,60
FRD0900105,DJNY,-120.29704940045495,38.77816994466176,2004,2009,5,16.37,high,95,2,1,0,0,60
FRD0900106,DJNY,-120.294730124856,38.778162189986915,2004,2009,5,17.44,high,40,15,15,NA,2,60
FRD0900107,DJNY,-120.29243591856333,38.7781672233325,2004,2009,5,16.74,high,32,20,5,0,0,60
FRD0900108,DJNY,-120.28087424456464,38.77819726018872,2004,2009,5,37.48,high,17,0.5,35,0,2,60
FRD0900109,DJNY,-120.27170187305639,38.7782338842143,2004,2009,5,12.96,high,7,47,6,0,1,60
FRD0900117,DJNY,-120.30625627489214,38.77636427031472,2004,2009,5,28.72,high,20,3,5,0,13,60
FRD0900118,DJNY,-120.3039380675289,38.77635708462181,2004,2009,5,23.65,high,10,20,15,0,12,60
FRD0900119,DJNY,-120.30162113290028,38.776340602419374,2004,2009,5,20,high,15,15,20,0,0,60
FRD0900123,DJNY,-120.29011991961399,38.77637710161519,2004,2009,5,23.6,high,90,1,1,0,1,60
FRD0900124,DJNY,-120.28781664353541,38.77636183320093,2004,2009,5,50.19,high,40,10,5,0,0,60
FRD0900125,DJNY,-120.28553870558223,38.77639774164264,2004,2009,5,3.55,high,5,10,15,40,3,60
FRD0900126,DJNY,-120.2832128892662,38.776400237713176,2004,2009,5,8.57,high,49,1,0.5,0,0,60
FRD0900133,DJNY,-120.3361254423363,38.76916178331334,2004,2009,5,4.76,high,43,15,5,0,0,60
FRD0900134,DJNY,-120.33155979220686,38.767270146081856,2004,2009,5,3.91,high,40,15,5,0,0,60
FRD1200022,DJNY,-120.26841608446112,38.78546591493189,2004,2012,8,31,high,15,9,3,0,1,60
FRD1200030,DJNY,-120.27991106849618,38.78363584115583,2004,2012,8,24.8,high,9,70,1,0,0,60
FRD1200031,DJNY,-120.2776403271947,38.78368824714392,2004,2012,8,25.2,high,26,0,0.5,0,2,60
FRD1200033,DJNY,-120.27296736516185,38.783696968250126,2004,2012,8,17.7,high,10,20,1,0,8,60
FRD1200034,DJNY,-120.26839410850125,38.7836840493233,2004,2012,8,3.5,high,64,2,1,0,2,60
FRD1200035,DJNY,-120.26713902984095,38.78538846502019,2004,2012,8,3.8,high,25,5,5,10,93,60
FRD1200048,DJNY,-120.27068446939647,38.78185020866434,2004,2012,8,12.3,high,15,0.5,5,0,7,60
FRD1200049,DJNY,-120.26842340276445,38.781855632410945,2004,2012,8,41.4,high,51,1,45,0,1,60
FRD1200061,DJNY,-120.29603515900925,38.779982154486795,2004,2012,8,10.5,high,90,1,0.5,1,0,60
FRD1200063,DJNY,-120.29144582757363,38.77996778881785,2004,2012,8,4.8,high,26,0.5,0,0,12,60
FRD1200064,DJNY,-120.28902927568761,38.779989377192585,2004,2012,8,14,high,97,0.5,5,8,6,60
FRD1200065,DJNY,-120.28680834658262,38.78003347958608,2004,2012,8,0.6,high,86,0.5,4,1,0,60
FRD1200066,DJNY,-120.2856211343757,38.78177968055278,2004,2012,8,NA,high,33,10,0,2,0,60
FRD1200067,DJNY,-120.28100371402085,38.78192317674661,2004,2012,8,124,high,12,2,10,1,0,60
FRD1200069,DJNY,-120.27536106267235,38.78002309846683,2004,2012,8,18,high,13,0.5,6,5,26,60
FRD1200071,DJNY,-120.26602221549875,38.780057820734676,2004,2012,8,2.9,high,40,1,8,0.5,17,60
FRD1200080,DJNY,-120.30521897154414,38.77819062728763,2004,2012,8,18,high,40,40,1,0.5,2,60
FRD1200082,DJNY,-120.30063466045154,38.77817412796393,2004,2012,8,12.1,high,17,2,3,10,8,60
FRD1200084,DJNY,-120.2960570220505,38.77820355139425,2004,2012,8,9.8,high,35,2,1,1,0,60
FRD1200090,DJNY,-120.27765807744575,38.77826062644437,2004,2012,8,72.6,high,35,2,2,5,9,60
FRD1200092,DJNY,-120.2729230221828,38.77825294710403,2004,2012,8,3.6,high,30,1,65,7,1,60
FRD1200099,DJNY,-120.31216804734359,38.77635461664328,2004,2012,8,126.12,high,95,1,6,40,1,60
FRD1200102,DJNY,-120.30593833084482,38.758407125721476,2004,2012,8,71,high,37,35,25,0.5,1,60
FRD1200103,DJNY,-120.30297836540875,38.77636726937139,2004,2012,8,30.5,high,5,0.5,2,5,1,60
FRD1200107,DJNY,-120.29138802882073,38.77644418011537,2004,2012,8,2.1,high,32,10,2,5,0,60
FRD1200108,DJNY,-120.27986196201981,38.77649864094641,2004,2012,8,53.8,high,45,0.5,30,85,8,60
FRD1200109,DJNY,-120.2707875084923,38.77644819257338,2004,2012,8,13.4,high,2,30,45,2,1,60
FRD1200117,DJNY,-120.3059634232049,38.756565700168515,2004,2012,8,38.8,high,35,2,5,3,14,60
FRD1200123,DJNY,-120.2890395643305,38.77461084979093,2004,2012,8,11,high,85,0.5,1,0,10,60
FRD1200124,DJNY,-120.28683134997794,38.77461542792435,2004,2012,8,1,high,30,1,0.5,10,0,60
FRD1200133,DJNY,-120.33515704266934,38.76735552185942,2004,2012,8,9,high,100,0.5,0.5,0,0,60
FRD1200302,DJNY,-120.2705072737656,38.78406302764466,2004,2012,8,8,high,32,1,0.5,0,0,60
FRN1200036,DJNY,-120.33088600536935,38.770970302627674,2004,2012,8,17,high,33,5,13,0,5,60
FRN1200039,DJNY,-120.32405610258787,38.770784281849586,2004,2012,8,9.5,high,11,35,3,0,43,60
FRN1200090,DJNY,-120.3168833358412,38.77611050108096,2004,2012,8,96,high,45,0,25,10,3,60
FRN1200091,DJNY,-120.31460808319105,38.776007661896486,2004,2012,8,45,high,3,0,1,35,4,60
FRN1200221,DJNY,-120.28316243759654,38.78244272385628,2004,2012,8,6.9,high,25,2,0.5,0,1,60
FRN1200322,DJNY,-120.28068583133279,38.78776671479818,2004,2012,8,26.2,high,12,25,3,0,1,60
FRN1200324,DJNY,-120.27605669283305,38.78762719978775,2004,2012,8,10.3,high,12,20,1,0.5,8,60
FRN1200325,DJNY,-120.27328553987901,38.7875256756549,2004,2012,8,2.1,high,0,0,0.5,70,10,60
FRN1200329,DJNY,-120.26355266044419,38.78532619082336,2004,2012,8,29,high,27,33,5,0,0,60
FRN1200358,DJNY,-120.25414444595731,38.78717733268713,2004,2012,8,8,high,34,4,4,0,0,60
FRN1200376,DJNY,-120.26343660967844,38.78921726733069,2004,2012,8,17.8,high,5,1,1,0,3,60
FRN1200377,DJNY,-120.37610418816058,38.791831834034085,2004,2012,8,34,high,0,35,3,0,6,60
FRN1200394,DJNY,-120.2610401746183,38.79097504326018,2004,2012,8,50.2,high,0.5,0,2,0,14,60
FRN1200399,DJNY,-120.24960236378841,38.79073105960193,2004,2012,8,36.9,high,3,15,35,0,1,60
HAR1000001,DJNY,-120.34982458771239,39.61499037799458,2005,2010,5,17,high,0,80,3,0,0,60
HAR1000002,DJNY,-120.34756196917436,39.61494951736609,2005,2010,5,111,high,0,50,60,0,0,60
HAR1000003,DJNY,-120.34522094929642,39.61496393421062,2005,2010,5,23,high,6,70,2,0,0,60
HAR1000006,DJNY,-120.32420539702929,39.61861396341744,2005,2010,5,42,high,59,25,1,0,1,60
HAR1000007,DJNY,-120.32189094261602,39.61860996227793,2005,2010,5,6,high,10,30,1,0,0,60
HAR1000011,DJNY,-120.32188311709064,39.620416534373,2005,2010,5,96.8,high,0.5,60,0.5,0,0,60
HAR1000017,DJNY,-120.33127105973652,39.622157060293446,2005,2010,5,28,high,1,40,10,0,0,60
HAR1000018,DJNY,-120.32890984433168,39.62224202841601,2005,2010,5,24.4,high,3,70,7,0,0,60
HAR1000019,DJNY,-120.32661576848035,39.62220778002426,2005,2010,5,24.1,high,0,30,3,0,0,60
HAR1000020,DJNY,-120.32428666796302,39.62220889330909,2005,2010,5,44.3,high,9,80,1,0,1,60
HAR1000021,DJNY,-120.32190677938081,39.62220095073591,2005,2010,5,53.2,high,2,70,4,0,0,60
HAR1000023,DJNY,-120.32427809636563,39.62401211499268,2005,2010,5,15.6,high,5,70,10,0,0,60
HAR1000024,DJNY,-120.32189703084498,39.62400891895918,2005,2010,5,65,high,0,15,0,0,0,60
HAR1000025,DJNY,-120.32422795658782,39.62578753268187,2005,2010,5,9.9,high,27,10,5,0,0,60
HAR1000027,DJNY,-120.32196327612448,39.62760647283056,2005,2010,5,4.6,high,10,45,10,10,0,60
HAR1000028,DJNY,-120.31956517547772,39.62941697135319,2005,2010,5,24.9,high,5,60,12,0,0,60
HAR1000029,DJNY,-120.31713126604579,39.62961577753437,2005,2010,5,39.7,high,0,20,5,0,0,60
HAR1000036,DJNY,-120.32192182740111,39.63302576661458,2005,2010,5,58.4,high,17,20,5,0,0,60
HAR1000037,DJNY,-120.31963303379588,39.63298744430142,2005,2010,5,22.3,high,9,25,5,0,2,60
HAR1000038,DJNY,-120.31969567603085,39.63485275321094,2005,2010,5,6,high,13,30,4,5,7,60
HAR1000039,DJNY,-120.31729679046208,39.63484283135435,2005,2010,5,22.7,high,1,70,5,0,0,60
HAR1000041,DJNY,-120.32668929281587,39.636596732189545,2005,2010,5,15.1,high,24,15,20,0,3,60
HAR1000044,DJNY,-120.31964443820895,39.636631833125584,2005,2010,5,9.4,high,2,30,5,5,0,60
HAR1000045,DJNY,-120.31738122788812,39.63662792783369,2005,2010,5,34,high,0,60,15,0,0,60
HAR1000046,DJNY,-120.3266927884002,39.63838716673963,2005,2010,5,7.1,high,2,40,30,0,1,60
HAR1000047,DJNY,-120.31267230619187,39.63844151335379,2005,2010,5,9.9,high,32,5,8,0,1,60
HAR1000048,DJNY,-120.32203433446685,39.64021238546091,2005,2010,5,1.9,high,5,1,3,NA,0,60
HAR1000050,DJNY,-120.31727400486221,39.64020299935655,2005,2010,5,11.8,high,48,40,5,1,2,60
HAR1000053,DJNY,-120.3197316970566,39.6420103081588,2005,2010,5,27.9,high,9,15,2,0,0,60
HAR1000056,DJNY,-120.32440452405817,39.643799461775345,2005,2010,5,18.5,high,47.5,4,25,0,5,60
HAR1000060,DJNY,-120.3243053435065,39.645679143766785,2005,2010,5,9.3,high,39,12,6,0,0,60
HAR1000061,DJNY,-120.31736143579863,39.6456021051244,2005,2010,5,55.8,high,1,50,1,0,1,60
HAR1000063,DJNY,-120.31502438843769,39.647432105582595,2005,2010,5,8,high,5,65,15,0,4,60
HAR1000065,DJNY,-120.32677015632594,39.649192141509275,2005,2010,5,97,high,34,15,8,0,0,60
HAR1000066,DJNY,-120.33135166165813,39.651027652996696,2005,2010,5,21.7,high,26,35,15,0,0,60
HAR1000067,DJNY,-120.33144636024605,39.652776490812514,2005,2010,5,41.2,high,1,20,35,0,0,60
MOO1200289,DJNY,-120.7014457708007,40.157579099477786,2007,2012,5,30,high,15,1,40,0,1,60
MOO1200290,DJNY,-120.70379318181067,40.157648669661825,2007,2012,5,27.3,high,60,0.5,2,0,0,60
MOO1200291,DJNY,-120.70615518479751,40.15774181299928,2007,2012,5,10.5,high,0.5,2,20,50,0,60
MOO1200316,DJNY,-120.70599924232052,40.15954885521909,2007,2012,5,7.2,high,20,0.5,2,0,0,60
MOO1200415,DJNY,-120.65751979846088,40.16927891473702,2007,2012,5,21.3,high,71,4,5,0,0,60
MOO1200416,DJNY,-120.65990137957382,40.16932439741337,2007,2012,5,25,high,0,100,0.5,0,0,60
MOO1200418,DJNY,-120.66459337348708,40.169395402462726,2007,2012,5,2.5,high,40,0,1,20,7,60
MOO1200453,DJNY,-120.6982764689662,40.179060193841366,2007,2012,5,20.4,high,40,0.5,0.5,0.5,3,60
MOO1200456,DJNY,-120.6516702839993,40.17105938654186,2007,2012,5,70,high,45,30,12,0,0,60
MOO1200457,DJNY,-120.65404043280869,40.171042961850645,2007,2012,5,56,high,45,25,20,0,0,60
MOO1200481,DJNY,-120.65184757613656,40.17274239254461,2007,2012,5,65,high,95,0.5,0.5,0,0,60
MOO1200519,DJNY,-120.69718719748117,40.17726830227729,2007,2012,5,4.8,high,90,0.5,3,0.5,0,60
MOO1200520,DJNY,-120.69948160106235,40.177331235179096,2007,2012,5,8.3,high,65,0,0.5,0,16,60
MOO1200521,DJNY,-120.70182630358444,40.177361970989885,2007,2012,5,37.7,high,95,0,0,0,0,60
MOO1200522,DJNY,-120.70413922881993,40.17739482134875,2007,2012,5,11.2,high,73,0.5,0.5,0,11,60
MOO1200523,DJNY,-120.70643669070844,40.1774161486473,2007,2012,5,NA,high,45,0.5,0.5,0,49,60
MOO1200531,DJNY,-120.64676608339744,40.17629371998515,2007,2012,5,40,high,90,1,2,0,0,60
MOO1200544,DJNY,-120.70182231891339,40.17912913950679,2007,2012,5,20.5,high,85,0,0,0,0,60
MOO1200545,DJNY,-120.70413854762054,40.17920511562771,2007,2012,5,NA,high,95,0,0.5,0,0,60
MOO1200547,DJNY,-120.70654377648891,40.179247046408115,2007,2012,5,NA,high,30,0,65,0,0,60
MOO1200575,DJNY,-120.64300753426994,40.181625495283406,2007,2012,5,52.4,high,89,0,2,0,0,60
MOO1200607,DJNY,-120.6429600556292,40.18337996146701,2007,2012,5,61.8,high,98,0,0.5,0,0,60
MOO1200903,DJNY,-120.63286696396378,40.20288936410174,2007,2012,5,1.1,high,1,1,2,10,0,60
MOO1200971,DJNY,-120.63634727357582,40.20670639508782,2007,2012,5,9.8,high,2,15,35,0,0,60
MOO1200976,DJNY,-120.64335174764186,40.20687991445783,2007,2012,5,NA,high,65,8,1,0,0,60
MOO1200978,DJNY,-120.64564201875639,40.20696023465748,2007,2012,5,87,high,50,10,4,0,0,60
MOO1200986,DJNY,-120.62561211308692,40.21006912502603,2007,2012,5,13.1,high,16,45,5,0,0,60
MOO1200998,DJNY,-120.64097121092179,40.208667088547216,2007,2012,5,60,high,50,5,4,0,0,60
MOO1200999,DJNY,-120.64330370777375,40.20876128835034,2007,2012,5,86,high,40,8,25,0,1,60
MOO1201001,DJNY,-120.6457099147424,40.20870515299317,2007,2012,5,99,high,25,5,7,0,2,60
MOO1201007,DJNY,-120.62310187992632,40.21178200877067,2007,2012,5,NA,high,16,14,0,2,2,60
MOO1201562,DJNY,-120.63482233140803,40.21381547596317,2007,2012,5,6.6,high,9,85,5,0,3,60
MOO1201563,DJNY,-120.6371701402578,40.21386606395531,2007,2012,5,8.2,high,2,10,8,2,0,60
MOO1201566,DJNY,-120.64318816247918,40.212298703451765,2007,2012,5,142,high,50,20,15,0,0,60
MOO1201569,DJNY,-120.67608725349913,40.2129576591195,2007,2012,5,NA,high,0,3,0,0,0,60
MOO1201570,DJNY,-120.67839041372436,40.212994801858244,2007,2012,5,NA,high,0,0,0,0,0,60
MOO1201578,DJNY,-120.67836437568752,40.21480015822031,2007,2012,5,NA,high,0,0,0,0,0,60
MOO1201592,DJNY,-120.67595502721326,40.216558111368855,2007,2012,5,NA,high,0.5,5,5,0,0,60
MOO1201593,DJNY,-120.67830302047584,40.21661075076436,2007,2012,5,NA,high,2,0,0,0,0,60
MOO1201608,DJNY,-120.675869193578,40.21836433634696,2007,2012,5,NA,high,0,0,0,0,0,60
MOO1201609,DJNY,-120.6781439782494,40.21842911111232,2007,2012,5,NA,high,3,0,2,0,0,60
MOO1201626,DJNY,-120.67581003465305,40.22014632407201,2007,2012,5,147,high,0,0,0,0,0,60
MOO1201627,DJNY,-120.67814104139813,40.22018727611065,2007,2012,5,NA,high,0,0,5,0,0,60
MOO1201645,DJNY,-120.67573986362196,40.22193745857577,2007,2012,5,NA,high,8,15,3,0,0,60
MOO1201646,DJNY,-120.67811340589456,40.22199412979323,2007,2012,5,NA,high,0,0.5,0,0,3,60
MOO1201655,DJNY,-120.71534105036892,40.22261442877067,2007,2012,5,109,high,11,6,10,0,2,60
MOO1201671,DJNY,-120.71571665201316,40.22444998043775,2007,2012,5,83,high,42,0.5,30,0,0,60
MOO1201673,DJNY,-120.72026469104512,40.22461932758493,2007,2012,5,98,high,95,0,0.5,0,0,60
MOO1201680,DJNY,-120.64133070328704,40.22835999211996,2007,2012,5,17,high,40,4,10,0.5,1,60
MOO1201683,DJNY,-120.71553424882711,40.22626154090031,2007,2012,5,NA,high,66,2,1,0,0,60
MOO1201695,DJNY,-120.63789080493315,40.22838700032812,2007,2012,5,19,high,15,12,5,0,0,60
MOO1201697,DJNY,-120.71308920794588,40.22810406246323,2007,2012,5,NA,high,56,3,8,0,0,60
MOO1201699,DJNY,-120.7154951428896,40.22813475427322,2007,2012,5,136,high,6,15,35,0,0,60
MOO1201710,DJNY,-120.63785864739845,40.230167617521865,2007,2012,5,8.9,high,10,80,0,0,0,60
MOO1201711,DJNY,-120.64355918012285,40.23202597095986,2007,2012,5,NA,high,75,2,3,0.5,1,60
MOO1201714,DJNY,-120.64728297975358,40.23038336977501,2007,2012,5,38,high,90,0.5,2,0,0,60
MOO1201715,DJNY,-120.72017438299665,40.22997790812229,2007,2012,5,32,high,90,0,3,0,0,60
MOO1201725,DJNY,-120.63877919871081,40.233754723441265,2007,2012,5,8.8,high,70,2,3,0.5,2,60
MOO1201726,DJNY,-120.64349870065372,40.233851234008505,2007,2012,5,187,high,40,10,12,0.5,2,60
MOO1201727,DJNY,-120.71305961506654,40.23170064818912,2007,2012,5,76,high,75,0.5,5,0,0,60
MOO1201729,DJNY,-120.7154659993799,40.23173225130587,2007,2012,5,NA,high,97,0,1,0,0,60
MOO1201730,DJNY,-120.64721630737404,40.2321460834707,2007,2012,5,93,high,36,25,10,0,2,60
MOO1201748,DJNY,-120.63875810706058,40.235501424658075,2007,2012,5,5.6,high,40,5,0.5,0,0,60
MOO1201750,DJNY,-120.64346602484936,40.235650759117306,2007,2012,5,NA,high,47,15,0.5,0,0,60
MOO1201751,DJNY,-120.64480464815436,40.233959805196434,2007,2012,5,NA,high,65,5,0.5,0,2,60
MOO1201759,DJNY,-120.6565306697226,40.23416913002126,2007,2012,5,99,high,35,55,1,0,0,60
MOO1201761,DJNY,-120.65888871716687,40.23421994015599,2007,2012,5,101,high,98,0,0,0,0,60
MOO1201777,DJNY,-120.65640762901636,40.23597115468936,2007,2012,5,62,high,60,0,4,0,0,60
MOO1201793,DJNY,-120.65640012799037,40.23777308744032,2007,2012,5,90,high,28,60,0,0,0,60
MOO1201795,DJNY,-120.65871677725826,40.23782477487089,2007,2012,5,35,high,15,5,15,0,1,60
MOO1201800,DJNY,-120.66579254074145,40.237969035625774,2007,2012,5,12.3,high,1,0,2,0,0,60
MOO1201816,DJNY,-120.65634891992836,40.23960160908733,2007,2012,5,NA,high,60,3,5,0,0,60
MOO1201818,DJNY,-120.65868121823198,40.23962055480201,2007,2012,5,NA,high,85,18,0.5,0,0,60
MOO1201823,DJNY,-120.66574805828128,40.23978364639085,2007,2012,5,107,high,80,0,0.5,0,0,60
MOO1201839,DJNY,-120.65629158499041,40.24137929009302,2007,2012,5,NA,high,80,2,2,0,0,60
MOO1201841,DJNY,-120.65864562929212,40.24140002885138,2007,2012,5,NA,high,55,6,1,0,0,60
MOO1201845,DJNY,-120.66566326723611,40.24158411109516,2007,2012,5,NA,high,75,3,0.5,0,1,60
MOO1201854,DJNY,-120.64953861646094,40.23401943022302,2007,2012,5,NA,high,0,6,1,0,0,60
MOO1201862,DJNY,-120.6585365684628,40.243240802095116,2007,2012,5,NA,high,35,1,30,0,1,60
MOO1201863,DJNY,-120.66097033784068,40.24326617058938,2007,2012,5,NA,high,10,5,10,0,0,60
