"Regen_Plot","species","regen.count.old","regen.count.all","adult.count","adult.ba","tallest_ht_cm","regen.presab.old","regen.presab.all"
"CHI0075","ABCO",0,0,1,346.185,NA,FALSE,FALSE
"CHI0077","ABCO",0,0,8,4785.52485,NA,FALSE,FALSE
"CHI0078","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0080","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0082","ABCO",0,1,0,0,7,FALSE,TRUE
"CHI0083","ABCO",0,0,2,4921.165,NA,FALSE,FALSE
"CHI0087","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0103","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0124","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0130","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0133","ABCO",0,0,1,1589.625,NA,FALSE,FALSE
"CHI0134","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0139","ABCO",0,0,1,5407.865,NA,FALSE,FALSE
"CHI0155","ABCO",0,0,3,2144.5729,NA,FALSE,FALSE
"CHI0158","ABCO",0,0,2,807.6394,NA,FALSE,FALSE
"CHI0163","ABCO",0,0,1,720.70065,NA,FALSE,FALSE
"CHI0174","ABCO",0.333333333333333,0.25,0,0,NA,TRUE,TRUE
"CHI0186","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0193","ABCO",0,0,8,2191.5159,NA,FALSE,FALSE
"CHI0194","ABCO",0,0,1,153.86,NA,FALSE,FALSE
"CHI0195","ABCO",0,0,2,286.525,NA,FALSE,FALSE
"CHI0202","ABCO",0,0,2,498.04325,NA,FALSE,FALSE
"CHI0203","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0204","ABCO",0,0,4,8658.6756,NA,FALSE,FALSE
"CHI0205","ABCO",0,0,6,1819.2375,NA,FALSE,FALSE
"CHI0224","ABCO",0,0,5,12238.01655,NA,FALSE,FALSE
"CHI0233","ABCO",0,0,2,363.46285,NA,FALSE,FALSE
"CHI0243","ABCO",0,0,3,720.38665,NA,FALSE,FALSE
"CHI0245","ABCO",0,0,3,1580.99,NA,FALSE,FALSE
"CHI0251","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI0254","ABCO",1,0.75,0,0,28,TRUE,TRUE
"CHI0259","ABCO",0,0,7,2527.89625,NA,FALSE,FALSE
"CHI0262","ABCO",1,0.75,0,0,15,TRUE,TRUE
"CHI1248","ABCO",16,12,0,0,NA,TRUE,TRUE
"CHI1716","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI1736","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI1805","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI1832","ABCO",0.666666666666667,0.5,4,903.44865,NA,TRUE,TRUE
"CHI1876","ABCO",0.333333333333333,0.25,0,0,NA,TRUE,TRUE
"CHI1879","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI1886","ABCO",1.33333333333333,1,0,0,NA,TRUE,TRUE
"CHI19009","ABCO",0,0,2,2351.89925,NA,FALSE,FALSE
"CHI1922","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI1943","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI1983","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI2030","ABCO",0,0,1,1006.0874,NA,FALSE,FALSE
"CHI2072","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI2097","ABCO",0,0.25,0,0,NA,FALSE,TRUE
"CHI2100","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI2212","ABCO",0,0,0,0,NA,FALSE,FALSE
"CHI2216","ABCO",5.66666666666667,3.6,0,0,30,TRUE,TRUE
"CHI2272","ABCO",1.66666666666667,1.5,0,0,NA,TRUE,TRUE
"CHI2333","ABCO",0.333333333333333,0.25,0,0,NA,TRUE,TRUE
"CHI2362","ABCO",3.66666666666667,3,0,0,NA,TRUE,TRUE
"CHI2428","ABCO",1.33333333333333,1,0,0,16,TRUE,TRUE
"CHI2475","ABCO",2.33333333333333,1.4,0,0,34,TRUE,TRUE
"CHI2524","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0066","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0069","ABCO",0,0,1,81.6714,NA,FALSE,FALSE
"CUB0070","ABCO",0,0,5,9259.94635,NA,FALSE,FALSE
"CUB0072","ABCO",0,0,2,7622.036,NA,FALSE,FALSE
"CUB0077","ABCO",0,0,3,2490.2241,NA,FALSE,FALSE
"CUB0083","ABCO",0,0,6,11260.55025,NA,FALSE,FALSE
"CUB0088","ABCO",0,0,2,2758.333,NA,FALSE,FALSE
"CUB0090","ABCO",0,0,3,5435.3243,NA,FALSE,FALSE
"CUB0091","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0094","ABCO",0,0,5,3903.82855,NA,FALSE,FALSE
"CUB0097","ABCO",0,0,6,5202.4619,NA,FALSE,FALSE
"CUB0106","ABCO",0,0,4,1736.71045,NA,FALSE,FALSE
"CUB0332","ABCO",0,0,5,5587.43375,NA,FALSE,FALSE
"CUB0344","ABCO",0,0,3,5750.8315,NA,FALSE,FALSE
"CUB0349","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0352A","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0374","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0379","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0402","ABCO",0,0,9,2367.4658,NA,FALSE,FALSE
"CUB0404","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0434","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0515","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB0522","ABCO",0,0,3,4090.01485,NA,FALSE,FALSE
"CUB0526","ABCO",0,0,6,3584.5141,NA,FALSE,FALSE
"CUB0531","ABCO",0,0,2,859.2296,NA,FALSE,FALSE
"CUB0547","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300038","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300039","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300064","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300065","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300069","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300080","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300081","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300091","ABCO",0.333333333333333,0.6,0,0,22,TRUE,TRUE
"CUB1300092","ABCO",0.333333333333333,0.2,0,0,10,TRUE,TRUE
"CUB1300094","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300100","ABCO",2,2.2,0,0,35,TRUE,TRUE
"CUB1300102","ABCO",0.666666666666667,0.6,0,0,40,TRUE,TRUE
"CUB1300108","ABCO",0,0.4,0,0,15,FALSE,TRUE
"CUB1300111","ABCO",6.33333333333333,4.4,0,0,51,TRUE,TRUE
"CUB1300115","ABCO",6.33333333333333,5,0,0,NA,TRUE,TRUE
"CUB1300116","ABCO",0.333333333333333,0.6,0,0,22,TRUE,TRUE
"CUB1300117","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300125","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300141","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300161","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300169","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300172","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300182","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300185","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300216","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300220","ABCO",0.333333333333333,0.6,0,0,33,TRUE,TRUE
"CUB1300221","ABCO",11.6666666666667,12,0,0,42,TRUE,TRUE
"CUB1300229","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300233","ABCO",1.33333333333333,1.2,0,0,40,TRUE,TRUE
"CUB1300234","ABCO",5,8.4,0,0,40,TRUE,TRUE
"CUB1300235","ABCO",1.33333333333333,2.8,0,0,37,TRUE,TRUE
"CUB1300247","ABCO",3.66666666666667,4.6,0,0,38,TRUE,TRUE
"CUB1300254","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300256","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300274","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300275","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300276","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300280","ABCO",0.666666666666667,0.8,0,0,29,TRUE,TRUE
"CUB1300281","ABCO",2.33333333333333,2.4,0,0,28,TRUE,TRUE
"CUB1300282","ABCO",0,0,5,2114.3347,63,FALSE,FALSE
"CUB1300287","ABCO",0,0.2,0,0,18,FALSE,TRUE
"CUB1300288","ABCO",0,1,0,0,12,FALSE,TRUE
"CUB1300293","ABCO",0,0,3,7480.8459,NA,FALSE,FALSE
"CUB1300300","ABCO",1.66666666666667,4.2,0,0,40,TRUE,TRUE
"CUB1300305","ABCO",22,18.4,0,0,55,TRUE,TRUE
"CUB1300307","ABCO",0.666666666666667,1.6,0,0,15,TRUE,TRUE
"CUB1300308","ABCO",0,2.8,0,0,18,FALSE,TRUE
"CUB1300310","ABCO",0.333333333333333,0.6,0,0,14,TRUE,TRUE
"CUB1300311","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300312","ABCO",0.333333333333333,0.2,0,0,25,TRUE,TRUE
"CUB1300314","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300321","ABCO",1.33333333333333,2.2,0,0,26,TRUE,TRUE
"CUB1300322","ABCO",0.333333333333333,0.8,0,0,19,TRUE,TRUE
"CUB1300323","ABCO",0,2.6,1,2041.785,19,FALSE,TRUE
"CUB1300325","ABCO",0.666666666666667,1,0,0,30,TRUE,TRUE
"CUB1300326","ABCO",0,0.2,0,0,8,FALSE,TRUE
"CUB1300327","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300338","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300346","ABCO",0,0.4,0,0,11,FALSE,TRUE
"CUB1300347","ABCO",0.333333333333333,0.4,0,0,17,TRUE,TRUE
"CUB1300349","ABCO",1,1.4,0,0,NA,TRUE,TRUE
"CUB1300350","ABCO",0.333333333333333,0.2,0,0,16,TRUE,TRUE
"CUB1300353","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1300354","ABCO",1.33333333333333,0.8,0,0,15,TRUE,TRUE
"CUB1300357","ABCO",2,1.4,0,0,32,TRUE,TRUE
"CUB1300360","ABCO",0,0.2,0,0,7,FALSE,TRUE
"CUB1300361","ABCO",0,0,6,4939.22785,NA,FALSE,FALSE
"CUB1300362","ABCO",0,0,2,1418.50285,NA,FALSE,FALSE
"CUB1300370","ABCO",0,0,2,4312.8842,NA,FALSE,FALSE
"CUB1300371","ABCO",2.66666666666667,2,0,0,75,TRUE,TRUE
"CUB1300372","ABCO",1.33333333333333,1.4,0,0,37,TRUE,TRUE
"CUB1300373","ABCO",0,0.2,0,0,19,FALSE,TRUE
"CUB1300378","ABCO",0,0.4,0,0,17,FALSE,TRUE
"CUB1300379","ABCO",0,0,0,0,NA,FALSE,FALSE
"CUB1310350","ABCO",0,0.2,3,1783.46505,11,FALSE,TRUE
"CUB1310351","ABCO",0,0,3,278.47875,93,FALSE,FALSE
"CUB1310371","ABCO",0,0,2,3026.18285,NA,FALSE,FALSE
"CUB1310378","ABCO",0,0,2,852.3216,NA,FALSE,FALSE
"CUB1310379","ABCO",0,0.8,3,1699.56425,8,FALSE,TRUE
"FRD0900009","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900010","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900012","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900014","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900020","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900021","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900025","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900026","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900027","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900028","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900030","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900031","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900032","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900034","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900039","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900041","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900042","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900043","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900044","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900049","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900055","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900058","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900059","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900061","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900064","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900070","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900072","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900080","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900081","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900082","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900083","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900084","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900086","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900090","ABCO",0,0.4,0,0,38,FALSE,TRUE
"FRD0900091","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900092","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900098","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900100","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900101","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900102","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900103","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900105","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900106","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900107","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900108","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900109","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900118","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900119","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900123","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900124","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900125","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900126","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900133","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD0900134","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD1100024","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD1100182","ABCO",0,0,2,5490.29,NA,FALSE,FALSE
"FRD1100197","ABCO",0,0.142857142857143,1,3027.28185,10,FALSE,TRUE
"FRD1100216","ABCO",0,0,3,1632.55665,NA,FALSE,FALSE
"FRD1200135","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD1200140","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD1200183","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD1200268","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRD1200269","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200007","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200008","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200013","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200014","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200016","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200017","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200019","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200029","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200030","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200041","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200049","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200070","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200097","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200131","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200226","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200231","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200307","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200382","ABCO",0,0,0,0,NA,FALSE,FALSE
"FRN1200395","ABCO",0,0,1,4474.69625,NA,FALSE,FALSE
"HAR1000001","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000003","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000006","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000007","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000008","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000013","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000017","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000018","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000019","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000020","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000021","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000023","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000024","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000025","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000027","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000028","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000029","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000036","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000037","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000038","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000039","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000041","ABCO",0,0.2,0,0,9,FALSE,TRUE
"HAR1000044","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000045","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000046","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000047","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000050","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000053","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000056","ABCO",0.333333333333333,0.8,0,0,36.1,TRUE,TRUE
"HAR1000060","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000061","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000063","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000064","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000066","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1000067","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1010004","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1010005","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1010006","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1010007","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1010008","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1010009","ABCO",0,0,0,0,NA,FALSE,FALSE
"HAR1010010","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200089","ABCO",0,0,4,311.0955,122,FALSE,FALSE
"MOO1200111","ABCO",0,0,7,2523.4296,NA,FALSE,FALSE
"MOO1200113","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200129","ABCO",0.333333333333333,0.2,5,1442.80645,38,TRUE,TRUE
"MOO1200289","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200290","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200291","ABCO",0,0,0,0,10,FALSE,FALSE
"MOO1200316","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200338","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200339","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200341","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200342","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200390","ABCO",0,0,1,1831.31865,NA,FALSE,FALSE
"MOO1200391","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200392","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200396","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200397","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200415","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200416","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200418","ABCO",0,0.6,0,0,18,FALSE,TRUE
"MOO1200434","ABCO",0,0,0,0,70,FALSE,FALSE
"MOO1200436","ABCO",0,1,0,0,19,FALSE,TRUE
"MOO1200438","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200441","ABCO",0.666666666666667,0.4,0,0,45,TRUE,TRUE
"MOO1200443","ABCO",0,0,2,3335.0725,6,FALSE,FALSE
"MOO1200453","ABCO",0.333333333333333,0.6,0,0,30,TRUE,TRUE
"MOO1200456","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200457","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200481","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200519","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200520","ABCO",0.666666666666667,1.6,0,0,17,TRUE,TRUE
"MOO1200521","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200522","ABCO",0.333333333333333,0.4,0,0,19,TRUE,TRUE
"MOO1200528","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200530","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200531","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200544","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200552","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200575","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200607","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200609","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200903","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200924","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200926","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200950","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200967","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200968","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200970","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200971","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200986","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200989","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200991","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200995","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1200998","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201010","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201012","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201562","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201563","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201564","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201573","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201656","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201672","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201680","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201681","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201684","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201695","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201700","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201710","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201714","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201715","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201725","ABCO",0.333333333333333,0.2,0,0,20,TRUE,TRUE
"MOO1201748","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201749","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201777","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201795","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201800","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201935","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201936","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201938","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201940","ABCO",0,0,1,56.71625,NA,FALSE,FALSE
"MOO1201941","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201942","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201953","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201954","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201957","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201959","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1201960","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1202092","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1202104","ABCO",0,0,1,400.9466,NA,FALSE,FALSE
"MOO1202106","ABCO",0,0,2,3660.83965,NA,FALSE,FALSE
"MOO1202107","ABCO",0,0,0,0,NA,FALSE,FALSE
"MOO1202115","ABCO",0,2.4,3,707.63825,11,FALSE,TRUE
"MOO1202124","ABCO",0.333333333333333,0.2,0,0,19,TRUE,TRUE
"MOO1202125","ABCO",0,0,2,1016.1197,90,FALSE,FALSE
"MOO1202133","ABCO",0,0,0,0,NA,FALSE,FALSE
"PIT0139","ABCO",0,0,1,160.52465,NA,FALSE,FALSE
"PIT0157","ABCO",0,0,3,590.2729,NA,FALSE,FALSE
"PIT0159","ABCO",0,0,0,0,NA,FALSE,FALSE
"PIT0160","ABCO",0,0,1,1133.54,NA,FALSE,FALSE
"PIT0161","ABCO",0,0,0,0,NA,FALSE,FALSE
"PIT0162","ABCO",0,0,1,1808.64,NA,FALSE,FALSE
"PIT0166","ABCO",0,0,0,0,NA,FALSE,FALSE
"PIT0167","ABCO",0,0,1,237.6666,NA,FALSE,FALSE
"PIT0175","ABCO",0,0,0,0,NA,FALSE,FALSE
"PIT0177","ABCO",0,0,4,4089.6145,NA,FALSE,FALSE
"PIT0180","ABCO",0,0,2,12703.2154,NA,FALSE,FALSE
"PIT0207","ABCO",0,0,0,0,NA,FALSE,FALSE
"PIT0211","ABCO",0,0,0,0,NA,FALSE,FALSE
"PIT0221","ABCO",0,0,0,0,NA,FALSE,FALSE
"POW0009","ABCO",0,0,0,0,NA,FALSE,FALSE
