"OldPLOTID","Regen_Plot","modal_ht_ft","Species","Cover","ID","modal_ht_cm","comments"
,"BTU1300098",,"CEIN3",25.00,6152,75.00,
,"BTU1300098",,"ARPA6",20.00,6153,60.00,
,"BTU1300108",,"ARVI",20.00,6154,85.00,
,"BTU1300108",,"TODI",5.00,6155,120.00,
,"BTU1300108",,"RHRU",6.00,6156,170.00,
,"BTU1300109",,"CEIN3",70.00,6157,190.00,
,"BTU1300109",,"ARVI",10.00,6158,100.00,
,"BTU1300109",,"RHRU",3.00,6159,200.00,
,"BTU1300111",,"ARVI",20.00,6160,110.00,
,"BTU1300112",,"ARVI",1.00,6161,110.00,
,"BTU1300112",,"RHRU",1.00,6162,114.00,
,"BTU1300115",,"ARPA6",3.00,6163,35.00,
,"BTU1300115",,"RIRO",1.00,6164,30.00,
,"BTU1300116",,"RHOC",4.00,6165,80.00,
,"BTU1300116",,"RICE",1.00,6166,15.00,
,"BTU1300117",,"ARPA6",45.00,6167,70.00,
,"BTU1300119",,"ARPA6",8.00,6168,35.00,
,"BTU1300122",,"ARPA6",10.00,6169,23.00,
,"BTU1300126",,"ARPA6",13.00,6170,70.00,
,"BTU1300128",,"ARPA6",3.00,6171,12.00,
,"BTU1300152",,"ARPA6",3.00,6172,38.00,
,"BTU1300152",,"CEIN3",4.00,6173,70.00,
,"BTU1300153",,"CEIN3",5.00,6174,170.00,
,"BTU1300154",,"PREM",16.00,6175,160.00,
,"BTU1300154",,"CEVE",42.00,6176,150.00,
,"BTU1300155",,"CHSE11",35.00,6177,150.00,
,"BTU1300155",,"CEVE",25.00,6178,180.00,
,"BTU1300155",,"PREM",5.00,6179,165.00,
,"BTU1300156",,"CEIN3",5.00,6180,160.00,
,"BTU1300156",,"ARPA6",2.00,6181,75.00,
,"BTU1300156",,"ARNE",1.00,6182,65.00,
,"BTU1300157",,"CHSE11",15.00,6183,80.00,
,"BTU1300158",,"CHSE11",20.00,6184,125.00,
,"BTU1300158",,"ARPA6",3.00,6185,60.00,
,"BTU1300158",,"CEVE",2.00,6186,67.00,
,"BTU1300158",,"QUVA",1.00,6187,50.00,
,"BTU1300159",,"CEVE",7.00,6188,62.00,
,"BTU1300159",,"CHSE11",4.00,6189,80.00,
,"BTU1300159",,"ARPA6",2.00,6190,60.00,
,"BTU1300159",,"RIRO",1.00,6191,52.00,
,"BTU1300160",,"CEVE",8.00,6192,70.00,
,"BTU1300160",,"CHSE11",35.00,6193,70.00,
,"BTU1300160",,"ARPA6",3.00,6194,40.00,
,"BTU1300161",,"ARPA6",1.00,6195,55.00,
,"BTU1300161",,"CHSE11",6.00,6196,70.00,
,"BTU1300163",,"ARPA6",3.00,6197,72.00,
,"BTU1300163",,"CHSE11",3.00,6198,60.00,
,"BTU1300163",,"CEIN3",2.00,6199,70.00,
,"BTU1300163",,"QUVA",2.00,6200,20.00,
,"BTU1300164",,"CEVE",28.00,6201,75.00,
,"BTU1300164",,"ARNE",1.00,6202,40.00,
,"BTU1300165",,"CEVE",4.00,6203,90.00,
,"BTU1300165",,"RIRO",4.00,6204,110.00,
,"BTU1300165",,"CHSE11",6.00,6205,50.00,
,"BTU1300165",,"QUVA",4.00,6206,30.00,
,"BTU1300165",,"ARPA6",8.00,6207,55.00,
,"BTU1300166",,"QUVA",1.00,6208,35.00,
,"BTU1300166",,"CHSE11",4.00,6209,60.00,
,"BTU1300167",,"CHSE11",15.00,6210,70.00,
,"BTU1300167",,"LEDA",2.00,6211,30.00,
,"BTU1300168",,"ARPA6",5.00,6212,,
,"BTU1300168",,"QUVA",7.00,6213,,
,"BTU1300169",,"QUVA",5.00,6214,50.00,
,"BTU1300170",,"CHSE11",55.00,6215,85.00,
,"BTU1300170",,"ARPA6",10.00,6216,80.00,
,"BTU1300170",,"QUVA",12.00,6217,70.00,
,"BTU1300175",,"SALIX",0.50,6218,45.00,
,"BTU1300176",,"QUVA",12.00,6219,35.00,
,"BTU1300176",,"CHSE11",4.00,6220,60.00,
,"BTU1300177",,"QUVA",29.00,6221,50.00,
,"BTU1300177",,"ARPA6",1.00,6222,50.00,
,"BTU1300180",,"QUVA",13.00,6223,42.00,
,"BTU1300180",,"ARPA6",7.00,6224,48.00,
,"BTU1300181",,"SAJE",2.00,6225,95.00,
,"BTU1300183",,"QUVA",4.00,6226,35.00,
,"BTU1300185",,"SAJE",10.00,6227,42.00,
,"BTU1300186",,"QUVA",8.00,6228,45.00,
,"BTU1300186",,"ARPA6",17.00,6229,40.00,
,"BTU1300187",,"CHSE11",1.00,6230,67.00,
,"BTU1300187",,"PREM",1.00,6231,90.00,
,"BTU1300190",,"QUVA",35.00,6232,40.00,
,"BTU1300190",,"ARPA6",10.00,6233,70.00,
,"BTU1300191",,"QUVA",25.00,6234,30.00,
,"BTU1300191",,"ARPA6",10.00,6235,60.00,
,"BTU1300191",,"ARNE",5.00,6236,15.00,
,"BTU1300192",,"ARNE",5.00,6237,12.00,
,"BTU1300194",,"ARPA6",18.00,6238,50.00,
,"BTU1300194",,"QUVA",3.00,6239,30.00,
,"BTU1300195",,"QUVA",30.00,6240,35.00,
,"BTU1300195",,"ARPA6",8.00,6241,50.00,
,"BTU1300195",,"CEVE",0.50,6242,20.00,
,"BTU1300197",,"QUVA",8.00,6243,55.00,
,"BTU1300197",,"ARPA6",8.00,6244,80.00,
,"BTU1300197",,"SAJE",15.00,6245,120.00,
,"BTU1300198",,"ARPA6",,6246,80.00,"COVER NR"
,"BTU1300198",,"QUVA",,6247,45.00,"COVER NR"
,"BTU1300199",,"SAJE",5.00,6248,70.00,
,"BTU1300200",,"QUVA",17.00,6249,20.00,
,"BTU1300200",,"ARNE",6.00,6250,43.00,
,"CHB2012044",,"CEIN3",,6251,45.00,
,"CHB2012044",,"TODI",,6252,40.00,
,"CHB2012044",,"LOIN",0.50,6253,33.00,
,"CHB2012043",,"TODI",1.00,6254,,
,"CHB2012043",,"CEIN3",1.00,6255,,
,"CHB2012033",,"RHAR",5.00,6256,65.00,
,"CHB2012033",,"TODI",10.00,6257,30.00,
,"CHB2012033",,"HODI",2.00,6258,50.00,
,"CHB2012033",,"CEBE",3.00,6259,60.00,
,"CHB2012012",,"TODI",2.00,6260,20.00,
,"CHB2012012",,"LOIN",0.50,6261,25.00,
,"CHB2012229",,"ERCA6",50.00,6262,125.00,
,"CHB2012229",,"CECU",12.00,6263,50.00,
,"CHB2012229",,"ARGL",1.50,6264,29.00,
,"CHB2012229",,"LOIN",0.50,6265,80.00,
,"CHB2012229",,"GACO",0.50,6266,25.00,
,"CHB2012248",,"CECU",10.00,6267,80.00,
,"CHB2012248",,"CEBE",12.00,6268,150.00,
,"CHB2012248",,"TODI",4.00,6269,20.00,
,"CHB2012169",,"LOIN",0.50,6270,15.00,
,"CHB2012169",,"TODI",3.00,6271,25.00,
,"CHB2012170",,"TODI",7.00,6272,25.00,
,"CHB2012149",,"CEBE",7.00,6273,3.50,
,"CHB2012149",,"TODI",3.00,6274,1.00,
,"CHB2012149",,"LOIN",0.50,6275,20.00,
,"CHB2012138",,"PRSU",18.00,6276,65.00,
,"CHB2012138",,"HODI",12.00,6277,80.00,
,"CHB2012138",,"LOIN",2.00,6278,105.00,
,"CHB2012138",,"AMAL2",2.00,6279,100.00,
,"CHB2012138",,"CEBE",5.00,6280,165.00,
,"CHB2012153",,"HODI",20.00,6281,120.00,
,"CHB2012153",,"SY sp.",1.00,6282,60.00,"Symphorocarpus sp.- strawberry"
,"CHB2012175",,"BUNE",2.50,6283,60.00,
,"CHB2012175",,"AMAL2",50.00,6284,450.00,
,"CHB2012175",,"HODI",20.00,6285,175.00,
,"CHB2012218",,"TODI",8.00,6286,15.00,
,"CHB2012218",,"RIRO",2.00,6287,50.00,
,"CHB2012013",,"CEIN3",5.00,6288,250.00,
,"CHB2012013",,"ARGL",3.00,6289,180.00,
,"CHB2012013",,"TODI",5.00,6290,18.00,
,"CHB2012013",,"LOIN",1.00,6291,65.00,
,"CHB2012232",,"CEBE",75.00,6292,200.00,
,"CHB2012232",,"CECU",5.00,6293,250.00,
,"CHB2012231",,"CECU",1.50,6294,47.00,
,"CHB2012230",,"CEBE",13.00,6295,150.00,
,"CHB2012230",,"CECU",13.00,6296,50.00,
,"CHB2012230",,"ERCA6",0.50,6297,21.00,
,"CHB2012045",,"TODI",7.00,6298,100.00,
,"CHB2012171",,"TODI",1.00,6299,30.00,
,"CHB2012171",,"LOIN",0.50,6300,40.00,
,"CHB2012171",,"RHOD",0.50,6301,25.00,
,"CHB2012252",,"CEBE",7.00,6302,80.00,
,"CHB2012211",,"RHTR",1.00,6303,70.00,
,"CHB2012211",,"LOIN",1.00,6304,20.00,
,"CHB2012211",,"TODI",1.00,6305,20.00,
,"CHB2012265",,"CECU",3.00,6306,45.00,
,"CHB2012265",,"CEBE",7.00,6307,170.00,
,"CHB2012247",,"ERCA6",5.00,6308,37.00,
,"CHB2012247",,"CECU",7.00,6309,65.00,
,"CHB2012247",,"CEBE",3.00,6310,200.00,
,"CHB2012999",,"TODI",15.00,6311,95.00,
,"CHB2012999",,"CEIN3",0.50,6312,40.00,
,"CHB2012999",,"SYMO",0.50,6313,50.00,
,"CHB2012998",,"TODI",12.00,6314,70.00,
,"CHB2012998",,"LOIN",2.00,6315,15.00,
,"CHB2012997",,"TODI",1.00,6316,40.00,
,"CHB2012997",,"AMAL2",5.00,6317,30.00,
,"CHB2012997",,"COCO",2.00,6318,200.00,
,"CHB2012996",,"LOIN",0.50,6319,51.00,
,"CHB2012996",,"ROGY",1.00,6320,40.00,
,"CHB2012292",,"RIRO",3.00,6321,50.00,
,"CHB2012292",,"RHLU",2.00,6322,25.00,
,"CHB2012292",,"PHLE",0.50,6323,57.00,
,"CHB2012183",,"TODI",10.00,6324,85.00,
,"CHB2012183",,"CEIN3",90.00,6325,160.00,
,"CHB2012222",,"ARGL",3.00,6326,117.00,
,"CHB2012181",,"ARCL",0.50,6327,45.00,
,"CHB2012181",,"CEBE",1.00,6328,85.00,
,"CHB2012020",,"TODI",5.00,6329,70.00,
,"CHB2012020",,"CEIN3",3.00,6330,190.00,
,"CHB2012026",,"TODI",4.00,6331,20.00,
,"CHB2012026",,"CEIN3",3.00,6332,120.00,
,"CHB2012211",,"PRSU2",0.50,6333,100.00,
,"CHB2012210",,"TODI",50.00,6334,65.00,
,"CHB2012210",,"RUDI2",5.00,6335,35.00,
,"CHB2012210",,"RIROR",0.50,6336,30.00,
,"CHB2012210",,"PHILEW",0.50,6337,130.00,
,"CHB2012210",,"CEIN3",1.00,6338,60.00,
,"CHB2012210",,"GACO9",0.50,6339,15.00,
,"CHB2012189",,"ARGL",0.50,6340,15.00,
,"CHB2012189",,"CECU",3.00,6341,30.00,
,"CHB2012189",,"RHIL",1.00,6342,60.00,
,"CHB2012189",,"ERCA6",3.00,6343,70.00,
,"CHB2012167",,"TODI",60.00,6344,6.00,
,"CHB2012168",,"TODI",2.00,6345,18.00,
,"CHB2012281",,"TODI",5.00,6346,25.00,
,"CHB2012281",,"CEBE",4.00,6347,400.00,
,"CHB2012281",,"CECU",5.00,6348,150.00,
,"CHB2012281",,"CEIN3",1.00,6349,85.00,
,"CHB2012281",,"ARGL",0.50,6350,30.00,
,"CHB2012282",,"CECU",25.00,6351,200.00,
,"CHB2012282",,"LOIN",0.50,6352,75.00,
,"CHB2012014",,"CEBE",10.00,6353,200.00,
,"CHB2012014",,"LOIN",0.50,6354,75.00,
,"CHB2012014",,"PRSU2",0.50,6355,20.00,
,"CHB2012014",,"CEIN3",1.00,6356,45.00,
,"CHB2012995",,"TODI",10.00,6357,25.00,
,"CHB2012995",,"LOIN",0.50,6358,10.00,
,"CHB2012995",,"BENE2",0.50,6359,34.00,
,"CHB2012995",,"CEIN3",0.50,6360,85.00,
,"CHB2012994",,"SYMO",80.00,6361,80.00,
,"CHB2012994",,"BENE2",10.00,6362,30.00,
,"CHB2012994",,"TODI",40.00,6363,20.00,
,"CHB2012994",,"PREM",1.00,6364,130.00,
,"CHB2012039",,"TODI",7.00,6365,35.00,
,"CHB2012039",,"LOIN",1.00,6366,45.00,
,"CHB2012039",,"CECU",0.50,6367,18.00,
,"CHB2012051",,"CECU",45.00,6368,190.00,
,"CHB2012051",,"TODI",10.00,6369,60.00,
,"CHB2012051",,"ARGL",1.00,6370,120.00,
,"CHB2012051",,"LOIN",1.00,6371,40.00,
,"CHB2012050",,"CEIN3",0.50,6372,28.00,
,"CHB2012050",,"CECU",0.50,6373,40.00,
,"CHB2012050",,"LOIN",0.50,6374,20.00,
,"CHB2012050",,"ARGL",70.00,6375,300.00,
,"CHB2012193",,"LOIN",1.00,6376,30.00,
,"CHB2012193",,"CEIN3",0.50,6377,90.00,
,"CHB2012193",,"TODI",4.00,6378,50.00,
,"CHB2012214",,"ERCA6",3.00,6379,100.00,
,"CHB2012214",,"CECU",2.00,6380,30.00,
,"CHB2012991",,"ARGL",20.00,6381,57.00,
,"CHB2012991",,"CECU",3.00,6382,20.00,
,"CHB2012991",,"CEBE",3.00,6383,40.00,
,"CHB2012991",,"LOIN",4.00,6384,30.00,
,"CHB2012990",,"TODI",35.00,6385,105.00,
,"CHB2012990",,"PRSU2",70.00,6386,80.00,
,"CHB2012990",,"LOIN",4.00,6387,190.00,
,"CHB2012990",,"RHAR",5.00,6388,80.00,
,"CHB2012990",,"Ribes",10.00,6389,145.00,
,"CHB2012065",,"TODI",15.00,6390,25.00,
,"CHB2012065",,"CEBE",5.00,6391,65.00,
,"CHB2012065",,"LOIN",1.00,6392,25.00,
,"CHB2012065",,"RHIL",1.00,6393,20.00,
,"CHB2012065",,"AMAL2",0.50,6394,7.00,
,"CHB2012078",,"TODI",15.00,6395,45.00,
,"CHB2012078",,"SYMO",2.00,6396,134.00,
,"CHB2012078",,"PHILEW",3.00,6397,90.00,
,"CHB2012078",,"RHAR",3.00,6398,85.00,
,"CHB2012003",,"TODI",6.00,6399,25.00,
,"CHB2012003",,"CEIN3",10.00,6400,65.00,
,"CHB2012003",,"LOIN",1.00,6401,20.00,
,"CHB2012003",,"CECU",4.00,6402,170.00,
,"CHB2012003",,"ARGL",0.50,6403,15.00,
,"CHB2012266",,"ERCA6",5.00,6404,75.00,
,"CHB2012266",,"CECU",4.00,6405,200.00,
,"CHB2012266",,"LOIN",3.00,6406,60.00,
,"CHB2012283",,"TODI",25.00,6407,20.00,
,"CHB2012283",,"LOIN",1.00,6408,46.00,
,"CHB2012263",,"CECU",20.00,6409,74.00,
,"CHB2012262",,"ARGL",15.00,6410,45.00,
,"CHB2012262",,"CECU",15.00,6411,70.00,
,"CHB2012262",,"CEBE",4.00,6412,160.00,
,"CHB2012262",,"LOIN",0.50,6413,20.00,
,"CHB2012262",,"TODI",1.00,6414,15.00,
,"CHB2012243",,"ERCA6",40.00,6415,53.00,
,"CHB2012243",,"CECU",10.00,6416,60.00,
,"CHB2012243",,"TODI",2.00,6417,25.00,
,"CHB2012261",,"TODI",4.00,6418,60.00,
,"CHB2012261",,"LOIN",2.00,6419,70.00,
,"CHB2012261",,"CECU",2.00,6420,40.00,
,"CHB2012228",,"CEBE",10.00,6421,150.00,
,"CHB2012228",,"ERCA6",10.00,6422,80.00,
,"CHB2012228",,"CECU",5.00,6423,50.00,
,"CHB2012228",,"ARGL",0.50,6424,20.00,
,"CHB2012228",,"LONI",1.00,6425,115.00,
,"CHB2012190",,"ERCA6",5.00,6426,113.00,
,"CHB2012190",,"CEBE",1.00,6427,175.00,
,"CHB2012190",,"CECU",4.00,6428,30.00,
,"CHB2012191",,"CECU",4.00,6429,30.00,
,"CHB2012191",,"LOIN",1.00,6430,50.00,
,"CHB2012191",,"TODI",0.50,6431,22.00,
,"CHB2012191",,"ARGL",0.50,6432,10.00,
,"CHB2012191",,"GAGO9",4.00,6433,2.50,
,"CHB2012192",,"CEBE",0.50,6434,70.00,
,"CHB2012192",,"LOIN",3.00,6435,105.00,
,"CHB2012192",,"ARGL",40.00,6436,3.00,
,"CHB2012192",,"CECU",5.00,6437,1.70,
,"CHB2012192",,"TODI",1.00,6438,65.00,
,"CHB2012212",,"LOIN",0.50,6439,0.15,
,"CHB2012280",,"LOIN",3.00,6440,100.00,
,"CHB2012280",,"ERCA6",4.00,6441,20.00,
,"CHB2012280",,"CECU",5.00,6442,55.00,
,"CHB2012280",,"CEBE",3.00,6443,165.00,
,"CHB2012280",,"RHIL",1.00,6444,65.00,
,"CHB2012188",,"TODI",4.00,6445,25.00,
,"CHB2012188",,"CEIN3",2.00,6446,137.00,
,"CHB2012188",,"CECU",1.00,6447,68.00,
,"CHB2012187",,"TODI",5.00,6448,27.00,
,"CHB2012187",,"CECU",2.00,6449,45.00,
,"CHB2012187",,"ribes sp.",0.50,6450,55.00,
,"CHB2012186",,"ARGL",7.00,6451,52.00,
,"CHB2012186",,"CEBE",4.00,6452,65.00,
,"CHB2012186",,"CECU",1.00,6453,32.00,
,"CHB2012186",,"TODI",1.00,6454,45.00,
,"CHB2012186",,"ERCA6",0.50,6455,50.00,
,"CHB2012185",,"CEIN3",70.00,6456,130.00,
,"CHB2012185",,"RULE",2.00,6457,75.00,
,"CHB2012185",,"ARGL",0.50,6458,20.00,
,"CHB2012185",,"TODI",2.00,6459,120.00,
,"CHB2012208",,"TODI",5.00,6460,50.00,
,"CHB2012208",,"RULE",2.00,6461,75.00,
,"CHB2012208",,"CEIN3",2.00,6462,50.00,
,"CHB2012208",,"RUPA",0.50,6463,20.00,
,"CHB2012208",,"ARGL",0.50,6464,15.00,
,"CHB2012148",,"ARGL",0.50,6465,10.00,
,"CHB2012148",,"GACO9",0.50,6466,20.00,
,"CHB2012148",,"TODI",5.00,6467,50.00,
,"CHB2012148",,"CEIN3",4.00,6468,80.00,
,"CHB2012148",,"SYMO",40.00,6469,140.00,
,"CHB2012131",,"TODI",2.00,6470,30.00,
,"CHB2012131",,"RHIL",1.00,6471,120.00,
,"CHB2012130",,"TODI",0.50,6472,40.00,
,"CHB2012130",,"LOIN",0.50,6473,40.00,
,"CHB2012130",,"CECU",15.00,6474,90.00,
,"CHB2012130",,"ERCA6",70.00,6475,170.00,
,"CHB2012008",,"PRSU2",8.00,6476,160.00,
,"CHB2012008",,"TODI",10.00,6477,30.00,
,"CHB2012008",,"RUAR",4.00,6478,80.00,
,"CHB2012008",,"PHILEA",3.00,6479,300.00,
,"CHB2012008",,"LOIN",0.50,6480,20.00,
,"CHB2012015",,"CEBE",4.00,6481,45.00,
,"CHB2012015",,"LOIN",1.00,6482,70.00,
,"CHB2012015",,"TODI",0.50,6483,20.00,
,"CHB2012007",,"TODI",4.00,6484,120.00,
,"CHB2012007",,"PRSU2",4.00,6485,60.00,
,"CHB2012007",,"LOIN",0.50,6486,20.00,
,"CHB2012992",,"ribes sp.",4.00,6487,90.00,
,"CHB2012992",,"CECU",4.00,6488,165.00,
,"CHB2012992",,"TODI",5.00,6489,30.00,
,"CHB2012992",,"SAMEC",1.00,6490,60.00,
,"CHB2012993",,"BENE2",5.00,6491,45.00,
,"CHB2012006",,"TODI",10.00,6492,25.00,
,"CHB2012006",,"LOIN",1.00,6493,15.00,
,"CHB2012006",,"ARGL",0.50,6494,17.00,
,"CHB2012006",,"CEIN3",1.00,6495,60.00,
,"ELK2012776",,"CEIN3",50.00,6496,120.00,
,"ELK2012776",,"LOIN",0.50,6497,3.00,
,"ELK2012776",,"ROGY",1.00,6498,55.00,
,"ELK2012776",,"TODI",2.00,6499,45.00,
,"ELK2012776",,"RUGLG",0.50,6500,15.00,
,"ELK2012441",,"RUPA",60.00,6501,60.00,
,"ELK2012441",,"BENE2",25.00,6502,25.00,
,"ELK2012441",,"RIROR",0.50,6503,130.00,
,"ELK2012441",,"ROGY",0.50,6504,70.00,
,"ELK2012441",,"COCO6",4.00,6505,100.00,
,"ELK2012001",,"BENE2",10.00,6506,30.00,
,"ELK2012001",,"CEIN3",7.00,6507,100.00,
,"ELK2012001",,"RUPA",1.00,6508,15.00,
,"ELK2012001",,"SYMO",3.00,6509,25.00,
,"ELK2012001",,"ROGY",1.00,6510,30.00,
,"ELK2012002",,"SYMO",3.00,6511,30.00,
,"ELK2012002",,"RUUR",5.00,6512,40.00,
,"ELK2012002",,"VAPA",1.00,6513,65.00,
,"ELK2012002",,"BENE2",40.00,6514,30.00,
,"ELK2012002",,"CEIN3",2.00,6515,200.00,
,"ELK2012003",,"ROGY",1.00,6516,15.00,
,"ELK2012003",,"BEAQ",8.00,6517,35.00,
,"ELK2012003",,"TODI",1.00,6518,20.00,
,"ELK2012003",,"COCO6",0.50,6519,45.00,
,"ELK2012003",,"SYMO",0.50,6520,20.00,
,"ELK2012004",,"RUDI2",0.50,6521,5.00,
,"ELK2012004",,"TODI",0.50,6522,20.00,
,"ELK2012005",,"SYMO",0.50,6523,10.00,
,"ELK2012005",,"COCO6",0.50,6524,5.00,
,"ELK2012006",,"RUPA",1.00,6525,27.00,
,"ELK2012006",,"BENE2",8.00,6526,20.00,
,"ELK2012006",,"TODI",4.00,6527,22.00,
,"ELK2012630",,"RUGLG",1.00,6528,20.00,
,"ELK2012630",,"RUUR",1.00,6529,10.00,
,"ELK2012630",,"ROGY",0.50,6530,20.00,
,"ELK2012630",,"CEIN3",0.50,6531,5.00,
,"ELK2012630",,"TODI",0.50,6532,7.00,
,"ELK2012010",,"SYMO",3.00,6533,15.00,
,"ELK2012010",,"TODI",0.50,6534,4.00,
,"ELK2012010",,"ROGY",0.50,6535,30.00,
,"ELK2012010",,"RUUR",0.50,6536,10.00,
,"ELK2012007",,"BENE2",50.00,6537,40.00,
,"ELK2012007",,"RUPA",0.50,6538,21.00,
,"ELK2012007",,"CONU4",5.00,6539,115.00,
,"ELK2012007",,"VAPA",6.00,6540,100.00,
,"ELK2012007",,"ROGY",2.00,6541,20.00,
,"ELK2012008",,"COCO6",6.00,6542,140.00,
,"ELK2012008",,"SASIA",10.00,6543,450.00,
,"ELK2012008",,"RISA",1.00,6544,130.00,
,"ELK2012008",,"CONU4",3.00,6545,350.00,
,"ELK2012008",,"RHOOCC",35.00,6546,500.00,
,"ELK2012009",,"CEIN3",4.00,6547,175.00,
,"ELK2012009",,"BENE2",3.00,6548,25.00,
,"ELK2012009",,"ROGY",2.00,6549,20.00,
,"ELK2012402",,"TODI",8.00,6550,15.00,
,"ELK2012402",,"CEIN3",3.00,6551,55.00,
,"ELK2012402",,"BENE2",20.00,6552,30.00,
,"ELK2012402",,"ROGY",6.00,6553,90.00,
,"ELK2012402",,"SASIA",1.00,6554,120.00,
,"ELK2012403",,"BENE2",15.00,6555,30.00,
,"ELK2012403",,"VAPA",2.00,6556,90.00,
,"ELK2012403",,"ROGY",1.00,6557,65.00,
,"ELK2012403",,"SASIA",0.50,6558,30.00,
,"ELK2012403",,"RUPA",0.50,6559,5.00,
,"ELK2012403",,"ARGL",0.50,6560,50.00,
,"ELK2012403",,"SYMO",1.00,6561,20.00,
,"ELK2012403",,"GASH",2.00,6562,40.00,
,"ELK2012586",,"TODI",10.00,6563,45.00,
,"ELK2012586",,"RIROR",1.00,6564,65.00,
,"ELK2012586",,"CEIN3",12.00,6565,120.00,
,"ELK2012586",,"RUGLG",1.00,6566,15.00,
,"ELK2012650",,"TODI",2.00,6567,20.00,
,"ELK2012650",,"RIROR",4.00,6568,75.00,
,"ELK2012650",,"BEAQ",3.00,6569,60.00,
,"ELK2012650",,"RUUR",1.00,6570,10.00,
,"ELK2012615",,"ROGY",15.00,6571,65.00,
,"ELK2012615",,"CEIN3",60.00,6572,180.00,
,"ELK2012615",,"SYMO",10.00,6573,25.00,
,"ELK2012615",,"RUGLG",10.00,6574,15.00,
,"ELK2012615",,"COCO6",2.00,6575,110.00,
,"ELK2012615",,"HODI",1.00,6576,60.00,
,"ELK2012615",,"AMALS",1.00,6577,70.00,
,"ELK2012615",,"RIROR",1.00,6578,90.00,
,"ELK2012119",,"BEAQ",12.00,6579,40.00,
,"ELK2012119",,"CEIN3",70.00,6580,110.00,
,"ELK2012119",,"TODI",20.00,6581,75.00,
,"ELK2012119",,"RUGLG",0.50,6582,45.00,
,"ELK2012566",,"BENE2",6.00,6583,15.00,
,"ELK2012566",,"ARGL",3.00,6584,120.00,
,"ELK2012566",,"RISA",1.00,6585,55.00,
,"ELK2012566",,"SYMO",3.00,6586,20.00,
,"ELK2012566",,"CEIN3",10.00,6587,115.00,
,"ELK2012566",,"RIROR",1.00,6588,30.00,
,"ELK2012566",,"ROGY",4.00,6589,50.00,
,"ELK2012566",,"SASIA",4.00,6590,180.00,
,"ELK2012566",,"RUUR",0.50,6591,110.00,
,"ELK2012566",,"COCO6",0.50,6592,25.00,
,"ELK2012625",,"CEIN3",40.00,6593,250.00,
,"ELK2012625",,"SASIA",25.00,6594,250.00,
,"ELK2012625",,"RULE",0.50,6595,35.00,
,"ELK2012625",,"SYMO",10.00,6596,20.00,
,"ELK2012625",,"RUDI2",0.50,6597,40.00,
,"ELK2012800",,"TODI",8.00,6598,35.00,
,"ELK2012800",,"RUGLG",2.00,6599,30.00,
,"ELK2012800",,"CEIN3",15.00,6600,45.00,
,"ELK2012800",,"RIROR",0.50,6601,10.00,
,"ELK2012800",,"LOIN",0.50,6602,2.00,
,"ELK2012721",,"CEIN3",75.00,6603,190.00,
,"ELK2012721",,"ROGY",5.00,6604,50.00,
,"ELK2012721",,"SYMO",8.00,6605,40.00,
,"ELK2012721",,"TODI",3.00,6606,50.00,
,"ELK2012629",,"SASIA",40.00,6607,350.00,
,"ELK2012629",,"TODI",8.00,6608,60.00,
,"ELK2012629",,"SYMO",5.00,6609,15.00,
,"ELK2012629",,"BENE2",10.00,6610,30.00,
,"ELK2012629",,"RUUR",70.00,6611,25.00,
,"ELK2012629",,"ROGY",4.00,6612,60.00,
,"ELK2012629",,"CEIN3",8.00,6613,180.00,
,"ELK2012629",,"RUPA",0.50,6614,60.00,
,"ELK2012658",,"ARGL",5.00,6615,35.00,
,"ELK2012658",,"TODI",5.00,6616,50.00,
,"ELK2012658",,"BENE2",2.00,6617,25.00,
,"ELK2012658",,"CEIN3",4.00,6618,185.00,
,"ELK2012658",,"ROGY",10.00,6619,20.00,
,"ELK2012658",,"SYMO",1.00,6620,10.00,
,"ELK2012658",,"SALIA",0.50,6621,80.00,
,"ELK2012658",,"RUUS",1.00,6622,15.00,
,"ELK2012749",,"COCO6",1.00,6623,50.00,
,"ELK2012749",,"CEIN3",50.00,6624,210.00,
,"ELK2012749",,"ROGY",5.00,6625,15.00,
,"ELK2012749",,"SYMO",10.00,6626,35.00,
,"ELK2012749",,"TODI",6.00,6627,16.00,
,"ELK2012719",,"ARGL",2.00,6628,40.00,
,"ELK2012719",,"CONU4",4.00,6629,200.00,
,"ELK2012719",,"CEIN3",70.00,6630,160.00,
,"ELK2012719",,"RUGLG",3.00,6631,30.00,
,"ELK2012719",,"LOIN",8.00,6632,20.00,
,"ELK2012719",,"TODI",8.00,6633,100.00,
,"ELK2012719",,"SYMO",5.00,6634,20.00,
,"ELK2012719",,"SALIA",0.50,6635,30.00,
,"ELK2012750",,"CEIN3",12.00,6636,1.80,
,"ELK2012750",,"TODI",6.00,6637,40.00,
,"ELK2012750",,"RUPA",5.00,6638,20.00,
,"ELK2012750",,"RULE",1.00,6639,43.00,
,"ELK2012750",,"RIROR",20.50,6640,22.00,
,"ELK2012750",,"SALIA",8.00,6641,280.00,
,"ELK2012750",,"CONU4",4.00,6642,45.00,
,"ELK2012750",,"SYMO",2.00,6643,40.00,
,"ELK2012750",,"ROGY",6.00,6644,55.00,
,"ELK2012750",,"COCO6",2.00,6645,120.00,
,"ELK2012828",,"CEIN3",70.00,6646,140.00,
,"ELK2012828",,"RUGLG",50.00,6647,70.00,
,"ELK2012828",,"SASIA",2.00,6648,300.00,
