"ID","Regen_Plot","OldPLOTID","Count_total","0yr","Ct_1yr","Ct_2yr","Ct_3yr","Ct_4yr","Ct_5yr","6yr","7yr","8yr","9yr","10yr","11+yr","Type","Species","num_dead","seed_veg_plant","tallest_age","tallest_ht_cm","tallest_lastyr_cm","Remarks","number_sprouts"
454,"FRD0900132",,1.00,1,,,,,,,,,,,,"H","QUCH2",,"S",0.00,5.00,0.00,,
455,"FRD0900132",,1.00,,1,,,,,,,,,,,"C","PIJE",,"S",1.00,32.00,15.00,,
457,"FRD0900132",,1.00,1,,,,,,,,,,,,"C","PINUS",,"S",0.00,5.00,0.00,,
460,"FRD0900087",,1.00,1,,,,,,,,,,,,"C","PINUS",,"S",0.00,5.00,0.00,,
461,"FRD0900087",,5.00,,4,1,,,,,,,,,,"C","PIPO",,"S",2.00,31.00,10.00,,
464,"FRD0900088",,1.00,,,,1,,,,,,,,,"H","QUKE",,"S",3.00,35.00,12.00,,
466,"FRD0900064",,6.00,,4,2,,,,,,,,,,"C","PIPO",,"S",2.00,42.00,20.00,,
468,"FRD0900062",,3.00,,3,,,,,,,,,,,"C","PIPO",,"S",1.00,17.00,10.00,,
469,"FRD0900062",,1.00,,,1,,,,,,,,,,"H","QUKE",,"S",2.00,10.00,5.00,,
470,"FRD0900062",,2.00,2,,,,,,,,,,,,"C","PINUS",,"S",0.00,5.00,0.00,,
472,"FRD0900063",,1.00,,1,,,,,,,,,,,"C","PILA",,"S",1.00,14.00,9.00,,
473,"FRD0900063",,1.00,,1,,,,,,,,,,,"C","ABCO",,"S",1.00,10.00,7.00,,
474,"FRD0900063",,3.00,,3,,,,,,,,,,,"C","PIPO",,"S",1.00,14.00,8.00,,
476,"FRD0900023",,1.00,,1,,,,,,,,,,,"C","PIPO",,"S",1.00,15.00,5.00,,
478,"FRD0900022",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,30.00,3.00,,
484,"FRD0900046",,3.00,,,2,1,,,,,,,,,"C","PIPO",,"S",3.00,48.00,10.00,,
485,"FRD0900048",,5.00,,,4,1,,,,,,,,,"C","PIPO",,"S",3.00,66.00,19.00,,
488,"FRD0900047",,4.00,4,,,,,,,,,,,,"C","ABIES",,"S",0.00,7.00,0.00,,
495,"FRD0900082",,8.00,,4,4,,,,,,,,,,"C","PIPO",,"S",2.00,34.00,17.00,,
496,"FRD0900082",,1.00,,,1,,,,,,,,,,"C","PILA",,"S",2.00,21.00,7.00,,
499,"FRD0900094",,1.00,,,,,1,,,,,,,,"C","PIPO",,"S",4.00,70.00,20.00,,
504,"FRD0900080",,1.00,,,,,1,,,,,,,,"C","PILA",,"S",4.00,36.00,13.00,,
506,"FRD0900123",,1.00,,,,1,,,,,,,,,"C","PIPO",,"S",3.00,15.00,6.00,,
508,"FRD0900120",,1.00,,,1,,,,,,,,,,"H","QUCH2",,"S",2.00,22.00,17.00,,
510,"FRD0900120",,8.00,,,8,,,,,,,,,,"C","PIPO",,"S",2.00,10.00,2.00,,
511,"FRD0900120",,1.00,,1,,,,,,,,,,,"H","QUKE",,"S",1.00,8.00,4.00,,
516,"FRD0900106",,2.00,,,,2,,,,,,,,,"C","PIPO",,"S",3.00,37.00,10.00,,
517,"FRD0900104",,2.00,,,,2,,,,,,,,,"H","QUCH2",,"S",3.00,18.00,11.00,,
519,"FRD0900129",,1.00,,,,1,,,,,,,,,"H","QUKE",,"S",3.00,20.00,4.00,,
521,"FRD0900129",,1.00,,,,,1,,,,,,,,"C","PILA",,"S",4.00,20.00,4.00,,
522,"FRD0900115",,4.00,1,1,2,,,,,,,,,,"C","PIPO",,"S",2.00,14.00,4.00,,
524,"FRD0900128",,4.00,4,,,,,,,,,,,,"C","ABIES",,"S",0.00,9.00,0.00,,
526,"FRD0900128",,4.00,,3,,,1,,,,,,,,"H","QUKE",,"S",4.00,36.00,6.00,,
529,"FRD0900128",,6.00,1,1,1,2,1,,,,,,,,"C","PIPO",,"S",4.00,36.00,11.00,,
530,"FRD0900128",,1.00,,1,,,,,,,,,,,"H","QUCH2",,"S",1.00,14.00,5.00,,
531,"FRD0900108",,3.00,,,,,,3,,,,,,,"H","QUCH2",,"S",5.00,70.00,5.00,,
532,"FRD0900108",,2.00,,2,,,,,,,,,,,"C","PINUS",,"S",1.00,70.00,30.00,,
534,"FRD0900090",,7.00,1,4,2,,,,,,,,,,"C","PINUS",,"S",1.00,35.00,18.00,,
535,"FRD0900090",,2.00,,,2,,,,,,,,,,"C","ABCO",,"S",3.00,38.00,4.00,,
540,"FRD0900125",,3.00,,3,,,,,,,,,,,"C","PINUS",,"S",1.00,12.00,5.00,,
543,"FRD0900060",,12.00,8,4,,,,,,,,,,,"C","PINUS",,"S",1.00,11.00,8.00,,
544,"FRD0900060",,27.00,27,,,,,,,,,,,,"C","CADE27",,"S",0.00,5.00,0.00,,
545,"FRD0900060",,2.00,,2,,,,,,,,,,,"H","QUCH2",,"S",1.00,7.00,4.00,,
549,"FRD0900043",,28.00,2,24,2,,,,,,,,,,"C","PINUS",,"S",2.00,33.00,11.00,,
550,"FRD0900043",,2.00,,,,2,,,,,,,,,"H","QUCH2",,"S",3.00,35.00,7.00,,
552,"FRD0900028",,1.00,1,,,,,,,,,,,,"C","CADE27",,"S",0.00,5.00,0.00,,
554,"FRD0900028",,17.00,,14,3,,,,,,,,,,"C","PINUS",,"S",3.00,68.00,20.00,,
555,"FRD0900028",,1.00,1,,,,,,,,,,,,"C","ABIES",,"S",0.00,5.00,0.00,,
556,"FRD0900021",,2.00,,2,,,,,,,,,,,"C","PINUS",,"S",1.00,10.00,5.00,,
559,"FRD0900029",,18.00,14,4,,,,,,,,,,,"C","PINUS",,"S",1.00,,,,
560,"FRD0900029",,3.00,,,2,1,,,,,,,,,"H","QUCH2",,"S",3.00,10.00,3.00,,
561,"FRD0900029",,2.00,1,,1,,,,,,,,,,"C","PILA",,"S",2.00,10.00,4.00,,
563,"FRD0900020",,6.00,,3,3,,,,,,,,,,"C","PINUS",,"S",2.00,48.00,21.00,,
568,"FRD0900100",,1.00,,1,,,,,,,,,,,"C","PINUS",,"S",1.00,28.00,12.00,,
571,"FRD0900117",,13.00,,10,3,,,,,,,,,,"C","PIPO",,"S",2.00,55.00,15.00,,
572,"FRD0900117",,1.00,,,1,,,,,,,,,,"H","QUCH2",,"S",2.00,10.00,4.00,,
576,"FRD0900056",,4.00,,4,,,,,,,,,,,"C","PINUS",,"S",1.00,11.00,3.00,,
577,"FRD0900056",,1.00,,,1,,,,,,,,,,"H","QUKE",,"S",2.00,10.00,2.00,,
584,"FRD0900083",,1.00,1,,,,,,,,,,,,"C","PINUS",,"S",0.00,5.00,0.00,,
586,"FRD0900118",,7.00,,2,5,,,,,,,,,,"C","PIJE",,"S",2.00,60.00,20.00,,
587,"FRD0900118",,7.00,2,4,1,,,,,,,,,,"C","PIPO",,"S",1.00,30.00,20.00,,
589,"FRD0900086",,1.00,,1,,,,,,,,,,,"C","PIJE",,"S",1.00,38.00,12.00,,
590,"FRD0900086",,3.00,,3,,,,,,,,,,,"C","PIPO",,"S",1.00,40.00,18.00,,
591,"FRD0900086",,1.00,,,,,,1,,,,,,,"C","CADE27",,"S",5.00,100.00,20.00,,
593,"FRD0900085",,1.00,,,1,,,,,,,,,,"H","QUCH2",,"S",2.00,20.00,10.00,,
595,"FRD0900007",,4.00,,,3,1,,,,,,,,,"C","PIPO",,"S",3.00,70.00,18.00,,
596,"FRD0900007",,2.00,,,,2,,,,,,,,,"C","PILA",,"S",3.00,18.00,4.00,,
599,"FRD0900008",,1.00,,,1,,,,,,,,,,"C","PIPO",,"S",2.00,40.00,12.00,,
600,"FRD0900009",,2.00,,2,,,,,,,,,,,"C","PIPO",,"S",1.00,20.00,15.00,,
601,"FRD0900010",,5.00,,1,4,,,,,,,,,,"C","PIPO",,"S",2.00,22.00,10.00,,
602,"FRD0900010",,2.00,,1,1,,,,,,,,,,"C","PILA",,"S",2.00,18.00,4.00,,
604,"FRD0900111",,2.00,,,,2,,,,,,,,,"H","QUKE",,"S",3.00,38.00,14.00,,
606,"FRD0900111",,1.00,1,,,,,,,,,,,,"C","PIPO",,"S",0.00,6.00,0.00,,
609,"FRD0900109",,1.00,,,,1,,,,,,,,,"C","PIPO",,"S",3.00,84.00,32.00,,
610,"FRD0900109",,1.00,,1,,,,,,,,,,,"H","QUKE",,"S",1.00,11.00,5.00,,
611,"FRD0900110",,14.00,1,11,2,,,,,,,,,,"C","CADE27",,"S",2.00,19.00,5.00,,
612,"FRD0900110",,54.00,5,7,33,9,,,,,,,,,"C","PIPO",,"S",3.00,37.00,12.00,,
614,"FRD0900110",,1.00,,,,,1,,,,,,,,"H","QUCH2",,"S",4.00,80.00,10.00,,
615,"FRD0900131",,16.00,,4,11,1,,,,,,,,,"C","PIPO",,"S",3.00,76.00,16.00,,
616,"FRD0900131",,4.00,1,3,,,,,,,,,,,"H","QUCH2",,"S",1.00,5.00,0.00,,
617,"FRD0900131",,19.00,18,1,,,,,,,,,,,"C","PSME",,"S",1.00,18.00,6.00,,
621,"FRD0900130",,4.00,,1,3,,,,,,,,,,"C","PIPO",,"S",2.00,13.00,4.00,,
622,"FRD0900130",,2.00,2,,,,,,,,,,,,"C","ABIES",,"S",0.00,5.00,0.00,,
623,"FRD0900130",,1.00,,,1,,,,,,,,,,"C","ABCO",,"S",2.00,28.00,9.00,,
624,"FRD0900130",,4.00,4,,,,,,,,,,,,"H","QUKE",,"S",0.00,8.00,0.00,,
625,"FRD0900130",,4.00,4,,,,,,,,,,,,"H","QUCH2",,"S",0.00,8.00,0.00,,
634,"FRD0900014",,3.00,,,2,1,,,,,,,,,"C","PILA",,"S",3.00,33.00,4.00,,
637,"FRD0900024",,1.00,,,,1,,,,,,,,,"C","ABCO",,"S",3.00,45.00,10.00,,
641,"DEP0900011",,3.00,,,,3,,,,,,,,,"H","QUKE",,"S",3.00,30.00,12.00,,
642,"DEP0900011",,1.00,,,1,,,,,,,,,,"C","CADE27",,"S",2.00,24.00,4.00,,
650,"DEP0900016",,8.00,,1,6,1,,,,,,,,,"H","QUKE",,"S",3.00,20.00,5.00,,
651,"DEP0900016",,127.00,13,60,39,6,9,,,,,,,,"C","CADE27",,"S",4.00,80.00,10.00,,
652,"DEP0900009",,4.00,,,2,1,1,,,,,,,,"H","QUKE",,"S",4.00,24.00,6.00,,
653,"DEP0900009",,1.00,,,,1,,,,,,,,,"C","CADE27",,"S",3.00,45.00,8.00,,
655,"DEP0900006",,12.00,,1,,1,4,6,,,,,,,"C","CADE27",,"S",5.00,210.00,235.00,,
656,"DEP0900006",,7.00,3,1,1,2,,,,,,,,,"C","ABCO",,"S",3.00,72.00,22.00,,
663,"DEP0900004",,24.00,1,16,7,,,,,,,,,,"H","QUKE",,"S",2.00,14.00,5.00,,
664,"DEP0900004",,1.00,,1,,,,,,,,,,,"C","ABCO",,"S",1.00,15.00,7.00,,
665,"DEP0900004",,4.00,,3,1,,,,,,,,,,"H","QUCH2",,"S",2.00,10.00,5.00,,
670,"SHR0900017",,6.00,,,,2,,4,,,,,,,"C","PICO",0.00,"S",5.00,13.00,2.50,,
671,"SHR0900017",,7.00,,,,,,7,,,,,,,"C","PIJE",0.00,"S",6.00,17.00,3.00,,
672,"SHR0900017",,6.00,,,,2,,4,,,,,,,"C","ABMA",0.00,"S",5.00,4.00,1.00,,
673,"SHR0900016",,2.00,2,,,,,,,,,,,,"C","ABIES",0.00,"S",0.00,4.00,0.00,,
674,"SHR0900016",,2.00,2,,,,,,,,,,,,"C","PIJE",0.00,"S",0.00,5.00,0.00,,
675,"SHR0900015",,24.00,24,,,,,,,,,,,,"C","ABIES",2.00,"S",0.00,4.00,0.00,,
676,"SHR0900015",,1.00,,,,1,,,,,,,,,"C","PIJE",0.00,"S",3.00,4.00,0.50,,
677,"SHR0900012",,1.00,1,,,,,,,,,,,,"C","ABIES",0.00,"S",0.00,4.00,0.00,,
678,"SHR0900012",,7.00,7,,,,,,,,,,,,"C","PIJE",0.00,"S",0.00,4.00,0.00,,
679,"SHR0900013",,132.00,120,12,,,,,,,,,,,"C","ABIES",18.00,"S",4.00,10.00,2.00,,
680,"SHR0900013",,20.00,18,2,,,,,,,,,,,"C","PIJE",0.00,"S",4.00,12.00,4.00,,
681,"SHR0900013",,10.00,,4,4,2,,,,,,,,,"C","PICO",0.00,"S",4.00,10.00,2.00,,
682,"SHR0900014",,6.00,4,2,,,,,,,,,,,"C","ABCO",0.00,"S",3.00,12.00,2.00,,
683,"SHR0900014",,2.00,,,2,,,,,,,,,,"C","PIJE",0.00,"S",3.00,3.00,0.50,,
684,"SHR0900010",,1.00,,,,1,,,,,,,,,"C","ABCO",0.00,"S",3.00,3.00,1.00,,
685,"SHR0900005",,2.00,,,,,,2,,,,,,,"C","PIJE",0.00,"S",5.00,22.00,4.50,,
686,"SHR0900005",,7.00,3,4,,,,,,,,,,,"C","ABCO",0.00,"S",2.00,5.00,3.00,,
687,"SHR0900005",,1.00,,,1,,,,,,,,,,"C","PICO",0.00,"S",2.00,6.00,2.50,,
688,"PNT1000085",,1.00,,,,,1,,,,,,,,"H","QUKE",,"S",4.00,32.00,2.00,,
689,"PNT1000085",,2.00,,,,1,,1,,,,,,,"H","QUCH2",,"S",5.00,100.00,10.00,,
690,"PNT1000068",,1.00,,,,,1,,,,,,,,"C","PIPO",,"S",4.00,104.00,22.00,,
691,"PNT1000068",,1.00,,,,,1,,,,,,,,"C","CADE27",,"S",4.00,45.00,8.00,,
692,"PNT1000068",,1.00,,1,,,,,,,,,,,"H","QUKE",,"S",1.00,6.00,2.50,,
695,"PNT1000068",,1.00,,,,,1,,,,,,,,"H","ARME",,"S",3.00,60.00,11.00,,
696,"PNT1000066",,1.00,,,,,,,,1,,,,,"H","QUCH2",,"S",7.00,90.00,15.00,,
697,"PNT1000058",,53.00,53,,,,,,,,,,,,"H","CONU4",,"S",0.00,10.00,0.00,,
698,"PNT1000058",,1.00,,,,,1,,,,,,,,"C","PSME",,"S",4.00,44.00,9.00,,
699,"PNT1000077",,2.00,,,,,,2,,,,,,,"C","PIPO",,"S",5.00,120.00,25.00,,
700,"PNT1000034",,42.00,42,,,,,,,,,,,,"H","CONU4",,"S",0.00,5.00,0.00,,
701,"PNT1000034",,1.00,,,,1,,,,,,,,,"C","CADE27",,"S",3.00,19.00,6.00,,
702,"PNT1000034",,1.00,,,,,,1,,,,,,,"C","PILA",,"S",5.00,130.00,18.00,,
703,"PNT1000034",,1.00,,,,1,,,,,,,,,"H","QUKE",,"S",3.00,11.00,3.50,,
704,"PNT1000127",,1.00,,,,1,,,,,,,,,"H","LIDE3",,"S",3.00,30.00,9.00,,
705,"PNT1000067",,2.00,,,,,1,1,,,,,,,"C","PIPO",,"S",5.00,65.00,10.00,,
708,"PNT1000084",,1.00,,,,,,,1,,,,,,"H","QUKE",,"S",6.00,32.00,5.00,,
710,"PNT1000038",,1.00,,,,,,1,,,,,,,"C","CADE27",,"S",5.00,30.00,5.00,,
711,"PNT1000038",,2.00,,,,1,,1,,,,,,,"C","PIPO",,"S",5.00,100.00,24.00,,
712,"PNT1000038",,255.00,255,,,,,,,,,,,,"H","CONU4",,"S",0.00,6.00,0.00,,
713,"PNT1000020",,1.00,,,,1,,,,,,,,,"H","QUKE",,"S",3.00,17.00,5.00,,
714,"PNT1000020",,2.00,,,,,,,2,,,,,,"H","QUCH2",,"S",6.00,32.00,8.00,,
715,"PNT1000020",,200.00,200,,,,,,,,,,,,"H","CONU4",,"S",0.00,5.00,0.00,,
716,"PNT1000029",,2.00,,2,,,,,,,,,,,"H","CONU4",,"S",1.00,15.00,5.00,,
717,"PNT1000029",,5.00,,,1,2,2,,,,,,,,"H","ARME",,"S",4.00,20.00,6.00,,
719,"PNT1000120",,1.00,,,,,,,,1,,,,,"C","PSME",,"S",7.00,75.00,8.00,,
720,"PNT1000120",,2.00,,,,,,1,,1,,,,,"C","CADE27",,"S",7.00,55.00,10.00,,
721,"PNT1000120",,1.00,,,,,,1,,,,,,,"H","LIDE3",,"S",5.00,30.00,7.00,,
722,"PNT1000126",,16.00,5,4,1,4,1,1,,,,,,,"C","CADE27",,"S",4.00,24.00,5.00,,
723,"PNT1000126",,2.00,2,,,,,,,,,,,,"C","PIPO",,"S",0.00,5.00,0.00,,
724,"PNT1000126",,1.00,,1,,,,,,,,,,,"H","LIDE3",,"S",6.00,100.00,32.00,,
725,"PNT1000126",,4.00,1,3,,,,,,,,,,,"C","PSME",,"S",1.00,10.00,5.00,,
728,"PNT1000096",,3.00,,2,,,,,1,,,,,,"C","PSME",,"S",6.00,120.00,21.00,,
729,"PNT1000096",,5.00,,,1,2,1,,1,,,,,,"H","ARME",,"S",6.00,120.00,16.00,,
731,"PNT1000096",,3.00,,,1,1,1,,,,,,,,"H","LIDE3",,"S",4.00,90.00,10.00,,
732,"PNT1000096",,1.00,,,,,,1,,,,,,,"C","ABCO",,"S",5.00,52.00,9.00,,
733,"PNT1000001",,14.00,,,1,7,3,2,1,,,,,,"H","ARME",,"S",6.00,110.00,6.00,,
734,"PNT1000001",,21.00,,,2,7,6,3,1,2,,,,,"C","PSME",,"S",7.00,160.00,8.00,,
735,"PNT1000001",,9.00,,,4,2,3,,,,,,,,"C","CADE27",,"S",4.00,37.00,7.00,,
737,"PNT1000001",,4.00,,,1,1,1,1,,,,,,,"C","PIPO",,"S",5.00,62.00,11.00,,
739,"PNT1000005",,3.00,,,,1,1,,1,,,,,,"C","CADE27",,"S",6.00,46.00,8.00,,
740,"PNT1000005",,9.00,,,1,5,3,,,,,,,,"H","ARME",,"S",4.00,81.00,20.00,,
741,"PNT1000005",,1.00,,,1,,,,,,,,,,"H","LIDE3",,"S",2.00,16.00,5.00,,
743,"PNT1000003",,37.00,,6,13,11,4,2,1,,,,,,"H","CONU4",,"S",6.00,54.00,11.00,,
744,"PNT1000003",,18.00,3,2,5,5,,2,1,,,,,,"H","LIDE3",,"S",6.00,73.00,14.00,,
745,"PNT1000003",,5.00,,3,,2,,,,,,,,,"H","ARME",,"S",3.00,35.00,8.00,,
747,"PNT1000003",,11.00,,4,5,2,,,,,,,,,"C","CADE27",,"S",3.00,17.00,3.00,,
748,"PNT1000003",,5.00,1,1,2,1,,,,,,,,,"C","PSME",,"S",3.00,16.00,6.00,,
749,"PNT1000003",,1.00,,1,,,,,,,,,,,"C","PIPO",,"S",1.00,10.00,5.00,,
750,"PNT1000002",,1.00,,,,,,1,,,,,,,"C","PIPO",,"S",5.00,67.00,10.00,,
752,"PNT1000002",,1.00,,,1,,,,,,,,,,"H","CONU4",,"S",2.00,25.00,8.00,,
759,"PNT1000139",,19.00,,3,2,9,2,,2,1,,,,,"C","CADE27",,"S",7.00,126.00,15.00,,
760,"PNT1000139",,3.00,,,1,1,,,1,,,,,,"C","ABCO",,"S",6.00,73.00,4.00,,
761,"PNT1000139",,1.00,,,,,1,,,,,,,,"C","PIPO",,"S",4.00,48.00,5.00,,
762,"PNT1000139",,15.00,,,,6,7,2,,,,,,,"H","ARME",,"S",5.00,91.00,10.00,,
763,"PNT1000139",,43.00,30,10,,1,2,,,,,,,,"H","CONU4",,"S",4.00,90.00,13.00,,
764,"PNT1000139",,3.00,,,1,,1,1,,,,,,,"C","PSME",,"S",5.00,48.00,5.00,,
765,"PNT1000130",,1.00,,,,,,,1,,,,,,"H","QUKE",,"S",6.00,140.00,11.00,,
766,"PNT1000105",,1.00,,,,,,1,,,,,,,"H","ARME",,"S",5.00,51.00,8.00,,
767,"PNT1000105",,13.00,12,1,,,,,,,,,,,"H","CONU4",,"S",1.00,14.00,5.00,,
768,"PNT1000113",,5.00,,,,3,1,,1,,,,,,"H","LIDE3",,"S",6.00,60.00,5.00,,
769,"PNT1000113",,13.00,13,,,,,,,,,,,,"H","CONU4",,"S",0.00,12.00,0.00,,
770,"PNT1000131",,1.00,,,,,,,,,1,,,,"C","ABCO",,"S",8.00,104.00,13.00,,
771,"PNT1000135",,2.00,,,,,1,1,,,,,,,"H","CONU4",,"S",4.00,150.00,19.00,,
772,"PNT1000135",,3.00,,,,1,1,1,,,,,,,"C","CADE27",,"S",5.00,75.00,15.00,,
773,"PNT1000135",,9.00,,1,2,4,1,1,,,,,,,"H","ARME",,"S",4.00,74.00,17.00,,
778,"PNT1000132",,40.00,40,,,,,,,,,,,,"H","CONU4",,"S",0.00,4.00,0.00,,
779,"PNT1000016",,2.00,,,1,1,,,,,,,,,"H","ARME",,"S",2.00,25.00,7.00,,
780,"PNT1000016",,1.00,,,,1,,,,,,,,,"C","PSME",,"S",3.00,38.00,9.00,,
781,"PNT1000016",,4.00,,,1,3,,,,,,,,,"C","PIPO",,"S",3.00,60.00,13.00,,
782,"PNT1000076",,1.00,,,,,,,1,,,,,,"H","QUKE",,"S",6.00,110.00,13.00,,
783,"PNT1000076",,2.00,,1,1,,,,,,,,,,"C","PSME",,"S",2.00,8.00,4.00,,
784,"PNT1000024",,250.00,,250,,,,,,,,,,,"H","CONU4",,"S",1.00,10.00,5.00,"250+",
785,"PNT1000024",,1.00,,,,1,,,,,,,,,"H","ARME",,"S",3.00,30.00,9.00,,
786,"PNT1000024",,1.00,,,,,1,,,,,,,,"H","QUKE",,"S",4.00,15.00,5.00,,
787,"PNT1000078",,3.00,,1,,1,,,,1,,,,,"C","PIPO",,"S",7.00,110.00,12.00,,
789,"PNT1000078",,10.00,,1,3,5,1,,,,,,,,"H","ARME",,"S",4.00,35.00,8.00,,
790,"PNT1000078",,1.00,,,,,,,1,,,,,,"H","LIDE3",,"S",6.00,32.00,7.50,,
793,"PNT1000039",,65.00,,65,,,,,,,,,,,"H","CONU4",,"S",1.00,11.00,6.00,,
794,"PNT1000095",,250.00,250,,,,,,,,,,,,"H","CONU4",,"S",0.00,13.00,0.00,,
795,"PNT1000095",,2.00,,1,,,1,,,,,,,,"C","PSME",,"S",4.00,38.00,6.00,,
797,"PNT1000095",,5.00,,,,3,1,1,,,,,,,"H","LIDE3",,"S",3.00,30.00,7.00,,
798,"PNT1000122",,1.00,,,,,,,,1,,,,,"C","CADE27",,"S",7.00,90.00,7.00,,
799,"PNT1000122",,200.00,200,,,,,,,,,,,,"H","CONU4",,"S",0.00,10.00,0.00,"200+",
800,"PNT1000122",,1.00,,,1,,,,,,,,,,"H","LIDE3",,"S",2.00,22.00,8.00,,
801,"PNT1000122",,2.00,,,,1,1,,,,,,,,"H","ARME",,"S",3.00,100.00,17.00,,
802,"PNT1000054",,9.00,,,1,,,3,3,2,,,,,"C","CADE27",,"S",6.00,110.00,11.00,,
803,"PNT1000054",,30.00,,30,,,,,,,,,,,"H","CONU4",,"S",1.00,14.00,7.00,,
804,"PNT1000015",,1.00,,,,,,1,,,,,,,"C","PILA",,"S",5.00,10.00,20.00,,
805,"PNT1000015",,29.00,,27,2,,,,,,,,,,"H","CONU4",,"S",2.00,15.00,5.00,,
806,"PNT1000015",,1.00,,,,,,1,,,,,,,"H","ARME",,"S",5.00,125.00,32.00,,
807,"PNT1000015",,1.00,,,,,,,,1,,,,,"H","QUCH2",,"S",7.00,100.00,18.00,,
808,"PNT1000112",,1.00,,1,,,,,,,,,,,"H","CONU4",,"S",1.00,14.50,7.00,,
809,"PNT1000112",,1.00,,,,1,,,,,,,,,"H","LIDE3",,"S",3.00,24.00,6.00,,
811,"PNT1000064",,1.00,,,,,1,,,,,,,,"C","PIPO",,"S",4.00,117.00,15.00,,
812,"PNT1000064",,9.00,,1,6,1,1,,,,,,,,"H","ARME",,"S",4.00,68.00,14.00,,
813,"PNT1000040",,1.00,,,,,1,,,,,,,,"C","PIPO",,"S",4.00,63.00,12.00,,
814,"PNT1000040",,1.00,,,,,,1,,,,,,,"C","PSME",,"S",5.00,90.00,11.00,,
815,"PNT1000040",,32.00,,23,9,,,,,,,,,,"H","CONU4",,"S",2.00,12.00,7.00,,
816,"PNT1000079",,2.00,,,1,,1,,,,,,,,"H","ARME",,"S",4.00,89.00,18.00,,
817,"PNT1000079",,1.00,,,,,,,,1,,,,,"C","PIPO",,"S",7.00,104.00,13.00,,
818,"PNT1000062",,251.00,,250,1,,,,,,,,,,"H","CONU4",,"S",2.00,13.00,6.00,,
819,"PNT1000104",,2.00,1,,,,,,1,,,,,,"C","PSME",,"S",6.00,80.00,9.00,,
820,"PNT1000104",,17.00,10,5,,2,,,,,,,,,"H","CONU4",,"S",3.00,15.00,5.00,,
821,"PNT1000104",,8.00,,1,4,1,2,,,,,,,,"H","ARME",,"S",4.00,80.00,11.00,,
822,"PNT1000104",,2.00,,,2,,,,,,,,,,"H","LIDE3",,"S",2.00,31.00,9.00,,
823,"PNT1000011",,8.00,,,1,4,3,,,,,,,,"H","CONU4",,"S",4.00,112.00,28.00,,
824,"PNT1000011",,2.00,,,,,1,1,,,,,,,"H","QUCH2",,"S",5.00,130.00,18.00,,
825,"PNT1000011",,1.00,,,,,1,,,,,,,,"C","CADE27",,"S",3.00,48.00,9.00,,
826,"PNT1000011",,3.00,,,2,1,,,,,,,,,"H","ARME",,"S",3.00,41.00,13.00,,
827,"PNT1000011",,2.00,,,2,,,,,,,,,,"C","PIPO",,"S",2.00,45.00,11.00,,
828,"PNT1000010",,2.00,,,1,1,,,,,,,,,"H","ARME",,"S",3.00,60.00,45.00,,
829,"PNT1000010",,1.00,,,1,,,,,,,,,,"H","QUKE",,"S",2.00,20.00,7.00,,
830,"PNT1000022",,3.00,,,,1,1,,,1,,,,,"C","CADE27",,"S",7.00,117.00,15.00,,
831,"PNT1000022",,160.00,160,,,,,,,,,,,,"H","CONU4",,"S",0.00,18.00,0.00,,
832,"PNT1000014",,8.00,,,1,,3,3,1,,,,,,"H","ARME",,"S",6.00,120.00,47.00,,
833,"PNT1000031",,130.00,130,,,,,,,,,,,,"H","CONU4",,"S",0.00,5.00,,,
834,"PNT1000031",,1.00,,,,1,,,,,,,,,"H","ARME",,"S",3.00,65.00,17.00,,
835,"PNT1000021",,3.00,,2,,,1,,,,,,,,"H","LIDE3",,"S",4.00,75.00,12.00,,
836,"PNT1000021",,46.00,41,4,,,1,,,,,,,,"H","CONU4",,"S",4.00,38.00,8.00,,
837,"PNT1000018",,3.00,,,,2,,1,,,,,,,"H","QUKE",,"S",3.00,91.00,12.00,,
838,"PNT1000018",,1.00,,,,,1,,,,,,,,"H","QUCH2",,"S",4.00,33.00,8.00,,
839,"PNT1000027",,6.00,,,,1,3,1,1,,,,,,"H","QUCH2",,"S",6.00,70.00,24.00,,
840,"PNT1000027",,2.00,,,,1,,1,,,,,,,"H","ARME",,"S",5.00,72.00,15.00,,
841,"PNT1000027",,1.00,,,,1,,,,,,,,,"H","CONU4",,"S",3.00,24.00,9.00,,
842,"PNT1000017",,1.00,,,,,1,,,,,,,,"H","QUKE",,"S",4.00,25.00,5.00,,
843,"PNT1000030",,1.00,,,,,,,,1,,,,,"C","PSME",,"S",7.00,100.00,10.00,,
844,"PNT1000030",,1.00,,,,,1,,,,,,,,"C","CADE27",,"S",4.00,40.00,11.00,,
845,"PNT1000030",,160.00,113,47,,,,,,,,,,,"H","CONU4",,"S",1.00,10.00,5.00,,
846,"PNT1000128",,4.00,,,,,,3,1,,,,,,"C","CADE27",,"S",5.00,92.00,7.00,,
847,"PNT1000128",,1.00,,,,,,,1,,,,,,"C","PIPO",,"S",6.00,95.00,5.00,,
848,"PNT1000133",,1.00,,,,,1,,,,,,,,"H","ARME",,"S",4.00,100.00,25.00,,
849,"PNT1000133",,3.00,,,,1,,1,,1,,,,,"C","CADE27",,"S",7.00,145.00,15.00,,
850,"PNT1000133",,11.00,,,1,7,1,2,,,,,,,"C","PIPO",,"S",5.00,140.00,32.00,,
851,"PNT1000133",,1.00,,,,1,,,,,,,,,"H","LIDE3",,"S",3.00,23.00,6.00,,
