"ID","Regen_Plot","DBH (cm)","type","Species","3 yr","4yr","5yr","6yr","7yr","8yr","9yr","10yr","11+yr","seed_veg_plant","tallest_ht_cm","tallest_age","tallest_lastyr_cm","number_sprouts"
1751,"AMR1300438","1","c","PIPO",,,,,,,,,1,"S",150.00,12.00,10.00,
1752,"AMR1300441","3.3","c","CADE27",,,,,,,,,,"S",200.00,9.00,20.00,
1753,"AMR1300444","1.2","c","ABCO",,,,,,,,,,"S",,7.00,,
1754,"AMR1300446","1.5","c","ABMA",,,,,,,,,1,"S",,16.00,,
1755,"AMR1300446","2","c","PICO",,,,,,,,,1,"S",,11.00,,
1756,"CUB1300102","4.5","c","ABMA",,,,,,,,,1,"S",,20.00,,
1757,"CUB1300102","1.3","c","PSME",,,,,,,,,1,"S",190.00,12.00,28.00,
1758,"CUB1300102","4.8","c","ABMA",,,,,,,,,1,"S",350.00,19.00,35.00,
1759,"CUB1300161","2.6","c","PILA",,,,,,,,,1,"S",168.00,18.00,10.00,
1760,"CUB1300258","4","c","ABMA",,,,,,,,,1,"S",140.00,14.00,9.00,
1761,"CUB1300258","4","c","ABMA",,,,,,,,,1,"S",,14.00,,
1762,"CUB1300282","3","c","ABCO",,,,,,,,,1,"S",,14.00,,
1763,"CUB1300282","4","c","PIPO",,,,,,,,,1,"S",280.00,19.00,20.00,
1764,"CUB1300282","6","c","ABCO",,,,,,,,,1,"S",330.00,20.00,4.00,
1766,"CUB1300340","3","c","ABCO",,,,,,,,,1,"S",,12.00,,
1767,"CUB1300340","4","c","ABCO",,,,,,,,,1,"S",160.00,12.00,10.00,
1768,"CUB1300374","1.8","c","PSME",,,,,,,,,1,"S",250.00,15.00,22.00,
1769,"BTU1300032","4","c","PIPO",,,,,,,,,,"S",250.00,9.00,12.00,
1770,"BTU1300032","3.5","c","PIPO",,,,,,,,,1,"S",,13.00,,
1771,"BTU1300032","2","c","PIPO",,,,,,,,,,"S",,9.00,,
1772,"BTU1300032",".5","c","ABCO",,,,,,,,,1,"S",190.00,12.00,10.00,
1773,"BTU1300073",".2","h","LIDE3",,,,,,,,,,"S",155.00,5.00,16.00,
1774,"BTU1300097",".2","h","CONU4",,,,,,,,,,"S",200.00,5.00,60.00,
1775,"BTU1300097",".1","h","CONU4",,,,,,,,,,"S",,,,
1776,"BTU1300097",".3","h","LIDE3",,,,,,,,,,"S",180.00,5.00,30.00,
1777,"BTU1300098",".2","h","LIDE3",,,,,,,,,,"S",160.00,7.00,36.00,
1778,"BTU1300125","1.2","h","CONU4",,,,,,,,,,"S",210.00,8.00,32.00,
1779,"BTU1300125",".8","h","CONU4",,,,,,,,,,"S",,8.00,,
1780,"BTU1300161","6.5","c","ABCO",,,,,,,,,1,"S",,25.00,,
1781,"BTU1300161","2","c","ABCO",,,,,,,,,1,"S",,22.00,,
1782,"BTU1300161","2.5","c","ABCO",,,,,,,,,1,"S",,19.00,,
1783,"BTU1300161","4","c","ABCO",,,,,,,,,1,"S",,25.00,,
1784,"BTU1300161","1.8","c","ABCO",,,,,,,,,1,"S",,23.00,,
1785,"BTU1300161","7","c","ABCO",,,,,,,,,1,"S",330.00,31.00,22.00,
1786,"CHB2012999","4","H","QUKE",,,,,,,,,1,"S",250.00,20.00,4.50,1.00
1787,"CHB2012998","4","C","PSME",,,,,,,,,1,"S",275.00,15.00,5.50,17.00
1788,"CHB2012997","1.3","H","QUKE",,,,,,,,,1,"S",190.00,20.00,1.00,1.00
1789,"CHB2012997","5.8","C","PSME",,,,,,,,,1,"S",500.00,20.00,3.50,2.00
1790,"CHB2012996","4.5","C","PSME",,,,,,,,,1,"S",290.00,20.00,5.00,2.00
1791,"CHB2012044","4.5","H","QUGA4",,,,,,,,,1,"S",200.00,20.00,6.00,1.00
1792,"CHB2012012","9","C","PSME",,,,,,,,,1,"S",,20.00,2.00,1.00
1793,"CHB2012153","6.7","H","QUGA4",,,,,,,,,1,"S",504.00,20.00,2.50,3.00
1794,"CHB2012175","7","H","QUGA4",,,,,,,,,1,"S",502.00,40.00,2.00,4.00
1795,"CHB2012171","3.5","C","PIPO",,,,,,,,,1,"S",550.00,25.00,20.00,5.00
1796,"CHB2012211","4.7","H","QUGA4",,,,,,,,,1,"S",188.00,20.00,3.50,
1797,"CHB2012994","1","H","QUKE",,,,,,,,,1,"S",210.00,13.00,4.00,3.00
1798,"CHB2012050","3.3","H","QUGA4",,,,,,,,,1,"S",,20.00,,1.00
1799,"CHB2012038","5.0","C","PIPO",,,,,,,,,1,"S",325.00,20.00,2.00,1.00
1800,"CHB2012078","2","H","QUKE",,,,,,,,,1,"S",210.00,15.00,2.50,1.00
1801,"CHB2012266","6.9","H","QUGA4",,,,,,,,,1,"S",400.00,20.00,10.00,1.00
1802,"CHB2012283","2.6","C","CADE27",,,,,,,,,1,"S",300.00,20.00,10.00,1.00
1803,"CHB2012008","6","H","QUGA4",,1,,,,1,2,,6,"S",500.00,20.00,2.50,10.00
1804,"CHB2012993","6.5","H","PSME",,,,,,,,,1,"S",700.00,20.00,,6.00
1805,"ELK2012441","7.4",,"LIDE3",,,,,,,,,,,550.00,20.00,14.50,5.00
1806,"ELK2012441","3.7",,"PSME",,,,,,,,,,,300.00,10.00,9.00,2.00
1807,"ELK2012441","4.4",,"SASIA",,,,,,,,,,,650.00,15.00,16.00,5.00
1808,"ELK2012001","6.8",,"ARME",,,,,,,,,,,400.00,10.00,21.00,2.00
1809,"ELK2012001","6.5",,"PSME",,,,,,,,,,,500.00,20.00,9.00,3.00
1810,"ELK2012002","4.8",,"PSME",,,,,,,,,,,450.00,15.00,7.00,19.00
1811,"ELK2012002","5.4",,"LIDE3",,,,,,,,,,,500.00,15.00,3.00,15.00
1812,"ELK2012002","6.5",,"ARME",,,,,,,,,,,650.00,15.00,3.00,7.00
1813,"ELK2012002","3.8",,"SASIA",,,,,,,,,,,650.00,15.00,2.80,10.00
1814,"ELK2012003","4.7",,"LIDE3",,,,,,,,,,,500.00,20.00,8.00,9.00
1815,"ELK2012003","3.5",,"PSME",,,,,,,,,,,300.00,20.00,3.40,4.00
1816,"ELK2012004","2.5",,"CHCH",,,,,,,,,,,560.00,20.00,5.00,1.00
1817,"ELK2012005","5.4",,"LIDE3",,,,,,,,,,,700.00,20.00,15.00,1.00
1818,"ELK2012006","1.4",,"ABCO",,,,,,,,,,,170.00,20.00,10.00,1.00
1819,"ELK2012006","2.0",,"LIDE3",,,,,,,,,,,350.00,15.00,10.00,3.00
1820,"ELK2012630","6",,"PIPO",,,,,,,,,,,800.00,20.00,10.00,1.00
1821,"ELK2012010","2.8",,"CADE27",,,,,,,,,,,250.00,15.00,2.50,1.00
1822,"ELK2012010","7.3",,"LIDE3",,,,,,,,,,,700.00,20.00,4.00,4.00
1823,"ELK2012010","7.4",,"ARME",,,,,,,,,,,550.00,15.00,10.00,1.00
1824,"ELK2012007","6.8",,"LIDE3",,,,,,,,,,,750.00,30.00,14.50,12.00
1825,"ELK2012007","5.3",,"ABCO",,,,,,,,,,,600.00,30.00,3.10,6.00
1826,"ELK2012008","3.9",,"RHOC",,,,,,,,,,,500.00,20.00,1.00,9.00
1827,"ELK2012008","1",,"LIDE3",,,,,,,,,,,250.00,19.00,1.00,3.00
1828,"ELK2012008","2.5",,"ARME",,,,,,,,,,,350.00,12.00,6.00,8.00
1829,"ELK2012008","5.2",,"SASIA",,,,,,,,,,,800.00,20.00,6.00,9.00
1830,"ELK2012009","0.4",,"PSME",,,,,,,,,,,145.00,8.00,1.40,1.00
1831,"ELK2012009","4.8",,"LIDE3",,,,,,,,,,,450.00,20.00,10.00,16.00
1832,"ELK2012009","1.4",,"ARME",,,,,,,,,,,170.00,7.00,14.00,2.00
1833,"ELK2012009","1.3",,"CHCH",,,,,,,,,,,190.00,15.00,6.00,1.00
1834,"ELK2012566","0.9",,"ARME",,,1,,,,,,,,170.00,5.00,16.00,1.00
1835,"ELK2012629","7.5",,"PSME",,,,,,,,,,,550.00,20.00,5.00,4.00
1836,"ELK2012629","3.9",,"SASIA",,,,,,,,,,,,,,
1837,"ELK2012801","0.7",,"LIDE3",,,,1,,,,,,,200.00,6.00,23.00,1.00
1838,"ELK2012510","1.9",,"PIAT",1,,1,,,,,,,,195.00,5.00,35.00,2.00
1839,"ELK2012512","2.6",,"CADE27",,,,,,,,,,,210.00,20.00,2.00,1.00
1840,"ELK2012536","5.3",,"CHCH",,,,,,,,,,,500.00,20.00,3.30,4.00
1841,"ELK2012717","5.1",,"LIDE3",,,,,,,,,,,,,,6.00
1842,"ELK2012771","6.3",,"PSME",,,,,,,,,,,650.00,20.00,2.00,2.00
1843,"ELK2012690","6",,"LIDE3",,,,,,,,,,,220.00,70.00,6.50,9.00
1844,"ELK2012690","7.1",,"ACMA",,,,,,,,,,,,20.00,21.00,3.00
1845,"ELK2012690","2.1",,"ARME",,,,,,,,,,,250.00,9.00,45.00,3.00
1846,"ELK2012690","1.8",,"ABCO",,,,,,,,,,,190.00,20.00,6.00,1.00
1847,"ELK2012659","4.3",,"PSME",,,,,,,,,,,375.00,20.00,4.00,2.00
1848,"ELK2012659","4.1",,"CADE27",,,,,,,,,,,300.00,15.00,21.00,1.00
1849,"ELK2012659","7.1",,"LIDE3",,,,,,,,,,,425.00,15.00,4.50,2.00
1850,"ELK2012572","7.0",,"PSME",,,,,,,,,,,,,,2.00
1851,"ELK2012572","3.1",,"LIDE3",,,,1,,,,,,,450.00,6.00,7.50,1.00
1852,"ELK2012571","6.8",,"LIDE3",,,,,,,,,,,510.00,20.00,10.00,7.00
1853,"ELK2012570","3.1",,"LIDE3",,,,,,,,,,,350.00,20.00,5.00,4.00
1854,"ELK2012599","4.2",,"SASIA",,,21,1,,,,,,,550.00,20.00,30.00,33.00
1855,"ELK2012599","2.3",,"PSME",,,,,,,,,,,183.00,10.00,6.50,1.00
1856,"ELK2012599","5.9",,"LIDE3",,,,,,,,,,,400.00,20.00,2.00,2.00
1857,"ELK2012599","2",,"ARME",,,,,,,,,,,200.00,10.00,10.00,5.00
1858,"ELK2012892","3.5",,"LIDE3",,,,,,,,,,,350.00,11.00,17.00,6.00
1859,"ELK2012864","0.4",,"PSME",,,1,,,,,,,,142.00,5.00,17.00,1.00
1860,"ELK2012543","7.5",,"LIDE3",,,,,,,,,,,505.00,20.00,,7.00
1861,"ELK2012543","5.9",,"PSME",,,,,,,,,,,405.00,20.00,10.00,1.00
1862,"ELK2012589","0.8",,"PSME",,,,,,,,,,,160.00,9.00,21.00,2.00
1863,"ELK2012600","3",,"PSME",,,,,,,,,,,300.00,20.00,9.00,1.00
1864,"ELK2012600","6.5",,"ARME",,,,,,,,,,,500.00,20.00,4.00,6.00
1865,"ELK2012600","5.9",,"SASIA",,,1,4,,,,,,,550.00,20.00,4.00,14.00
1866,"RCH1100001","2.5",,"PIJE",,,,,,,,,,"S",160.00,30.00,1.00,
1867,"RCH1100799",,,"CADE27",,,,,,,,,,"S",220.00,82.00,7.00,
1868,"RCH1100799",,,"PILA",,,,,,,,,,"S",141.00,60.00,1.00,
1869,"RCH1100799",,,"PSME",,,,,,,,,,"S",144.00,70.00,1.00,
1870,"RCH1100799",,,"ABCO",,,,,,,,,,"S",250.00,109.00,2.00,
1871,"RCH1100886","2",,"CADE27",,,,,,,,,,"S",130.00,100.00,3.00,
1872,"RCH1100897",,,"CADE27",,,,,,,,,,"S",140.00,50.00,2.00,
1873,"RCH1100084","8.5",,"ABCO",,,,,,,,,,"S",5.00,60.00,80.00,
1874,"RCH1100075",,,"CADE27",,,,,,,,,,"S",44.00,30.00,7.00,
1875,"RCH1100095","6",,"ABCO",,,,,,,,,,"S",300.00,40.00,4.00,
1876,"RCH1100825","5",,"ABCO",,,,,,,,,,"230",70.00,2.00,,
1878,"RCH1100452",,,"PIJE",,,,,,,,,,"S",230.00,80.00,4.00,
1879,"RCH1100452",,,"CADE27",,,,,,,,,,"S",170.00,100.00,4.00,
1880,"RCH1100401","7.5",,"PIJE",,,,,,,,,,,240.00,100.00,5.00,
1881,"RCH1100852",,,"ABCO",,,,,,,,,,"S",140.00,70.00,2.00,
1882,"RCH1100848","4.3",,"ABCO",,,,,,,,,,"S",200.00,84.00,6.00,
1883,"RCH1100901","5.4",,"ABCO",,,,,,,,,,"S",235.00,45.00,6.00,
1884,"RCH1100901","7",,"CADE27",,,,,,,,,,"S",230.00,100.00,2.00,
1885,"RCH1100041","3.5",,"ABCO",,,,,,,,,,"S",160.00,21.00,6.00,
1886,"RUS1100029","3",,"ABCO",,,,,,,,,,"S",180.00,27.00,2.50,
1887,"RUS1100029","7",,"ABMA",,,,,,,,,,"S",375.00,30.00,2.00,
1888,"RUS1100030","2.4",,"ABMA",,,,,,,,,,"S",200.00,35.00,6.50,
1889,"RUS1100031","1.2",,"ABCO",,,,,,,,,,"S",130.00,20.00,5.00,
1890,"RUS1100031","7.1",,"ABMA",,,,,,,,,,"S",470.00,35.00,3.50,
1891,"RUS1100032","4.5",,"ABMA",,,,,,,,,,"S",280.00,45.00,2.50,
1892,"RUS1100033","4.5",,"ABMA",,,,,,,,,,"S",270.00,33.00,4.00,
1893,"RUS1100033","7.1",,"ABCO",,,,,,,,,,"S",400.00,31.00,12.00,
1894,"RUS1100034","3.8",,"ABCO",,,,,,,,,,"S",155.00,10.00,5.00,
1895,"RUS1100051","0.9",,"ABCO",,,,,,,,,,"S",165.00,26.00,8.00,
1896,"RUS1100098","5.2",,"PIAT",,,,,,,,,,"S",350.00,17.00,25.00,
1897,"RUS1100099","3",,"ARME",,,,,,,,,,"S",210.00,10.00,35.00,
1898,"RUS1100100","5.7",,"ABCO",,,,,,,,,,"S",250.00,8.00,5.00,
1899,"RUS1100165","1.2",,"QUCH2",,,,,,,,,,"S",220.00,21.00,17.00,
1900,"RCH1100026","2",,"ABCO",,,,,,,,,,"S",185.00,50.00,1.00,
1901,"RCH1100026","1.5",,"ABCO",,,,,,,,,,"S",,,,
1902,"RCH1100096","5",,"QUKE",,,,,,,,,,"S",3.00,30.00,1.00,
1903,"RCH1100096","5.5",,"PIPO",,,,,,,,,,"S",2.50,30.00,3.00,
1904,"RCH1100888",,,"PSME",,,,,,,,,,"S",1.00,30.00,150.00,
1905,"RCH1100893","1",,"PSME",,,,,,,,,,"S",,50.00,,
1906,"RCH1100893",".5",,"PIJE",,,,,,,,,,"S",,50.00,,
1907,"RCH1100893",".5",,"PIJE",,,,,,,,,,"S",,50.00,,
1908,"RCH1100893",".5",,"PIJE",,,,,,,,,,"S",,50.00,,
1909,"RCH1100893","1",,"PIJE",,,,,,,,,,"S",,50.00,,
1910,"RCH1100893",".5",,"PIJE",,,,,,,,,,"S",,50.00,,
1911,"RCH1100893","7.2",,"PIJE",,,,,,,,,,"S",,50.00,,
1912,"RCH1100895","2",,"ABMA",,,,,,,,,,"S",180.00,50.00,,
1913,"RCH1100895","1",,"ABMA",,,,,,,,,,"S",145.00,50.00,,
1914,"RCH1100895","3.5",,"ABMA",,,,,,,,,,"S",270.00,50.00,,
1915,"RCH1100895","5.5",,"ABMA",,,,,,,,,,"S",300.00,50.00,,
1916,"RCH1100895","5.7",,"ABMA",,,,,,,,,,"S",350.00,50.00,,
1917,"RCH1100895","1",,"ABMA",,,,,,,,,,"S",180.00,50.00,,
1918,"RCH1100895","1",,"ABMA",,,,,,,,,,"S",190.00,50.00,,
1919,"RCH1100895","7.1",,"ABMA",,,,,,,,,,"S",270.00,50.00,,
1920,"RCH1100895","1",,"ABCO",,,,,,,,,,"S",,50.00,,
1921,"CHB2012153","6.5","h","QUGA4",,,,,,,,,1,"s",,40.00,,
1922,"CHB2012153","7.5","h","QUGA4",,,,,,,,,1,"s",,40.00,,
1923,"CHB2012171","4.2","c","PIPO",,,,,,,,,1,"S",,31.00,,
1924,"CHB2012171","4.0","C","PIPO",,,,,,,,,1,"S",,25.00,,
1925,"CHB2012171","6.1","C","PIPO",,,,,,,,,1,"S",,25.00,,
1926,"CHB2012171","6.8","C","PIPO",,,,,,,,,1,"S",,25.00,,
1928,"CHB2012175","6","H","QUGA4",,,,,,,,,1,"S",,40.00,,
1929,"CHB2012175","6.7","H","QUGA4",,,,,,,,,1,"S",,40.00,,
1930,"CHB2012175","7.1","H","QUGA4",,,,,,,,,1,"S",,40.00,,
1932,"CHB2012996","4.7","C","PSME",,,,,,,,,1,"S",320.00,20.00,14.00,
1933,"CHB2012994","1.2","H","QUKE",,,,,,,,,1,,,11.00,,
1934,"CHB2012994","1","h","QUKE",,,,,,,,,1,,,17.00,,
1935,"CHB2012993","5.4","C","PSME",,,,,,,,,1,,,20.00,,
1936,"CHB2012993","4.5","C","PSME",,,,,,,,,1,,,20.00,,
1937,"CHB2012993","4.3","C","PSME",,,,,,,,,1,,,20.00,,
1938,"CHB2012993","3.0","C","PSME",,,,,,,,,1,,,20.00,,
1939,"CHB2012993","5.9","C","PSME",,,,,,,,,1,,,20.00,,
